#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Želim samo da ispunjavam Božju volju.
145-2	4586-4592	primer	N	NOUN	_	_	primer	2[1514]	na primer[1514]	PartID[1514]	Fraza 'na primer' se ovde koristi da uvede ilustraciju ili objašnjenje, odnosno daje primer pojave u Sunčevom vetru, što odgovara ponuđenom značenju.[2101]	http://llod.jerteh.rs/WSD/seLLM0135[2101]	1[2101]	ChatGPT	LLM-0135[2101]	
145-3	4592-4593	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
145-4	4594-4595	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
145-5	4596-4604	Sunčevom	A	ADJ	_	_	Sunčev	3[1515]	Sunčev vetar[1515]	NID[1515]	U ovom kontekstu, 'Sunčev vetar' se odnosi na tok naelektrisanih čestica koji dolazi sa Sunca i utiče na Zemljinu magnetosferu, što odgovara datom značenju.[2102]	http://llod.jerteh.rs/WSD/seCVMWE0431[2102]	1[2102]	ChatGPT	CVMWE-0431[2102]	
145-6	4605-4610	vetru	N	NOUN	_	_	vetar	3[1515]	Sunčev vetar[1515]	NID[1515]	U ovom kontekstu, 'Sunčev vetar' se odnosi na tok naelektrisanih čestica koji dolazi sa Sunca i utiče na Zemljinu magnetosferu, što odgovara datom značenju.[2102]	http://llod.jerteh.rs/WSD/seCVMWE0431[2102]	1[2102]	ChatGPT	CVMWE-0431[2102]	
145-7	4611-4614	one	PRO	PRON	_	_	one	_	_	_	_	_	_	_	_	
145-8	4615-4622	stupaju	V	VERB	_	_	stupati	_	_	_	U ovom kontekstu, 'stupati' znači 'ulaziti' ili 'započinjati interakciju', što nije pokriveno nijednim od ponuđenih značenja koja se odnose na fizičko kretanje ili dostavljanje. Ovde se radi o započinjanju procesa ili interakcije između čestica i magnetosfere.	http://llod.jerteh.rs/WSD/seENG3002091885v	2	FIRST	ENG30-02091885-v;ENG30-02330247-v	
145-9	4623-4624	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
145-10	4625-4636	interakciju	N	NOUN	_	_	interakcija	_	_	_	U ovom kontekstu, 'interakcija' označava uzajamno delovanje čestica Sunčevog vetra i Zemljine magnetosfere, što odgovara značenju uzajamne ili recipročne akcije.	http://llod.jerteh.rs/WSD/seENG3000039021n	1	ChatGPT	ENG30-00039021-n	
145-11	4637-4639	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
145-12	4640-4649	Zemljinom	A	ADJ	_	_	Zemljin	_	_	_	U ovom kontekstu, 'Zemljinom' označava magnetosferu koja pripada planeti Zemlji, što se precizno poklapa sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seDRJ0244004\_0	1	ChatGPT	DRJ0-244004/0	
145-13	4650-4663	magnetosferom	N	NOUN	_	_	magnetosfera	_	_	_	U kontekstu se govori o interakciji Sunčevog vetra sa Zemljinom magnetosferom, što se odnosi na oblast oko planete gde dominira Zemljino magnetno polje, što je upravo definicija datog značenja.	http://llod.jerteh.rs/WSD/seENG3011477041n	1	ChatGPT	ENG30-11477041-n	
145-14	4663-4664	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
145-15	4665-4675	stvarajući	V	VERB	_	_	stvarati	_	_	_	U ovom kontekstu, 'stvarajući' znači da interakcija dovodi do nastanka polarne svetlosti i Birkelandovih struja, odnosno čini da one počnu da postoje.	http://llod.jerteh.rs/WSD/seENG3001627355v	2	ChatGPT	ENG30-01627355-v;ENG30-01685313-v	
145-16	4676-4683	polarnu	A	ADJ	_	_	polaran	1[1516]	polarna svetlost[1516]	NID[1516]	U kontekstu rečenice, 'polarna svetlost' se odnosi na sjajnu pojavu na nebu u polarnim regionima, koja nastaje interakcijom Sunčevog vetra sa Zemljinom magnetosferom, što precizno odgovara ponuđenom značenju.[2103]	http://llod.jerteh.rs/WSD/seLLM0180[2103]	1[2103]	ChatGPT	LLM-0180[2103]	
145-17	4684-4692	svetlost	N	NOUN	_	_	svetlost	1[1516]	polarna svetlost[1516]	NID[1516]	U kontekstu rečenice, 'polarna svetlost' se odnosi na sjajnu pojavu na nebu u polarnim regionima, koja nastaje interakcijom Sunčevog vetra sa Zemljinom magnetosferom, što precizno odgovara ponuđenom značenju.[2103]	http://llod.jerteh.rs/WSD/seLLM0180[2103]	1[2103]	ChatGPT	LLM-0180[2103]	
145-18	4693-4694	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
145-19	4695-4707	Birkelandove	A	ADJ	_	_	Birkelandov	_	_	_	U ovom kontekstu, 'Birkelandove' označava struje koje su nazvane po naučniku Birkelandu, što je tipična upotreba prisvojnog prideva izvedenog od ličnog imena.	http://llod.jerteh.rs/WSD/seCVDf325\_0	1	ChatGPT	CVDf-325/0	
145-20	4708-4714	struje	V	VERB	_	_	strujiti	_	_	_	U ovom kontekstu, 'struje' se odnosi na električne tokove (struje) koje nastaju i kreću se kroz Zemljinu magnetosferu, što odgovara značenju 'kretati se u struji, teći; prolaziti u vidu struje'.	http://llod.jerteh.rs/WSD/seRSSJ50976\_0	1	ChatGPT	RSSJ-50976/0	
145-21	4714-4715	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tokom helenističkog perioda u nekim gradovima državama osnivane su javne škole.
149-1	4715-4720	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	
149-2	4721-4734	helenističkog	A	ADJ	_	_	helenistički	_	_	_	U ovom kontekstu, 'helenistički' se odnosi na period istorije i kulturu povezanu sa helenizmom, što je u skladu sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seDRJ0187799\_0	1	ChatGPT	DRJ0-187799/0	
149-3	4735-4742	perioda	N	NOUN	_	_	period	_	_	_	U ovom kontekstu, 'period' se odnosi na određeni deo vremena, odnosno helenističku epohu, što najpreciznije odgovara značenju 'bilo koji deo vremena'.	http://llod.jerteh.rs/WSD/seENG3015113229n	4	ChatGPT	ENG30-15113229-n;ENG30-15134340-n;ENG30-15246353-n;ENG30-15289779-n	
149-4	4743-4744	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
149-5	4745-4750	nekim	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
149-6	4751-4760	gradovima	N	NOUN	_	_	grad	_	_	_	U kontekstu rečenice, 'gradovi' se odnosi na zajednice ljudi koji žive u gusto naseljenim opštinama, što je najbliže ovom značenju.	http://llod.jerteh.rs/WSD/seENG3008226335n	5	ChatGPT	ENG30-08226335-n;ENG30-08540903-n;ENG30-08672199-n;ENG30-11465530-n;ENG30-13780180-n	
149-7	4761-4769	državama	N	NOUN	_	_	država	_	_	_	U ovom kontekstu, 'država' se odnosi na političku organizaciju (grad-državu) koja ima svoju vlast i upravu, što najpreciznije odgovara značenju političke organizacije tela ljudi pod jednom vladom.	http://llod.jerteh.rs/WSD/seENG3008168978n	3	ChatGPT	ENG30-08168978-n;ENG30-08178547-n;ENG30-08544813-n	
149-8	4770-4778	osnivane	V	VERB	_	_	osnivati	_	_	_	Ponuđeno značenje se odnosi na izazivanje ili prouzrokovanje nečega, dok se u ovom kontekstu 'osnivati' koristi u značenju 'uspostaviti' ili 'formirati' (npr. osnovati školu), što nije pokriveno datim značenjem.	http://llod.jerteh.rs/WSD/seENG3001647672v	1	FIRST	ENG30-01647672-v	
149-9	4779-4781	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
149-10	4782-4787	javne	A	ADJ	_	_	javan	1[1517]	javna škola[1517]	NID[1517]	U ovom kontekstu, 'javna škola' se odnosi na obrazovnu ustanovu koju osniva i podržava država i koja je dostupna svim građanima, što odgovara ponuđenom značenju.[2104]	http://llod.jerteh.rs/WSD/seCVMWE0162[2104]	1[2104]	ChatGPT	CVMWE-0162[2104]	
149-11	4788-4793	škole	N	NOUN	_	_	škola	1[1517]	javna škola[1517]	NID[1517]	U ovom kontekstu, 'javna škola' se odnosi na obrazovnu ustanovu koju osniva i podržava država i koja je dostupna svim građanima, što odgovara ponuđenom značenju.[2104]	http://llod.jerteh.rs/WSD/seCVMWE0162[2104]	1[2104]	ChatGPT	CVMWE-0162[2104]	
149-12	4793-4794	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bombardovanje, koje je pažljivo ciljano pomoću snimanja iz vazduha, počelo je 22. septembra.
151-1	4794-4807	Bombardovanje	N	NOUN	_	_	bombardovanje	_	_	_	U ovom kontekstu, 'bombardovanje' se odnosi na vojni napad bacanjem bombi, što je u skladu sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seENG3000978413n	1	ChatGPT	ENG30-00978413-n	
151-2	4807-4808	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
151-3	4809-4813	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
151-4	4814-4816	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
151-5	4817-4825	pažljivo	ADV	ADV	_	_	pažljivo	_	_	_	U ovom kontekstu, 'pažljivo' znači da je bombardovanje bilo ciljano sa oprezom i preciznošću, što odgovara značenju 'sa oprezom ili razboritošću ili taktom'.	http://llod.jerteh.rs/WSD/seENG3000282103b	2	ChatGPT	ENG30-00153568-b;ENG30-00282103-b	
151-6	4826-4833	ciljano	V	VERB	_	_	ciljati	_	_	_	U ovom kontekstu, 'ciljano' znači da je bombardovanje bilo namerno usmereno na određene mete, što odgovara značenju 'predložiti ili nameravati'.	http://llod.jerteh.rs/WSD/seENG3000708980v	3	ChatGPT	ENG30-00708980-v;ENG30-00713015-v;ENG30-01152670-v	
151-7	4834-4840	pomoću	PREP	ADP	_	_	pomoću	_	_	_	_	_	_	_	_	
151-8	4841-4849	snimanja	N	NOUN	_	_	snimanje	_	_	_	Nijedno ponuđeno značenje ne odgovara jer se u ovom kontekstu 'snimanje' odnosi na pravljenje fotografija ili video zapisa iz vazduha radi izviđanja, a ne na medicinsko snimanje niti na pravljenje audio zapisa.	http://llod.jerteh.rs/WSD/seENG3000901083n	2	FIRST	ENG30-00901083-n;ENG30-00910203-n	
151-9	4850-4852	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
151-10	4853-4860	vazduha	N	NOUN	_	_	vazduh	_	_	_	U ovom kontekstu, 'snimanje iz vazduha' odnosi se na region iznad zemlje, odakle se vrši osmatranje ili snimanje, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3008653314n	4	ChatGPT	ENG30-08499057-n;ENG30-08653314-n;ENG30-14841267-n;ENG30-14842703-n	
151-11	4860-4861	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
151-12	4862-4868	počelo	V	VERB	_	_	početi	_	_	_	U ovom kontekstu, 'počelo' se odnosi na to da je bombardovanje kao vremenski događaj imalo svoj početak 22. septembra, što odgovara značenju 'imati početak (o vremenskom događaju)'.	http://llod.jerteh.rs/WSD/seENG3002609203v	8	ChatGPT	ENG30-00345761-v;ENG30-01070777-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	
151-13	4869-4871	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
151-14	4872-4875	22.	A	ADJ	_	_	22.	_	_	_	_	_	_	_	_	
151-15	4876-4885	septembra	N	NOUN	_	_	septembar	_	_	_	U ovom kontekstu, 'septembar' označava mesec u kalendaru, što se poklapa sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seENG3015212739n	1	ChatGPT	ENG30-15212739-n	
151-16	4885-4886	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Partnerstvo za mir je program NATO-a koji ima za cilj stvaranje poverenja između NATO-a i drugih država u Evropi i u bivšem Sovjetskom Savezu.
152-1	4886-4897	Partnerstvo	N	NOUN	http://www.wikidata.org/entity/Q653277[571]	WORK[571]	partnerstvo	_	_	_	U ovom kontekstu, 'partnerstvo' se odnosi na formalni dogovor ili saradnju između NATO-a i drugih država, što je najbliže značenju ugovora ili sporazuma između strana, iako nije nužno poslovni ugovor.	http://llod.jerteh.rs/WSD/seENG3006526291n	2	ChatGPT	ENG30-06526291-n;ENG30-08060694-n	
152-2	4898-4900	za	PREP	ADP	http://www.wikidata.org/entity/Q653277[571]	WORK[571]	za	_	_	_	_	_	_	_	_	
152-3	4901-4904	mir	N	NOUN	http://www.wikidata.org/entity/Q653277[571]	WORK[571]	mir	_	_	_	U ovom kontekstu, 'mir' se odnosi na stanje koje prevladava kada nema rata, što je i cilj programa Partnerstvo za mir – jačanje bezbednosti i sprečavanje sukoba među državama.	http://llod.jerteh.rs/WSD/seENG3013970236n	7	ChatGPT	ENG30-01064148-n;ENG30-04982207-n;ENG30-07515560-n;ENG30-13969700-n;ENG30-13970236-n;ENG30-14006179-n;ENG30-14011811-n	
152-4	4905-4907	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
152-5	4908-4915	program	N	NOUN	_	_	program	_	_	_	Nijedno od ponuđenih značenja ne odgovara jer se ovde 'program' odnosi na organizovani skup aktivnosti ili inicijativu (međunarodni program saradnje), a ne na računarski program, TV/radio emisiju ili akademski studijski program.	http://llod.jerteh.rs/WSD/seENG3003962685n	4	FIRST	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	
152-6	4916-4922	NATO-a	ABB	X	http://www.wikidata.org/entity/Q7184	ORG	NATO	_	_	_	_	_	_	_	_	
152-7	4923-4927	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
152-8	4928-4931	ima	V	VERB	_	_	imati	1	imati za cilj	LVC.full	U ovom kontekstu, 'imati za cilj' znači da je stvaranje poverenja motiv ili svrha delovanja programa Partnerstvo za mir, što odgovara ponuđenom značenju.[2107]	http://llod.jerteh.rs/WSD/seCVMWE0132[2107]	1[2107]	ChatGPT	CVMWE-0132[2107]	
152-9	4932-4934	za	PREP	ADP	_	_	za	1	*	LVC.full	U ovom kontekstu, 'imati za cilj' znači da je stvaranje poverenja motiv ili svrha delovanja programa Partnerstvo za mir, što odgovara ponuđenom značenju.[2107]	http://llod.jerteh.rs/WSD/seCVMWE0132[2107]	1[2107]	ChatGPT	CVMWE-0132[2107]	
152-10	4935-4939	cilj	N	NOUN	_	_	cilj	1	*	LVC.full	U ovom kontekstu, 'imati za cilj' znači da je stvaranje poverenja motiv ili svrha delovanja programa Partnerstvo za mir, što odgovara ponuđenom značenju.[2107]	http://llod.jerteh.rs/WSD/seCVMWE0132[2107]	1[2107]	ChatGPT	CVMWE-0132[2107]	
152-11	4940-4949	stvaranje	N	NOUN	_	_	stvaranje	_	_	_	U ovom kontekstu, 'stvaranje' se odnosi na ljudski čin uspostavljanja poverenja između NATO-a i drugih država, što najpreciznije odgovara značenju 'ljudski čin stvaranja'.	http://llod.jerteh.rs/WSD/seENG3000908492n	4	ChatGPT	ENG30-00240184-n;ENG30-00908492-n;ENG30-00925207-n;ENG30-07328942-n	
152-12	4950-4959	poverenja	N	NOUN	_	_	poverenje	_	_	_	U ovom kontekstu, 'poverenje' se odnosi na izgradnju međusobnog verovanja i sigurnosti između država, što odgovara značenju 'potpuno verovanje u osobu ili plan itd.'.	http://llod.jerteh.rs/WSD/seENG3005943066n	2	ChatGPT	ENG30-05943066-n;ENG30-13374281-n	
152-13	4960-4966	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
152-14	4967-4973	NATO-a	ABB	X	http://www.wikidata.org/entity/Q7184	ORG	NATO	_	_	_	_	_	_	_	_	
152-15	4974-4975	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
152-16	4976-4982	drugih	A	ADJ	_	_	drugi	_	_	_	U ovom kontekstu, 'druge države' označava države koje su jasno različite od NATO članica, što odgovara značenju 'jasno različit od nekog sasvim drugog ili prvog'.	http://llod.jerteh.rs/WSD/seENG3002070030a	4	ChatGPT	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	
152-17	4983-4989	država	N	NOUN	_	_	država	_	_	_	U ovom kontekstu, 'država' se odnosi na političke organizacije (npr. zemlje) koje su članice ili partneri NATO-a, što najpreciznije odgovara značenju političke organizacije tela ljudi pod jednom vladom.	http://llod.jerteh.rs/WSD/seENG3008168978n	3	ChatGPT	ENG30-08168978-n;ENG30-08178547-n;ENG30-08544813-n	
152-18	4990-4991	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
152-19	4992-4998	Evropi	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
152-20	4999-5000	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
152-21	5001-5002	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
152-22	5003-5009	bivšem	A	ADJ	_	_	bivši	_	_	_	Ovde 'bivšem' označava nešto što je postojalo u ranijem vremenu, odnosno Savez koji više ne postoji, što odgovara značenju 'pripada nekom ranijem vremenu'.	http://llod.jerteh.rs/WSD/seENG3001729566a	3	ChatGPT	ENG30-01296091-a;ENG30-01729566-a;ENG30-01729819-a	
152-23	5010-5020	Sovjetskom	A	ADJ	http://www.wikidata.org/entity/Q15180[572]	LOC[572]	sovjetski	_	_	_	U ovom kontekstu, 'sovjetski' se odnosi na bivši Sovjetski Savez, precizno opisujući države koje su bile deo te političke zajednice.	http://llod.jerteh.rs/WSD/seENG3002959406a	1	ChatGPT	ENG30-02959406-a	
152-24	5021-5027	Savezu	N	NOUN	http://www.wikidata.org/entity/Q15180[572]	LOC[572]	savez	_	_	_	U ovom kontekstu, 'Savez' se odnosi na bivši Sovjetski Savez, koji je bio grupa nacija sa zajedničkim interesima i političkim ciljevima, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3008224274n	5	ChatGPT	ENG30-06773684-n;ENG30-08224274-n;ENG30-08272961-n;ENG30-08305114-n;ENG30-13930385-n	
152-25	5027-5028	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Nova italijanska vlada odlučila je da konfiskuje mnogo crkvenih nepokretnosti, uključujući i biblioteku Koledža.
154-1	5028-5032	Nova	A	ADJ	_	_	nov	_	_	_	U ovom kontekstu, 'nova' italijanska vlada označava vladu koja je nedavno formirana ili je tek počela da funkcioniše, što odgovara značenju 'nešto što je upravo postalo, nastalo, otkriveno ili prihvaćeno'.	http://llod.jerteh.rs/WSD/seENG3001640850a	6	ChatGPT	ENG30-00418198-a;ENG30-00820975-a;ENG30-00821208-a;ENG30-01640850-a;ENG30-01687167-a;ENG30-02070491-a	
154-2	5033-5044	italijanska	A	ADJ	*	DEMO	italijanski	_	_	_	U ovom kontekstu, 'italijanska' se odnosi na vladu Italije, odnosno na nešto što pripada Italiji ili je karakteristično za nju, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3002957066a	2	ChatGPT	ENG30-02957066-a;ENG30-03075662-a	
154-3	5045-5050	vlada	N	NOUN	_	_	vlada	_	_	_	U ovom kontekstu, 'vlada' se odnosi na konkretno upravljačko telo Italije koje donosi odluke, što odgovara značenju 'organizacija koja je upravljačko telo političke jedinice'.	http://llod.jerteh.rs/WSD/seENG3008050678n	2	ChatGPT	ENG30-05663671-n;ENG30-08050678-n	
154-4	5051-5059	odlučila	V	VERB	_	_	odlučiti	_	_	_	U ovom kontekstu, 'odlučiti' znači da je vlada donela odluku o konfiskaciji, što odgovara značenju 'doći do odluke o nekoj stvari'.	http://llod.jerteh.rs/WSD/seENG3000697589v	2	ChatGPT	ENG30-00697589-v;ENG30-00698855-v	
154-5	5060-5062	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
154-6	5063-5065	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
154-7	5066-5076	konfiskuje	V	VERB	_	_	konfiskovati	_	_	_	U ovom kontekstu, 'konfiskovati' znači da vlada oduzima crkvene nepokretnosti u korist države, što se precizno poklapa sa datim značenjem.	http://llod.jerteh.rs/WSD/seRSSJ21521\_0	1	ChatGPT	RSSJ-21521/0	
154-8	5077-5082	mnogo	ADV	ADV	_	_	mnogo	_	_	_	U ovom kontekstu, 'mnogo' označava da je konfiskovano veliki broj ili količina crkvenih nepokretnosti, što odgovara značenju 'u velikoj meri ili stepenu'.	http://llod.jerteh.rs/WSD/seENG3000059086b	4	ChatGPT	ENG30-00032803-b;ENG30-00059086-b;ENG30-00059413-b;ENG30-00145713-b	
154-9	5083-5091	crkvenih	A	ADJ	_	_	crkven	_	_	_	U ovom kontekstu, 'crkven' se odnosi na nepokretnosti koje pripadaju crkvi ili su u vlasništvu crkve, a ne na nešto što je dostojno verskog bogosluženja. Ponuđeno značenje ne odgovara upotrebi u rečenici.	http://llod.jerteh.rs/WSD/seENG3002054610a	1	FIRST	ENG30-02054610-a	
154-10	5092-5105	nepokretnosti	N	NOUN	_	_	nepokretnost	_	_	_	U ovom kontekstu, 'nepokretnosti' se odnosi na imovinu kao što su zgrade ili zemljišta koje se ne mogu fizički pomerati, što odgovara značenju 'koji ne može da se pokreće ili preuređuje'.	http://llod.jerteh.rs/WSD/seENG3004776699n	2	ChatGPT	ENG30-04776699-n;ENG30-14006179-n	
154-11	5105-5106	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
154-12	5107-5118	uključujući	V	VERB	_	_	uključivati	_	_	_	U ovom kontekstu, 'uključujući' znači da je biblioteka Koledža deo šire grupe konfiskovanih nepokretnosti, a ne da je neko angažovan kao učesnik. Ponuđeno značenje ne odgovara upotrebi u rečenici.	http://llod.jerteh.rs/WSD/seENG3002677567v	1	FIRST	ENG30-02677567-v	
154-13	5119-5120	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
154-14	5121-5131	biblioteku	N	NOUN	_	_	biblioteka	_	_	_	U kontekstu konfiskacije nepokretnosti, 'biblioteka' se odnosi na zgradu u kojoj se nalazi zbirka knjiga i drugog materijala, što je najpreciznije opisano ovim značenjem.	http://llod.jerteh.rs/WSD/seENG3003661043n	6	ChatGPT	ENG30-02870880-n;ENG30-03660909-n;ENG30-03661043-n;ENG30-07977592-n;ENG30-07977870-n;ENG30-07978055-n	
154-15	5132-5139	Koledža	N	NOUN	*	ORG	koledž	_	_	_	U ovom kontekstu, 'koledž' se odnosi na instituciju višeg obrazovanja koja poseduje biblioteku, što odgovara značenju obrazovne ustanove iz prvog ponuđenog značenja.	http://llod.jerteh.rs/WSD/seENG3007778422n	2	ChatGPT	ENG30-07778422-n;ENG30-08278169-n	
154-16	5139-5140	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Nakon doktorata Pejn je proučavala zvezde visokog sjaja kako bi razumela strukturu Mlečnog puta.
158-1	5140-5145	Nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	_	
158-2	5146-5155	doktorata	N	NOUN	_	_	doktorat	_	_	_	U ovom kontekstu, 'doktorat' se odnosi na najviši akademski stepen koji je Pejn stekla, a ne na sam ispit, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seDRJ0237371\_1	2	ChatGPT	DRJ0-237371/1;DRJ0-237371/2	
158-3	5156-5160	Pejn	N	PROPN	http://www.wikidata.org/entity/Q234909	PERS	Pejn	_	_	_	_	_	_	_	_	
158-4	5161-5163	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
158-5	5164-5174	proučavala	V	VERB	_	_	proučavati	_	_	_	U ovom kontekstu, 'proučavala' znači da je Pejn detaljno ispitivala i analizirala zvezde, što se najviše poklapa sa značenjem 'učiti čitanjem knjiga', jer podrazumeva sticanje znanja kroz istraživanje i analizu.	http://llod.jerteh.rs/WSD/seENG3000607114v	2	ChatGPT	ENG30-00599992-v;ENG30-00607114-v	
158-6	5175-5181	zvezde	N	NOUN	_	_	zvezda	_	_	_	U ovom kontekstu, 'zvezde' se odnosi na nebeska tela koja se proučavaju u astronomiji, što odgovara značenju nebeskog tela od vrućih gasova.	http://llod.jerteh.rs/WSD/seENG3009444100n	4	ChatGPT	ENG30-05730930-n;ENG30-06828389-n;ENG30-09444100-n;ENG30-09762509-n	
158-7	5182-5189	visokog	A	ADJ	_	_	visok	_	_	_	U ovom kontekstu, 'visokog sjaja' znači da zvezde imaju veći intenzitet sjaja od uobičajenog, što odgovara značenju 'veći od uobičajenog po stepenu, intenzitetu ili iznosu'.	http://llod.jerteh.rs/WSD/seENG3001210854a	6	ChatGPT	ENG30-01204557-a;ENG30-01210854-a;ENG30-01213197-a;ENG30-01375909-a;ENG30-02339120-a;ENG30-02385726-a	
158-8	5190-5195	sjaja	N	NOUN	_	_	sjaj	_	_	_	U ovom kontekstu, 'sjaj' se odnosi na to koliko su zvezde svetle, odnosno na njihovu sposobnost da emituju ili reflektuju svetlost, što je u skladu sa ovim značenjem.	http://llod.jerteh.rs/WSD/seENG3005018103n	2	ChatGPT	ENG30-04953380-n;ENG30-05018103-n	
158-9	5196-5200	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
158-10	5201-5203	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
158-11	5204-5212	razumela	V	VERB	_	_	razumeti	_	_	_	U ovom kontekstu, 'razumeti' znači steći znanje o prirodi ili značenju strukture Mlečnog puta, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3000588888v	3	ChatGPT	ENG30-00588888-v;ENG30-00593852-v;ENG30-00624476-v	
158-12	5213-5222	strukturu	N	NOUN	_	_	struktura	_	_	_	U ovom kontekstu, 'struktura' se odnosi na način na koji su delovi Mlečnog puta raspoređeni i međusobno povezani, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3004931965n	1	ChatGPT	ENG30-04931965-n	
158-13	5223-5230	Mlečnog	A	ADJ	_	_	mlečan	_	_	_	U ovom kontekstu, 'mlečan' se odnosi na 'Mlečni put', odnosno galaksiju, a ne na žlezde ženki sisara koje daju mleko, tako da nijedno ponuđeno značenje nije odgovarajuće.	http://llod.jerteh.rs/WSD/seENG3002893994a	1	FIRST	ENG30-02893994-a	
158-14	5231-5235	puta	N	NOUN	_	_	put	_	_	_	U ovom kontekstu, 'Mlečni put' se odnosi na galaksiju, što je linija ili staza na nebu po kojoj se kreću zvezde, što najviše odgovara značenju linije po kojoj nešto putuje ili se kreće.	http://llod.jerteh.rs/WSD/seENG3009387222n	8	ChatGPT	ENG30-00038262-n;ENG30-00295701-n;ENG30-00312691-n;ENG30-00415676-n;ENG30-04096066-n;ENG30-04564698-n;ENG30-07309599-n;ENG30-09387222-n	
