#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Zatim se imenuje izvestilac koji će sastaviti mišljenje Komiteta.
161-18	13641-13648	ponekad	ADV	ADV	_	_	ponekad	_	_	_	*	simple_wsd - ENG30-00021878-b:0.5136::u određenim prilikama ili u određenim slučajevima, ali ne uvek - ENG30-00035385-b:0.2891::retko	http://llod.jerteh.rs/WSD/seENG3000021878b	2	simple_wsd	ENG30-00021878-b;ENG30-00035385-b	
161-19	13649-13651	se	PAR	PART	_	_	se	1	*	IRV	*[536]	simple_wsd - CVMWE-0033:0.4218::izgleda da nešto važi premda nije sigurno - ENG30-00838043-v:0.3013::Simulirati.[2113]	http://llod.jerteh.rs/WSD/seCVMWE0033[2113]	2[2113]	simple_wsd	CVMWE-0033;ENG30-00838043-v[2113]	
161-20	13652-13656	Mars	N	PROPN	http://www.wikidata.org/entity/Q111	LOC	Mars	_	_	_	*[536]	U ovom kontekstu, 'čini se' znači da Mars izgleda svetlije od Jupitera, iako to možda nije objektivno tačno, što odgovara značenju 'izgleda da nešto važi premda nije sigurno'.[536]	http://llod.jerteh.rs/WSD/seCVMWE0033[536]	2[536]	ChatGPT[536]	CVMWE-0033\;ENG30-00838043-v[536]	
161-21	13657-13661	čini	V	VERB	_	_	činiti	1	činiti se	IRV	*[536]	simple_wsd - CVMWE-0033:0.4218::izgleda da nešto važi premda nije sigurno - ENG30-00838043-v:0.3013::Simulirati.[2113]	http://llod.jerteh.rs/WSD/seCVMWE0033[2113]	2[2113]	simple_wsd	CVMWE-0033;ENG30-00838043-v[2113]	
161-22	13662-13671	svetlijim	A	ADJ	_	_	svetao	_	_	_	*	simple_wsd - ENG30-00271022-a:0.5120::ima puno svetla, bilo prirodnog ili veštačkog - ENG30-00269989-a:0.5081::onaj koji je ispunjen svetlošću ili je emituje; - ENG30-00408660-a:0.4359::(koristi se kao boja) sa relativno malom količinom boje	http://llod.jerteh.rs/WSD/seENG3000271022a	3	simple_wsd	ENG30-00269989-a;ENG30-00271022-a;ENG30-00408660-a	
161-23	13672-13674	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	
161-24	13675-13683	Jupitera	N	PROPN	http://www.wikidata.org/entity/Q319	LOC	Jupiter	_	_	_	_	_	_	_	_	_	
161-25	13683-13684	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Nakon Ruprehtove smrti 1410. godine njegovu zemlju su podelila njegova četiri sina.
162-1	13684-13689	Nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	_	_	
162-2	13690-13700	Ruprehtove	A	ADJ	_	_	Ruprehtov	_	_	_	*	simple_wsd - CVDf-379/0:0.4971::prisvojni pridev od Rupreht	http://llod.jerteh.rs/WSD/seCVDf379_0	1	simple_wsd	CVDf-379/0	
162-3	13701-13706	smrti	N	NOUN	_	_	smrt	_	_	_	*	simple_wsd - ENG30-15143477-n:0.4387::vreme kada se nešto završava - ENG30-13962498-n:0.4164::odsustvo života ili stanje mrtvog - ENG30-00219575-n:0.3815::čin ubistva	http://llod.jerteh.rs/WSD/seENG3015143477n	4	simple_wsd	ENG30-00219575-n;ENG30-11444117-n;ENG30-13962498-n;ENG30-15143477-n	
162-4	13707-13712	1410.	A	ADJ	_	_	1410.	_	_	_	_	_	_	_	_	_	
162-5	13713-13719	godine	N	NOUN	_	_	godina	_	_	_	*	simple_wsd - ENG30-15202634-n:0.6479::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15204297-n:0.5718::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-08238660-n:0.5583::Zajednica studenata ili đaka koji zajedno diplomiraju.	http://llod.jerteh.rs/WSD/seENG3015202634n	5	simple_wsd	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
162-6	13720-13727	njegovu	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	_	
162-7	13728-13734	zemlju	N	NOUN	_	_	zemlja	_	_	_	*	simple_wsd - ENG30-09451517-n:0.6391::Spoljašnji, vanjski omotač zemlje ili mora. - ENG30-08544813-n:0.5856::Teritorija koju zauzima narod. - ENG30-13250048-n:0.5848::Zemlja na kojoj se nalazi nekretnina.	http://llod.jerteh.rs/WSD/seENG3009451517n	11	simple_wsd	ENG30-08168978-n;ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	
162-8	13735-13737	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
162-9	13738-13746	podelila	V	VERB	_	_	podeliti	_	_	_	*	simple_wsd - ENG30-01063930-v:0.5722::Preneti nekome svoj stav ili mišljenje - ENG30-00642098-v:0.5240::Izvršiti operaciju deljenja. - ENG30-02255268-v:0.5005::dozvoliti kome da šta ima	http://llod.jerteh.rs/WSD/seENG3001063930v	7	simple_wsd	ENG30-00642098-v;ENG30-01063930-v;ENG30-01563724-v;ENG30-02031158-v;ENG30-02201644-v;ENG30-02255268-v;ENG30-02294436-v	
162-10	13747-13754	njegova	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	_	
162-11	13755-13761	četiri	NUM	NUM	_	_	četiri	_	_	_	_	_	_	_	_	_	
162-12	13762-13766	sina	N	NOUN	_	_	sin	_	_	_	*	simple_wsd - ENG30-13787379-n:0.4137::odnos naspramne stranice i hipotenuze u pravouglom trouglu - ENG30-10624074-n:0.3662::Muški potomak čoveka.	http://llod.jerteh.rs/WSD/seENG3013787379n	2	simple_wsd	ENG30-10624074-n;ENG30-13787379-n	
162-13	13766-13767	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Tokom Drugog svetskog rata pariski članovi francuskog pokreta otpora koristili su sistem tunela.
163-1	13767-13772	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	_	
163-2	13773-13779	Drugog	A	ADJ	http://www.wikidata.org/entity/Q362[33]	EVENT[33]	drugi	_	_	_	*	simple_wsd - ENG30-02070030-a:0.7182::jasno različit od nekog sasvim drugog ili prvog - ENG30-02070188-a:0.5256::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-00048858-a:0.4319::dalje ili dodato	http://llod.jerteh.rs/WSD/seENG3002070030a	4	simple_wsd	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	
163-3	13780-13788	svetskog	A	ADJ	http://www.wikidata.org/entity/Q362[33]	EVENT[33]	svetski	1[259]	svetski rat[259]	NID[259]	*[537]	simple_wsd - ENG30-00996817-n:0.5827::rat u koji su uključene sve veće svetske sile[2114]	http://llod.jerteh.rs/WSD/seENG3000996817n[2114]	1[2114]	simple_wsd	ENG30-00996817-n[2114]	
163-4	13789-13793	rata	N	NOUN	http://www.wikidata.org/entity/Q362[33]	EVENT[33]	rat	1[259]	svetski rat[259]	NID[259]	*[537]	simple_wsd - ENG30-00996817-n:0.5827::rat u koji su uključene sve veće svetske sile[2114]	http://llod.jerteh.rs/WSD/seENG3000996817n[2114]	1[2114]	simple_wsd	ENG30-00996817-n[2114]	
163-5	13794-13801	pariski	A	ADJ	_	_	pariski	_	_	_	*	simple_wsd - ENG30-03023449-a:0.5053::koji se tiče Pariza i njegovih stanovnika	http://llod.jerteh.rs/WSD/seENG3003023449a	1	simple_wsd	ENG30-03023449-a	
163-6	13802-13809	članovi	N	NOUN	_	_	član	_	_	_	*	simple_wsd - ENG30-08170686-n:0.6148::organizacija koja je član druge organizacije (posebno država koja pripada grupi naroda) - ENG30-13810615-n:0.6025::Bilo šta što pripada nekom skupu ili klasi. - ENG30-10307234-n:0.5626::Jedna od osoba koje čine socijalnu grupu (posebno osobe koje su pristupile nekoj organizaciji).	http://llod.jerteh.rs/WSD/seENG3008170686n	5	simple_wsd	ENG30-06324669-n;ENG30-06392935-n;ENG30-08170686-n;ENG30-10307234-n;ENG30-13810615-n	
163-7	13810-13820	francuskog	A	ADJ	http://www.wikidata.org/entity/Q157146[34]	ORG[34]	francuski	_	_	_	*	simple_wsd - ENG30-06964901-n:0.5024::romanski jezik kojim se govori u Fancuskoj i u zemljama koje su bile Francuske kolonije. - ENG30-02958392-a:0.4902::koji se odnosi na Francusku, njene ljude i kulturu	http://llod.jerteh.rs/WSD/seENG3006964901n	2	simple_wsd	ENG30-02958392-a;ENG30-06964901-n	
163-8	13821-13828	pokreta	N	NOUN	http://www.wikidata.org/entity/Q157146[34]	ORG[34]	pokret	2[260]	pokret otpora[260]	NID[260]	*[538]	simple_wsd - ENG30-08360672-n:0.5698::tajna grupa organizovana radi rušenja vlade ili okupacionih snaga - CVMWE-0304:0.5020::grupa ljudi (obično neformalna) koja se suprotstavlja agresoru[2115]	http://llod.jerteh.rs/WSD/seENG3008360672n[2115]	2[2115]	simple_wsd	CVMWE-0304;ENG30-08360672-n[2115]	
163-9	13829-13835	otpora	N	NOUN	http://www.wikidata.org/entity/Q157146[34]	ORG[34]	otpor	2[260]	pokret otpora[260]	NID[260]	*[538]	simple_wsd - ENG30-08360672-n:0.5698::tajna grupa organizovana radi rušenja vlade ili okupacionih snaga - CVMWE-0304:0.5020::grupa ljudi (obično neformalna) koja se suprotstavlja agresoru[2115]	http://llod.jerteh.rs/WSD/seENG3008360672n[2115]	2[2115]	simple_wsd	CVMWE-0304;ENG30-08360672-n[2115]	
163-10	13836-13845	koristili	V	VERB	_	_	koristiti	_	_	_	*	simple_wsd - ENG30-01224415-v:0.4853::Rukovati efektivno. - ENG30-02561332-v:0.4741::za šta sebe iskoristiti - ENG30-02707429-v:0.4542::biti primenljiv na (npr. u vezi sa kakvom analizom)	http://llod.jerteh.rs/WSD/seENG3001224415v	7	simple_wsd	CV0117;ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	
163-11	13846-13848	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
163-12	13849-13855	sistem	N	NOUN	_	_	sistem	_	_	_	*	simple_wsd - ENG30-04377057-n:0.5846::Instrumentarijum koji kombinuje međusobno povezane tvorevine koje su tako napravljene da rade kao koherentna celina. - ENG30-05219097-n:0.5831::živo telo posmatrano kao sastav međusobno zavisnih komponenti koje čine jedinstvenu celinu - ENG30-05661996-n:0.5685::Ukupnost metoda ili pravila koji upravljaju ponašanjem.	http://llod.jerteh.rs/WSD/seENG3004377057n	6	simple_wsd	ENG30-04377057-n;ENG30-05219097-n;ENG30-05237227-n;ENG30-05661996-n;ENG30-05726596-n;ENG30-08435388-n	
163-13	13856-13862	tunela	N	NOUN	_	_	tunel	_	_	_	*	simple_wsd - ENG30-04508804-n:0.6752::podzemni tunel ili prolaz koji omogućava pešcima da pređu put ili železničku prugu - ENG30-04497962-n:0.4475::prolaz kroz ili ispod nečega, obično pod zemljom (posebno za vozove ili automobile)	http://llod.jerteh.rs/WSD/seENG3004508804n	2	simple_wsd	ENG30-04497962-n;ENG30-04508804-n	
163-14	13862-13863	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Programiranje u paru je dinamična tehnika razvoja softvera u kojoj dva programera rade zajedno na jednoj radnoj stanici.
164-1	13863-13876	Programiranje	N	NOUN	_	_	programiranje	_	_	_	*	simple_wsd - ENG30-01144355-n:0.5933::postavljanje redosleda i vremena za planirane dogadaje - ENG30-00928947-n:0.5426::stvaranje sekvencija instrukcija koje omogućavaju računaru da nešto uradi	http://llod.jerteh.rs/WSD/seENG3001144355n	2	simple_wsd	ENG30-00928947-n;ENG30-01144355-n	
164-2	13877-13878	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
164-3	13879-13883	paru	N	NOUN	_	_	par	_	_	_	*	simple_wsd - ENG30-07976936-n:0.5768::Dvoje ljudi koji se posmatraju zajedno. - ENG30-07988857-n:0.5689::par ljudi koji žive zajedno - ENG30-07985223-n:0.5164::skup od dve slične stvari koje se smatraju jednom celinom	http://llod.jerteh.rs/WSD/seENG3007976936n	3	simple_wsd	ENG30-07976936-n;ENG30-07985223-n;ENG30-07988857-n	
164-4	13884-13886	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
164-5	13887-13896	dinamična	A	ADJ	_	_	dinamičan	_	_	_	*	simple_wsd - ENG30-00808191-a:0.4490::koga karakteriše akcija, snaga ili ličnost	http://llod.jerteh.rs/WSD/seENG3000808191a	1	simple_wsd	ENG30-00808191-a	
164-6	13897-13904	tehnika	N	NOUN	_	_	tehnika	_	_	_	*	simple_wsd - ENG30-05665146-n:0.4939::praktičan metod ili veština primenjeni na neki specifičan zadatak	http://llod.jerteh.rs/WSD/seENG3005665146n	1	simple_wsd	ENG30-05665146-n	
164-7	13905-13912	razvoja	N	NOUN	_	_	razvoj	1[261]	razvoj softvera[261]	NID[261]	*[539]	simple_wsd - LLM-0225:0.7003::Proces dizajniranja, kreiranja, testiranja i održavanja računarskih programa.[2116]	http://llod.jerteh.rs/WSD/seLLM0225[2116]	1[2116]	simple_wsd	LLM-0225[2116]	
164-8	13913-13921	softvera	N	NOUN	_	_	softver	1[261]	razvoj softvera[261]	NID[261]	*[539]	simple_wsd - LLM-0225:0.7003::Proces dizajniranja, kreiranja, testiranja i održavanja računarskih programa.[2116]	http://llod.jerteh.rs/WSD/seLLM0225[2116]	1[2116]	simple_wsd	LLM-0225[2116]	
164-9	13922-13923	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	
164-10	13924-13929	kojoj	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	
164-11	13930-13933	dva	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	_	
164-12	13934-13944	programera	N	NOUN	_	_	programer	_	_	_	*	simple_wsd - ENG30-10481268-n:0.6752::osoba koja smišlja, piše i testira računarske programe	http://llod.jerteh.rs/WSD/seENG3010481268n	1	simple_wsd	ENG30-10481268-n	
164-13	13945-13949	rade	V	VERB	_	_	raditi	_	_	_	*	simple_wsd - ENG30-02751271-v:0.5890::biti takav koji se na određeni način ponaša kada se njime rukuje - ENG30-02594979-v:0.5848::raditi na određenom mestu, u određenoj oblasti ili u određenoj specijalnosti - ENG30-01742821-v:0.5432::vršiti ili obavljati neku radnju.	http://llod.jerteh.rs/WSD/seENG3002751271v	12	simple_wsd	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	
164-14	13950-13957	zajedno	ADV	ADV	_	_	zajedno	_	_	_	*	simple_wsd - ENG30-00116994-b:0.6036::skupljeno na jednom mestu - ENG30-00116588-b:0.5703::sa saradnjom i razmenom - ENG30-00197710-b:0.4729::u saradnji ili kooperaciji	http://llod.jerteh.rs/WSD/seENG3000116994b	4	simple_wsd	ENG30-00116588-b;ENG30-00116994-b;ENG30-00117082-b;ENG30-00197710-b	
164-15	13958-13960	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	
164-16	13961-13967	jednoj	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	_	
164-17	13968-13974	radnoj	A	ADJ	_	_	radni	2[262]	radna stanica[262]	NID[262]	*[540]	simple_wsd - ENG30-04603399-n:0.5121::stoni digitalni računar za koji se obično smatra da je većih mogućnosti od mikroračunara[2117]	http://llod.jerteh.rs/WSD/seENG3004603399n[2117]	1[2117]	simple_wsd	ENG30-04603399-n[2117]	
164-18	13975-13982	stanici	N	NOUN	_	_	stanica	2[262]	radna stanica[262]	NID[262]	*[540]	simple_wsd - ENG30-04603399-n:0.5121::stoni digitalni računar za koji se obično smatra da je većih mogućnosti od mikroračunara[2117]	http://llod.jerteh.rs/WSD/seENG3004603399n[2117]	1[2117]	simple_wsd	ENG30-04603399-n[2117]	
164-19	13982-13983	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Luanda je glavni i najveći grad Angole.
165-1	13983-13989	Luanda	N	PROPN	http://www.wikidata.org/entity/Q3897	LOC	Luanda	_	_	_	_	_	_	_	_	_	
165-2	13990-13992	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
165-3	13993-13999	glavni	A	ADJ	_	_	glavni	_	_	_	*	simple_wsd - ENG30-01012990-a:0.4947::koji je prvi po rangu ili stepenu - ENG30-01277426-a:0.4642::koji je najvažniji - ENG30-01852548-a:0.4152::koji je od primarnog značaja	http://llod.jerteh.rs/WSD/seENG3001012990a	6	simple_wsd	ENG30-00730215-a;ENG30-01012990-a;ENG30-01277426-a;ENG30-01472628-a;ENG30-01852174-a;ENG30-01852548-a	
165-4	14000-14001	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
165-5	14002-14009	najveći	A	ADJ	_	_	velik	_	_	_	*	simple_wsd - ENG30-01467919-a:0.5802::koji je velikog slova - ENG30-01510444-a:0.5162::Velika (glavobolja). - CV0139:0.4798::izvanredan ili neuobičajen po stepenu, veličini ili efektu	http://llod.jerteh.rs/WSD/seENG3001467919a	11	simple_wsd	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	
165-6	14010-14014	grad	N	NOUN	_	_	grad	_	_	_	*	simple_wsd - CV0016:0.4785::naseljena gradska zona; može sadržati više administrativnih područja a može biti i samostalna celina - ENG30-08226335-n:0.3939::Ljudi koji žive u velikoj gusto naseljenoj opštini. - ENG30-11465530-n:0.3538::oborina koju čine komadići leda	http://llod.jerteh.rs/WSD/seCV0016	6	simple_wsd	CV0016;ENG30-08226335-n;ENG30-08540903-n;ENG30-08672199-n;ENG30-11465530-n;ENG30-13780180-n	
165-7	14015-14021	Angole	N	PROPN	http://www.wikidata.org/entity/Q916	LOC	Angola	_	_	_	_	_	_	_	_	_	
165-8	14021-14022	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Mađarska je preživela i mongolsku invaziju 1285. godine.
166-1	14022-14030	Mađarska	N	PROPN	http://www.wikidata.org/entity/Q28	LOC	Mađarska	_	_	_	_	_	_	_	_	_	
166-2	14031-14033	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
166-3	14034-14043	preživela	V	VERB	_	_	preživeti	_	_	_	*	simple_wsd - ENG30-02619924-v:0.4314::nastaviti postojanje nakon (nevolje, itd.) - ENG30-02619739-v:0.3798::živeti duže od	http://llod.jerteh.rs/WSD/seENG3002619924v	2	simple_wsd	ENG30-02619739-v;ENG30-02619924-v	
166-4	14044-14045	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	
166-5	14046-14055	mongolsku	A	ADJ	*	DEMO	mongolski	_	_	_	*	simple_wsd - ENG30-03087088-a:0.5048::koji se tiče Mongolije i njenih ljudi	http://llod.jerteh.rs/WSD/seENG3003087088a	1	simple_wsd	ENG30-03087088-a	
166-6	14056-14064	invaziju	N	NOUN	_	_	invazija	_	_	_	*	simple_wsd - ENG30-00976531-n:0.5059::čin invazije; čin vojske koja upada radi osvajanja ili pljačke - ENG30-00733483-n:0.5009::ulazak na tuđi posed bez prava ili dozvole - ENG30-07332313-n:0.4089::(patologija) širenje patogenih mikroorganizama ili malignih ćelija na nova mesta u telu	http://llod.jerteh.rs/WSD/seENG3000976531n	3	simple_wsd	ENG30-00733483-n;ENG30-00976531-n;ENG30-07332313-n	
166-7	14065-14070	1285.	A	ADJ	_	_	1285.	_	_	_	_	_	_	_	_	_	
166-8	14071-14077	godine	N	NOUN	_	_	godina	_	_	_	*	simple_wsd - ENG30-15204297-n:0.5671::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15202634-n:0.5439::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-08238660-n:0.5123::Zajednica studenata ili đaka koji zajedno diplomiraju.	http://llod.jerteh.rs/WSD/seENG3015204297n	5	simple_wsd	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
166-9	14077-14078	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ovde smišljaju plan kako da nasamare svoju metu.
167-1	14078-14082	Ovde	ADV	ADV	_	_	ovde	_	_	_	*	simple_wsd - ENG30-00109021-b:0.5423::u ovom trenutku; sada - ENG30-00108479-b:0.5347::u ili na ovom mestu; gde je govornik ili pisac - ENG30-08489497-b:0.4968::trenutna lokacija, ovo mesto, trenutna pozicija	http://llod.jerteh.rs/WSD/seENG3000109021b	3	simple_wsd	ENG30-00108479-b;ENG30-00109021-b;ENG30-08489497-b	
167-2	14083-14092	smišljaju	V	VERB	_	_	smišljati	_	_	_	*	simple_wsd - DRJ0-176952/0:0.5160::nesvr. prema smisliti:	http://llod.jerteh.rs/WSD/seDRJ0176952_0	1	simple_wsd	DRJ0-176952/0	
167-3	14093-14097	plan	N	NOUN	_	_	plan	_	_	_	*	simple_wsd - ENG30-05728678-n:0.5514::Šema ustrojstva. - ENG30-05898568-n:0.4935::Niz koraka koje treba učiniti ili ciljeva koje treba postići.	http://llod.jerteh.rs/WSD/seENG3005728678n	2	simple_wsd	ENG30-05728678-n;ENG30-05898568-n	
167-4	14098-14102	kako	ADV	ADV	_	_	kako	_	_	_	*	simple_wsd - ENG30-00111712-b:0.5714::na koji način ili način ili kojim sredstvima („međutim“ se ponekad koristi kao intenzivan oblik „kako“) - ENG30-00111546-b:0.5382::u kojoj meri ili količini ili stepenu	http://llod.jerteh.rs/WSD/seENG3000111712b	2	simple_wsd	ENG30-00111546-b;ENG30-00111712-b	
167-5	14103-14105	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	
167-6	14106-14114	nasamare	V	VERB	_	_	nasamariti	_	_	_	*	simple_wsd - RSSJ-28546/0:0.5649::prevariti nekoga i učiniti ga smešnim ili naneti mu štetu; dovesti sebe u glupu situaciju dozvoljavajući da bude prevar…	http://llod.jerteh.rs/WSD/seRSSJ28546_0	1	simple_wsd	RSSJ-28546/0	
167-7	14115-14120	svoju	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	_	
167-8	14121-14125	metu	N	NOUN	_	_	meta	_	_	_	*	simple_wsd - ENG30-10470460-n:0.6146::osoba koja je cilj napada (posebno žrtva ruganja ili iskorišćavanja) od strane neke neprijateljske osobe ili uticaja - ENG30-04394261-n:0.5201::sportsku opremu koja se sastoji od predmeta postavljenog za strelca ili revolveraša da na njega cilja - ENG30-05981230-n:0.4859::Ono što treba postići i za šta se veruje da se može postići.	http://llod.jerteh.rs/WSD/seENG3010470460n	4	simple_wsd	ENG30-04394261-n;ENG30-05981230-n;ENG30-07262108-n;ENG30-10470460-n	
167-9	14125-14126	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ako ne uspe, biće uništen.
168-1	14126-14129	Ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	_	_	
168-2	14130-14132	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	_	
168-3	14133-14137	uspe	V	VERB	_	_	uspeti	_	_	_	*	simple_wsd - ENG30-02524171-v:0.4050::Postići uspeh. - ENG30-02522864-v:0.3945::uspeti; postići cilj	http://llod.jerteh.rs/WSD/seENG3002524171v	2	simple_wsd	ENG30-02522864-v;ENG30-02524171-v	
168-4	14137-14138	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	
168-5	14139-14143	biće	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	
168-6	14144-14151	uništen	V	VERB	_	_	uništiti	_	_	_	*	simple_wsd - ENG30-00470701-v:0.4527::Usmrtiti u velikom broju. - ENG30-01619929-v:0.4490::ukinuti, čega uništenje ili opoziv uzrokovati - ENG30-01564144-v:0.4325::potpuno uništiti; nepovratno oštetiti	http://llod.jerteh.rs/WSD/seENG3000470701v	4	simple_wsd	ENG30-00470701-v;ENG30-00471711-v;ENG30-01564144-v;ENG30-01619929-v	
168-7	14151-14152	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=I je deveto slovo latinskog alfabeta.
169-1	14152-14153	I	N	NOUN	_	_	i	_	_	_	*	simple_wsd - ENG30-06832033-n:0.6861::deveto slovo latiničnog alfabeta - ENG30-13742573-n:0.3303::najmanji ceo broj ili znak koji obeležava taj broj	http://llod.jerteh.rs/WSD/seENG3006832033n	2	simple_wsd	ENG30-06832033-n;ENG30-13742573-n	
169-2	14154-14156	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
169-3	14157-14163	deveto	A	ADJ	_	_	deveti	_	_	_	*	simple_wsd - ENG30-02203249-a:0.4951::dolazi odmah posle osmog i neposredno pre desetog mesta	http://llod.jerteh.rs/WSD/seENG3002203249a	1	simple_wsd	ENG30-02203249-a	
169-4	14164-14169	slovo	N	NOUN	_	_	slovo	_	_	_	*	simple_wsd - ENG30-06828818-n:0.5416::Uobičajeni karakter alfabeta koji se koristi za predstavljanje govora. - ENG30-04504486-n:0.4786::mali metalni blok koji nosi ispupčeno slovo na jednom kraju; daje štampano slovo kada se zamasti i pritisne na papir	http://llod.jerteh.rs/WSD/seENG3006828818n	2	simple_wsd	ENG30-04504486-n;ENG30-06828818-n	
169-5	14170-14179	latinskog	A	ADJ	_	_	latinski	1[263]	latinski alfabet[263]	NID[263]	*[541]	simple_wsd - CVMWE-0191:0.5157::zbirka slova koja su prvobitno koristili stari Rimljani za pisanje latinskog jezika; koristi se i za druge jezike koji …[2118]	http://llod.jerteh.rs/WSD/seCVMWE0191[2118]	1[2118]	simple_wsd	CVMWE-0191[2118]	
169-6	14180-14188	alfabeta	N	NOUN	_	_	alfabet	1[263]	latinski alfabet[263]	NID[263]	*[541]	simple_wsd - CVMWE-0191:0.5157::zbirka slova koja su prvobitno koristili stari Rimljani za pisanje latinskog jezika; koristi se i za druge jezike koji …[2118]	http://llod.jerteh.rs/WSD/seCVMWE0191[2118]	1[2118]	simple_wsd	CVMWE-0191[2118]	
169-7	14188-14189	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	

#Text=Ovaj rad je kasnije proširen na Magelanske oblake, dodavanjem 2.000.000 podataka o promenljivim zvezdama.
170-1	14189-14193	Ovaj	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	_	
170-2	14194-14197	rad	N	NOUN	_	_	rad	_	_	_	*	simple_wsd - ENG30-05755883-n:0.5692::primena uma za učenje i razumevanje neke teme (posebno čitanjem) - ENG30-06269956-n:0.5208::naučni članak koji opisuje rezultate zapažanja ili iznosi hipoteze - ENG30-00575741-n:0.4863::Aktivanost koja je usmerena ka tome da se nešto uradi.	http://llod.jerteh.rs/WSD/seENG3005755883n	5	simple_wsd	ENG30-00575741-n;ENG30-03838535-n;ENG30-04599396-n;ENG30-05755883-n;ENG30-06269956-n	
170-3	14198-14200	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	
