#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Ainotes


#Text=On obično igra na poziciji levog krila ili levog beka.
187-13	3778-3790	nespecifični	A	ADJ	_	_	nespecifičan	_	_	_	ENG30-01105620-a	2	ENG30-01101891-a;ENG30-01105620-a	U medicinskom kontekstu, 'nespecifični simptomi' se odnose na simptome koji nisu karakteristični za određenu bolest ili stanje, što odgovara značenju 'koga ne izaziva specifičan agent'.	
187-14	3790-3791	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Karlo Veliki je umro 28. januara 814. u Ahenu, nakon čega je sahranjen u svojoj dvorskoj kapeli u istom mestu.
188-1	3791-3796	Karlo	N	PROPN	http://www.wikidata.org/entity/Q3044[93]	PERS[93]	Karlo	_	_	_	_	_	_	_	
188-2	3797-3803	Veliki	A	ADJ	http://www.wikidata.org/entity/Q3044[93]	PERS[93]	velik	_	_	_	_	_	_	_	
188-3	3804-3806	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
188-4	3807-3811	umro	V	VERB	_	_	umreti	_	_	_	ENG30-00358431-v	3	ENG30-00358431-v;ENG30-00427683-v;ENG30-02109818-v	U kontekstu rečenice, 'umreti' znači napustiti fizički život, što je definicija značenja sa ID-jem ENG30-00358431-v.	
188-5	3812-3815	28.	A	ADJ	_	_	28.	_	_	_	NEW_SENSE	0	_	_	
188-6	3816-3823	januara	N	NOUN	_	_	januar	_	_	_	ENG30-15210045-n	1	ENG30-15210045-n	U navedenoj rečenici, 'januar' se koristi za označavanje prvog meseca u godini, što odgovara definiciji značenja sa ID-jem ENG30-15210045-n.	
188-7	3824-3828	814.	A	ADJ	_	_	814.	_	_	_	NEW_SENSE	0	_	_	
188-8	3829-3830	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
188-9	3831-3836	Ahenu	N	PROPN	http://www.wikidata.org/entity/Q1017	LOC	Ahen	_	_	_	_	_	_	_	
188-10	3836-3837	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
188-11	3838-3843	nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	
188-12	3844-3848	čega	PRO	PRON	_	_	šta	_	_	_	_	_	_	_	
188-13	3849-3851	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
188-14	3852-3861	sahranjen	V	VERB	_	_	sahraniti	_	_	_	ENG30-02456493-v	1	ENG30-02456493-v	U kontekstu rečenice, 'sahranjen' znači smestiti telo Karla Velikog u grob ili grobnicu, što se podudara sa definicijom značenja.	
188-15	3862-3863	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
188-16	3864-3870	svojoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	
188-17	3871-3879	dvorskoj	A	ADJ	_	_	dvorski	_	_	_	ENG30-00751838-a	1	ENG30-00751838-a	U kontekstu rečenice, 'dvorska kapela' se odnosi na kapelu koja pripada ili je povezana sa kraljevskim dvorom Karla Velikog, što odgovara značenju 'koji priliči kraljevskom dvoru'.	
188-18	3880-3886	kapeli	N	NOUN	_	_	kapela	_	_	_	ENG30-03007130-n	1	ENG30-03007130-n	Kapela u dvorskom kompleksu Karla Velikog je mesto bogosluženja sa oltarom, što odgovara definiciji.	
188-19	3887-3888	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
188-20	3889-3894	istom	A	ADJ	_	_	isti	_	_	_	ENG30-02068476-a	4	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	U kontekstu rečenice, 'isti' se koristi da označi da je Karlo Veliki sahranjen u Ahenu, dakle u mestu gde je i umro. To znači da se radi o istom mestu, identičnom.	
188-21	3895-3900	mestu	N	NOUN	_	_	mesto	_	_	_	ENG30-10	14	ENG30-00027167-n;ENG30-00586262-n;ENG30-00721431-n;ENG30-04286128-n;ENG30-05611822-n;ENG30-06401107-n;ENG30-06483454-n;ENG30-08513718-n;ENG30-08621598-n;ENG30-08664443-n;ENG30-13777764-n;ENG30-13926786-n;ENG30-13947645-n;ENG30-14429985-n	U kontekstu rečenice, 'mesto' se odnosi na Ahen kao tačku smeštenu u odnosu na površinske karakteristike neke oblasti, odnosno grad u kojem je Karlo Veliki sahranjen.	
188-22	3900-3901	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Primer takve arhive je imenik registara koji vode nadležni organi širom Evropskog ekonomskog prostora (Evropske ekonomske zone).
189-1	3901-3907	Primer	N	NOUN	_	_	primer	_	_	_	ENG30-05820620-n	4	ENG30-00729919-n;ENG30-05820620-n;ENG30-05937112-n;ENG30-10461747-n	U navedenom kontekstu, reč 'primer' se koristi da označi jednu stavku informacije (imenik registara) koja predstavlja tip arhive.	
189-2	3908-3913	takve	PRO	DET	_	_	takav	_	_	_	_	_	_	_	
189-3	3914-3920	arhive	N	NOUN	_	_	arhiva	_	_	_	ENG30-02735086-n	2	ENG30-02735086-n;ENG30-06507041-n	U navedenom kontekstu, 'arhiva' se odnosi na spremište podataka (imenik registara), što odgovara značenju 'Spremište koje sadrži istorijske spise i dokumente'.	
189-4	3921-3923	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
189-5	3924-3930	imenik	N	NOUN	_	_	imenik	_	_	_	ENG30-06495000-n	1	ENG30-06495000-n	U navedenom kontekstu, 'imenik' se odnosi na listu registara, što odgovara definiciji liste imena ili stavki.	
189-6	3931-3940	registara	N	NOUN	_	_	registar	_	_	_	ENG30-06507041-n	5	ENG30-04071876-n;ENG30-04987356-n;ENG30-06479374-n;ENG30-06507041-n;ENG30-13412321-n	U datom kontekstu, 'registar' se odnosi na službeni pisani zapis imena, događaja ili transakcija koje vode nadležni organi, što odgovara značenju službenog pisanog zapisa.	
189-7	3941-3945	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	
189-8	3946-3950	vode	V	VERB	_	_	voditi	_	_	_	ENG30-02440244-v	14	ENG30-01371756-v;ENG30-01718185-v;ENG30-01732921-v;ENG30-01999218-v;ENG30-02079933-v;ENG30-02202928-v;ENG30-02440244-v;ENG30-02443849-v;ENG30-02445509-v;ENG30-02635659-v;ENG30-02635956-v;ENG30-02686471-v;ENG30-02686625-v;ENG30-02744651-v	U kontekstu rečenice, 'voditi' se odnosi na nadležne organe koji su zaduženi za imenike registara, što odgovara značenju 'biti zadužen za nešto'.	
189-9	3951-3959	nadležni	A	ADJ	_	_	nadležan	_	_	_	ENG30-00809201-a	1	ENG30-00809201-a	U datom kontekstu, 'nadležni organi' se odnosi na organe koji su u kontroli i imaju ovlašćenje da vode registre, što odgovara značenju 'u kontroli'.	
189-10	3960-3966	organi	N	NOUN	_	_	organ	_	_	_	ENG30-08349350-n	2	ENG30-05297523-n;ENG30-08349350-n	U kontekstu rečenice, 'organi' se odnose na vladine biroe ili institucije koje su nadležne za vođenje registara, što odgovara značenju vladinog biroa posvećenog obavljanju specifične funkcije.	
189-11	3967-3972	širom	PREP	ADP	_	_	širom	_	_	_	_	_	_	_	
189-12	3973-3982	Evropskog	A	ADJ	http://www.wikidata.org/entity/Q8932[94]	LOC[94]	evropski	_	_	_	_	_	_	_	
189-13	3983-3993	ekonomskog	A	ADJ	http://www.wikidata.org/entity/Q8932[94]	LOC[94]	ekonomski	_	_	_	_	_	_	_	
189-14	3994-4002	prostora	N	NOUN	http://www.wikidata.org/entity/Q8932[94]	LOC[94]	prostor	_	_	_	_	_	_	_	
189-15	4003-4004	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	
189-16	4004-4012	Evropske	A	ADJ	http://www.wikidata.org/entity/Q8932[95]	LOC[95]	evropski	_	_	_	_	_	_	_	
189-17	4013-4022	ekonomske	A	ADJ	http://www.wikidata.org/entity/Q8932[95]	LOC[95]	ekonomski	_	_	_	_	_	_	_	
189-18	4023-4027	zone	N	NOUN	http://www.wikidata.org/entity/Q8932[95]	LOC[95]	zona	_	_	_	_	_	_	_	
189-19	4027-4028	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	
189-20	4028-4029	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Rurik je ostao na vlasti do svoje smrti 879.
190-1	4029-4034	Rurik	N	PROPN	http://www.wikidata.org/entity/Q7990	PERS	Rurik	_	_	_	_	_	_	_	
190-2	4035-4037	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
190-3	4038-4043	ostao	V	VERB	_	_	ostati	_	_	_	ENG30-02727462-v	4	ENG30-00117985-v;ENG30-02009200-v;ENG30-02727462-v;ENG30-02731024-v	U datom kontekstu, 'ostati na vlasti' znači nastaviti postojati na poziciji vlasti, što se poklapa sa značenjem 'nastaviti postojati na nekom mestu, položaju ili situaciji'.	
190-4	4044-4046	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
190-5	4047-4053	vlasti	N	NOUN	_	_	vlast	_	_	_	ENG30-13953608-n	5	ENG30-01128390-n;ENG30-01128655-n;ENG30-08050678-n;ENG30-09824609-n;ENG30-13953608-n	U kontekstu rečenice, 'vlast' se odnosi na položaj najvišeg autoriteta koji je Rurik imao do svoje smrti.	
190-6	4054-4056	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	
190-7	4057-4062	svoje	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	
190-8	4063-4068	smrti	N	NOUN	_	_	smrt	_	_	_	ENG30-11444117-n	4	ENG30-00219575-n;ENG30-11444117-n;ENG30-13962498-n;ENG30-15143477-n	U kontekstu rečenice, 'smrt' se odnosi na prestanak života Rurika, što odgovara definiciji trajnog kraja svih životnih funkcija.	
190-9	4069-4073	879.	A	ADJ	_	_	879.	_	_	_	NEW_SENSE	0	_	_	

#Text=Ovaj mehanizam razmene koristi liste unapred prevedenih pitanja i odgovora dostupnih na svim jezicima EU.
191-1	4073-4077	Ovaj	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	
191-2	4078-4087	mehanizam	N	NOUN	_	_	mehanizam	_	_	_	ENG30-00098385-n	4	ENG30-00098385-n;ENG30-02677718-n;ENG30-03738472-n;ENG30-09349797-n	U ovom kontekstu, "mehanizam" se odnosi na tehnički aspekt razmene, odnosno na način na koji razmena funkcioniše.	
191-3	4088-4095	razmene	N	NOUN	_	_	razmena	_	_	_	ENG30-01166258-n	6	ENG30-00040152-n;ENG30-00167063-n;ENG30-01093085-n;ENG30-01109467-n;ENG30-01166258-n;ENG30-01166517-n	U kontekstu rečenice, 'razmena' se odnosi na čin zamene, u ovom slučaju, pitanja i odgovora između različitih jezika. Ovo značenje je najpreciznije predstavljeno definicijom 'Čin razmenjivanja jedne stvari za drugu.'	
191-4	4096-4103	koristi	V	VERB	_	_	koristiti	_	_	_	ENG30-02436963-v	6	ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	U datom kontekstu, 'koristiti' znači da mehanizam razmene uzrokuje da liste unapred prevedenih pitanja i odgovora funkcionišu kao deo procesa razmene.	
191-5	4104-4109	liste	N	NOUN	_	_	lista	_	_	_	ENG30-06481320-n	1	ENG30-06481320-n	U kontekstu rečenice, 'liste' se odnose na uređeni niz prevedenih pitanja i odgovora, što odgovara definiciji baze podataka koja se sastoji od uređenog niza stavki.	
191-6	4110-4117	unapred	ADV	ADV	_	_	unapred	_	_	_	ENG30-00067045-b	2	ENG30-00067045-b;ENG30-00074641-b	U datom kontekstu, 'unapred prevedenih pitanja i odgovora' znači da su pitanja i odgovori prevedeni pre nego što se mehanizam razmene koristi, odnosno pre vremena.	
191-7	4118-4128	prevedenih	A	ADJ	_	_	preveden	_	_	_	RSSJ-39658/0	1	RSSJ-39658/0	Značenje 'koji je prenet sa jednog jezika na drugi; translatiran' se direktno odnosi na reč 'preveden' u kontekstu razmene pitanja i odgovora na različitim jezicima.	
191-8	4129-4136	pitanja	N	NOUN	_	_	pitanje	_	_	_	ENG30-07196682-n	4	ENG30-05814650-n;ENG30-06783768-n;ENG30-07193596-n;ENG30-07196682-n	U kontekstu razmene, 'pitanja' se odnose na rečenice koje se postavljaju kako bi se dobio odgovor, što se uklapa u definiciju 'rečenica koja traži odgovor'.	
191-9	4137-4138	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
191-10	4139-4147	odgovora	N	NOUN	_	_	odgovor	_	_	_	ENG30-06746005-n	5	ENG30-05794057-n;ENG30-06746005-n;ENG30-07199565-n;ENG30-07200527-n;ENG30-11416988-n	U kontekstu razmene pitanja i odgovora, 'odgovor' se odnosi na izjavu koja se daje kao odgovor na pitanje, što se poklapa sa značenjem 'izjava (bilo izgovorena, bilo pisana) koja se daje kao odgovor na pitanje ili zahtev ili članak ili pismo'.	
191-11	4148-4157	dostupnih	A	ADJ	_	_	dostupan	_	_	_	ENG30-00184363-a	4	ENG30-00019131-a;ENG30-00134251-a;ENG30-00184363-a;ENG30-00533221-a	U datom kontekstu, 'dostupan' znači da se nešto može dobiti ili pronaći, u ovom slučaju, liste prevedenih pitanja i odgovora.	
191-12	4158-4160	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
191-13	4161-4165	svim	PRO	DET	_	_	sav	_	_	_	_	_	_	_	
191-14	4166-4174	jezicima	N	NOUN	_	_	jezik	_	_	_	ENG30-06282651-n	5	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	U datom kontekstu, 'jezici EU' se odnosi na sisteme komunikacije koji koriste reči i gramatiku, što odgovara značenju 'sistematsko sredstvo komunikacije koje koristi zvuke ili konvencionalne simbole'.	
191-15	4175-4177	EU	ABB	X	http://www.wikidata.org/entity/Q458	ORG	EU	_	_	_	_	_	_	_	
191-16	4177-4178	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Kada se koristi kao takva, to znači da nijedna strana ne dobija niti gubi teritoriju ili ekonomska i politička prava.
192-1	4178-4182	Kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	
192-2	4183-4185	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	
192-3	4186-4193	koristi	V	VERB	_	_	koristiti	_	_	_	ENG30-02707429-v	6	ENG30-01165043-v;ENG30-01224415-v;ENG30-02436963-v;ENG30-02541251-v;ENG30-02561332-v;ENG30-02707429-v	U datom kontekstu, 'koristiti' se odnosi na primenljivost nečega u određenoj situaciji ili svrhu, što odgovara značenju 'biti primenljiv na'.	
192-4	4194-4197	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	
192-5	4198-4203	takva	PRO	DET	_	_	takav	_	_	_	_	_	_	_	
192-6	4203-4204	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
192-7	4205-4207	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	
192-8	4208-4213	znači	V	VERB	_	_	značiti	_	_	_	ENG30-00932324-v	5	ENG30-00121387-v;ENG30-00901194-v;ENG30-00932324-v;ENG30-02699497-v;ENG30-02742482-v	U datom kontekstu, 'znači' se koristi da prenese ili izrazi značenje onoga što sledi, odnosno da objasni implikacije određene situacije.	
192-9	4214-4216	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
192-10	4217-4224	nijedna	A	ADJ	_	_	nijedan	_	_	_	ENG30-02269039-a	1	ENG30-02269039-a	U datom kontekstu, reč 'nijedna' se koristi da označi da ne postoji strana koja dobija ili gubi nešto, što odgovara značenju 'koji je ne bilo koji'.	
192-11	4225-4231	strana	N	NOUN	_	_	strana	_	_	_	ENG30-08408709-n	12	ENG30-02464223-n;ENG30-04213626-n;ENG30-05551318-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-06256229-n;ENG30-06783265-n;ENG30-08408709-n;ENG30-08510666-n;ENG30-08649345-n;ENG30-10402824-n	U kontekstu rečenice, 'strana' se odnosi na jednu od dve ili više takmičarskih grupa koje učestvuju u nekom procesu ili sporazumu, gde nijedna ne dobija prednost u teritoriji, ekonomskim ili političkim pravima.	
192-12	4232-4234	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	
192-13	4235-4241	dobija	V	VERB	_	_	dobijati	_	_	_	ENG30-02292125-v	6	ENG30-00524682-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02355596-v	U kontekstu rečenice, 'dobijati' se koristi u smislu sticanja ili primanja nečega, što se poklapa sa značenjem 'dobiti'.	
192-14	4242-4246	niti	CONJ	CCONJ	_	_	niti	_	_	_	_	_	_	_	
192-15	4247-4251	gubi	V	VERB	_	_	gubiti	_	_	_	ENG30-02288155-v	3	ENG30-01099592-v;ENG30-02288155-v;ENG30-02385153-v	U kontekstu rečenice, 'gubiti' se odnosi na to da neka strana ne dobija ili ne zadobija teritoriju, ekonomska ili politička prava, što se poklapa sa značenjem 'ne dobiti, odnosno ne zadobiti'.	
192-16	4252-4262	teritoriju	N	NOUN	_	_	teritorija	_	_	_	ENG30-08493064-n	1	ENG30-08493064-n	U navedenom kontekstu, 'teritorija' se odnosi na geografsko područje koje je pod kontrolom, što odgovara definiciji geografskog područja pod jurisdikcijom suverene države.	
192-17	4263-4266	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	
192-18	4267-4276	ekonomska	A	ADJ	_	_	ekonomski	_	_	_	ENG30-02716739-a	4	ENG30-01871565-a;ENG30-02577454-a;ENG30-02716605-a;ENG30-02716739-a	Značenje 'koji se odnosi na ekonomiju, sistem proizvodnje i upravljanja materijalni dobara' najbolje odgovara kontekstu rečenice, jer se govori o pravima koja su povezana sa ekonomskim aktivnostima.	
192-19	4277-4278	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
192-20	4279-4288	politička	A	ADJ	_	_	politički	1[831]	politička prava[831]	NID[831]	LLM-0182[3534]	1[3534]	LLM-0182[3534]	U kontekstu rečenice, 'politička prava' se odnose na prava koja su povezana sa političkim životom, što je u skladu sa definicijom LLM-0182.[3534]	
192-21	4289-4294	prava	N	NOUN	_	_	pravo	1[831]	politička prava[831]	NID[831]	LLM-0182[3534]	1[3534]	LLM-0182[3534]	U kontekstu rečenice, 'politička prava' se odnose na prava koja su povezana sa političkim životom, što je u skladu sa definicijom LLM-0182.[3534]	
192-22	4294-4295	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Iako je Zemljina velika gustina u značajnoj meri rezultat gravitacione kompresije, posebno u jezgru, Merkur je mnogo manji i njegovi unutrašnji delovi nisu toliko komprimovani.
193-1	4295-4299	Iako	CONJ	SCONJ	_	_	iako	_	_	_	_	_	_	_	
193-2	4300-4302	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
193-3	4303-4311	Zemljina	A	ADJ	_	_	Zemljin	_	_	_	DRJ0-244004/0	1	DRJ0-244004/0	Reč 'Zemljina' u datom kontekstu se odnosi na planetu Zemlju i njenu gustinu, što odgovara značenju 'koji pripada Zemlji (planeti), koji se odnosi na Zemlju'.	
193-4	4312-4318	velika	A	ADJ	_	_	velik	_	_	_	ENG30-01375909-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	U kontekstu gustine, 'velika' se odnosi na to da je gustina iznad proseka, što odgovara značenju 'iznad proseka po veličini ili broju ili količini ili snazi ili iznosu'.	
193-5	4319-4326	gustina	N	NOUN	_	_	gustina	_	_	_	ENG30-04941453-n	2	ENG30-04941453-n;ENG30-05088804-n	U datom kontekstu, 'gustina' se odnosi na količinu mase po jedinici zapremine, što je u skladu sa značenjem 'količina po jedinici mere'.	
193-6	4327-4328	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
193-7	4329-4338	značajnoj	A	ADJ	_	_	značajan	_	_	_	ENG30-02163307-a	4	ENG30-00624416-a;ENG30-01375831-a;ENG30-02161432-a;ENG30-02163307-a	U datom kontekstu, 'značajan' se koristi da opiše meru u kojoj je gustina Zemlje rezultat gravitacione kompresije. To odgovara značenju 'prilično veliki ili važan po svom efektu', jer se naglašava da je uticaj gravitacione kompresije na gustinu Zemlje primetan i bitan.	
193-8	4339-4343	meri	N	NOUN	_	_	mera	_	_	_	ENG30-13941125-n	7	ENG30-00033615-n;ENG30-00174412-n;ENG30-05117660-n;ENG30-05901508-n;ENG30-06501622-n;ENG30-13815342-n;ENG30-13941125-n	U datom kontekstu, 'mera' se odnosi na stepen ili nivo do kojeg je Zemljina gustina rezultat gravitacione kompresije. Dakle, značenje 'tačka ili stepen do koga se nešto širi' je najprikladnije.	
193-9	4344-4352	rezultat	N	NOUN	_	_	rezultat	_	_	_	ENG30-07292694-n	3	ENG30-00186634-n;ENG30-07292694-n;ENG30-13594585-n	U datom kontekstu, 'rezultat' se koristi da označi nešto što proizlazi ili nastaje kao posledica gravitacione kompresije. To odgovara značenju 'Nešto što rezultira iz nečega'.	
193-10	4353-4365	gravitacione	A	ADJ	_	_	gravitacioni	_	_	_	DRJ0-233724/0	1	DRJ0-233724/0	Reč 'gravitacione' se u datom kontekstu odnosi na kompresiju uzrokovanu gravitacijom, što direktno odgovara značenju 'koji se odnosi na gravitaciju'.	
193-11	4366-4376	kompresije	N	NOUN	_	_	kompresija	_	_	_	ENG30-07313241-n	2	ENG30-00356790-n;ENG30-07313241-n	U kontekstu rečenice, 'kompresija' se odnosi na proces smanjivanja zapremine ili pritiskanja materije zajedno usled gravitacije, što odgovara značenju 'proces ili rezultat postajanja manjim ili pritisnutim zajedno'.	
193-12	4376-4377	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
193-13	4378-4385	posebno	ADV	ADV	_	_	posebno	_	_	_	ENG30-00084223-b	4	ENG30-00041758-b;ENG30-00084223-b;ENG30-00207668-b;ENG30-00248765-b	U datom kontekstu, 'posebno' se koristi da naglasi da je gravitaciona kompresija u jezgru Zemlje znatno veća nego u drugim delovima, što odgovara značenju 'u znatno većoj meri ili stepenu nego što je uobičajeno'.	
193-14	4386-4387	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
193-15	4388-4394	jezgru	N	NOUN	_	_	jezgro	_	_	_	ENG30-09256815-n	4	ENG30-05921123-n;ENG30-08524262-n;ENG30-09256815-n;ENG30-09256895-n	U kontekstu rečenice, 'jezgro' se odnosi na centralni deo planete Zemlje, što je u skladu sa definicijom značenja sa ID-jem ENG30-09256815-n.	
193-16	4394-4395	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
193-17	4396-4402	Merkur	N	PROPN	http://www.wikidata.org/entity/Q308	LOC	Merkur	_	_	_	_	_	_	_	
193-18	4403-4405	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
193-19	4406-4411	mnogo	ADV	ADV	_	_	mnogo	_	_	_	ENG30-00059086-b	4	ENG30-00032803-b;ENG30-00059086-b;ENG30-00059413-b;ENG30-00145713-b	U datom kontekstu, 'mnogo' se koristi da pojača tvrdnju da je Merkur značajno manji, što odgovara značenju 'u velikoj meri ili stepenu'.	
193-20	4412-4417	manji	A	ADJ	_	_	mali	_	_	_	ENG30-01345600-a	5	ENG30-01345600-a;ENG30-01391351-a;ENG30-01415219-a;ENG30-01445493-a;ENG30-01649031-a	U kontekstu rečenice, 'manji' se koristi da opiše fizičku veličinu Merkura u poređenju sa Zemljom, što odgovara značenju 'koji ima ili se razlikuje po maloj veličini'.	
193-21	4418-4419	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
193-22	4420-4427	njegovi	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	
193-23	4428-4438	unutrašnji	A	ADJ	_	_	unutrašnji	_	_	_	ENG30-00948670-a	7	ENG30-00873113-a;ENG30-00948670-a;ENG30-00948985-a;ENG30-00951831-a;ENG30-00952867-a;ENG30-01038102-a;ENG30-01038332-a	U kontekstu rečenice, 'unutrašnji delovi' se odnose na delove koji se nalaze unutar Merkura, što odgovara značenju 'Koji se dešava ili se nalazi unutar nekih igranica ili nekih površi.'	
193-24	4439-4445	delovi	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	7	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n	U kontekstu rečenice, 'delovi' se odnosi na unutrašnje komponente Merkura (jezgro, omotač, kora) koje zajedno čine planetu, što odgovara značenju 'jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu'.	
193-25	4446-4450	nisu	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
193-26	4451-4457	toliko	ADV	ADV	_	_	toliko	_	_	_	DRJ0-180890/1	5	DRJ0-180890/1;DRJ0-180890/2;DRJ0-180890/3а.;DRJ0-180890/3б.;DRJ0-180890/4	U datom kontekstu, 'toliko' se koristi da označi stepen kompresije Merkurovih unutrašnjih delova u poređenju sa Zemljom. Značenje 'u toj meri' je najprikladnije jer se odnosi na stepen ili količinu kompresije.	
193-27	4458-4470	komprimovani	V	VERB	_	_	komprimovati	_	_	_	DRJ0-195972/0	1	DRJ0-195972/0	U datom kontekstu, 'komprimovani' se odnosi na smanjenje zapremine unutrašnjih delova Merkura usled pritiska, što odgovara značenju sažimanja ili stiskanja.	
193-28	4470-4471	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Ovu bolest je 1909. godine prvi opisao brazilski lekar Karlos Čagas, po kome je i dobila ime.
194-1	4471-4474	Ovu	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	
194-2	4475-4481	bolest	N	NOUN	_	_	bolest	_	_	_	ENG30-14061805-n	2	ENG30-14061805-n;ENG30-14070360-n	Značenje "Oštećenje normalne fiziološke funkcije koje pogađa deo ili ceo organizam" se najpreciznije uklapa u kontekst rečenice, jer se bolest opisuje kao nešto što je prvi opisao lekar, što implicira da se radi o medicinskom stanju koje utiče na organizam.	
194-3	4482-4484	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
194-4	4485-4490	1909.	A	ADJ	_	_	1909.	_	_	_	NEW_SENSE	0	_	_	
194-5	4491-4497	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	U datom kontekstu, 'godina' se odnosi na konkretnu godinu u kojoj je bolest opisana, što odgovara značenju godine računatoj od 1. januara do 31. decembra po Gregorijanskom kalendaru.	
194-6	4498-4502	prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01012855-a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	U datom kontekstu, reč 'prvi' se koristi da označi da je Karlos Čagas bio taj koji je prvi opisao bolest, što znači da je prethodio svima ostalima u vremenu u tom otkriću.	
194-7	4503-4509	opisao	V	VERB	_	_	opisati	_	_	_	ENG30-00965035-v	4	ENG30-00652346-v;ENG30-00965035-v;ENG30-00987071-v;ENG30-01582645-v	U datom kontekstu, 'opisati' znači dati rečima izveštaj ili predstavu o bolesti, što je u skladu sa značenjem ID-a ENG30-00965035-v.	
194-8	4510-4519	brazilski	A	ADJ	*	DEMO	brazilski	_	_	_	ENG30-02966829-a	1	ENG30-02966829-a	Reč 'brazilski' u rečenici se odnosi na lekara koji potiče iz Brazila, što odgovara značenju 'koji se tiče Brazila'.	
