#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
112-4	10194-10201	pirinač	N	NOUN	_	_	pirinač	_	_	_	ENG30-07804323-n	3	ENG30-07804323-n;ENG30-12125890-n;ENG30-12126084-n	*	simple_wsd - ENG30-07804323-n:0.5639::Zrnevlje koje se koristi kao hrana; može da bude obrađen i neobrađen. - ENG30-12125890-n:0.5604::Jednogodišnja ili višegodišnja korenska trava močvarnih zemljišta; seme se koristi za hranu, a slama za papir. - ENG30-12126084-n:0.4970::Daje osnovnu hranu za 50 posto ljudske populacije.	
112-5	10202-10206	bili	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
112-6	10207-10209	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
112-7	10210-10213	bez	PREP	ADP	_	_	bez	1[268]	bez premca[268]	AdvID[268]	CVMWE-0017[2076]	1[2076]	CVMWE-0017[2076]	*[524]	simple_wsd - CVMWE-0017:0.5306::neko ili nešto čemu nema ravnog[2076]	
112-8	10214-10220	premca	N	NOUN	_	_	premac	1[268]	bez premca[268]	AdvID[268]	CVMWE-0017[2076]	1[2076]	CVMWE-0017[2076]	*[524]	simple_wsd - CVMWE-0017:0.5306::neko ili nešto čemu nema ravnog[2076]	
112-9	10221-10222	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
112-10	10223-10231	modernoj	A	ADJ	_	_	moderan	_	_	_	ENG30-00820975-a	4	ENG30-00414354-a;ENG30-00820975-a;ENG30-00972902-a;ENG30-01535709-a	*	simple_wsd - ENG30-00820975-a:0.6693::koji se koristi za živi jezik i predstavlja trenutnu fazu u njegovom razvoju - ENG30-01535709-a:0.6410::pripada modernoj eri; od srednjeg veka - ENG30-00414354-a:0.5296::karakterističan za savremenu umetnost, muziku, književnost i arhitekturu	
112-11	10232-10241	japanskoj	A	ADJ	*	DEMO	japanski	_	_	_	ENG30-02965043-a	1	ENG30-02965043-a	*	simple_wsd - ENG30-02965043-a:0.6463::koji se odnosi ili je karakteristican za Japan, njegove ljude, njigovu kulturu ili jezik	
112-12	10242-10250	istoriji	N	NOUN	_	_	istorija	_	_	_	ENG30-06156752-n	5	ENG30-06155567-n;ENG30-06156752-n;ENG30-06514093-n;ENG30-15121406-n;ENG30-15123996-n	*	simple_wsd - ENG30-06156752-n:0.5903::sve što se iz prošlosti pamti kao sačuvano u pisanoj formi; skup znanja - ENG30-15123996-n:0.5181::Kontinuitet događaja koji se sukcesivno dešavaju od prošlosti do sadašnjosti i vode čak u budućnost. - ENG30-06514093-n:0.5157::zabeleška ili pripovedni opis prošlih događaja	
112-13	10251-10253	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
112-14	10254-10259	obimu	N	NOUN	_	_	obim	_	_	_	ENG30-05125377-n	2	ENG30-05101675-n;ENG30-05125377-n	*	simple_wsd - ENG30-05125377-n:0.4561::opseg u okviru koga nešto radi ili deluje ili ima kontrolu - ENG30-05101675-n:0.4139::dužina zatvorene kružne linije	
112-15	10259-10260	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
112-16	10261-10269	veličini	N	NOUN	_	_	veličina	_	_	_	ENG30-05855125-n	8	ENG30-00033615-n;ENG30-05090441-n;ENG30-05096294-n;ENG30-05855125-n;ENG30-13779032-n;ENG30-13823651-n;ENG30-13937727-n;ENG30-14434681-n	*	simple_wsd - ENG30-05855125-n:0.5896::Nešto što ima veličinu i može da se predstavi matematičkim izrazom pomoću konstane ili promenljive. - ENG30-13779032-n:0.5783::količina trodimenzionalnog prostora koju neki objekat zauzima - ENG30-00033615-n:0.5222::Koliko ima nečega što se može brojno opisati.	
112-17	10270-10271	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
112-18	10272-10279	nasilju	N	NOUN	_	_	nasilje	_	_	_	ENG30-00129743-n	2	ENG30-00129743-n;ENG30-13979977-n	*	simple_wsd - ENG30-00129743-n:0.5273::Čin agresije, recimo prema osobi koja se odupire. - ENG30-13979977-n:0.4932::turbulentno stanje koje dovodi do povreda i razaranja itd.	
112-19	10279-10280	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Zapadno od Luvra, Katarina Mediči sagradila je za sebe palatu Tiljeri sa velikim vrtovima i pećinom.
113-1	10280-10287	Zapadno	ADV	ADV	_	_	zapadno	_	_	_	ENG30-00323908-b	1	ENG30-00323908-b	*	simple_wsd - ENG30-00323908-b:0.6003::prema, ka ili na zapadu	
113-2	10288-10290	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
113-3	10291-10296	Luvra	N	PROPN	http://www.wikidata.org/entity/Q908517	LOC	Luvr	_	_	_	_	_	_	_	_	
113-4	10296-10297	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
113-5	10298-10306	Katarina	N	PROPN	http://www.wikidata.org/entity/Q131552[61]	PERS[61]	Katarina	_	_	_	_	_	_	_	_	
113-6	10307-10313	Mediči	N	PROPN	http://www.wikidata.org/entity/Q131552[61]	PERS[61]	Mediči	_	_	_	_	_	_	_	_	
113-7	10314-10323	sagradila	V	VERB	_	_	sagraditi	_	_	_	ENG30-01619014-v	3	ENG30-01619014-v;ENG30-01654628-v;ENG30-01685601-v	*	simple_wsd - ENG30-01619014-v:0.5794::praviti ili dizajnirati nešto, često na određeni način - ENG30-01654628-v:0.4646::Proizvesti nešto kombinujući materijale ili delove. - ENG30-01685601-v:0.4286::biti angažovan u izgradnji	
113-8	10324-10326	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
113-9	10327-10329	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
113-10	10330-10334	sebe	PRO	PRON	_	_	sebe	_	_	_	_	_	_	_	_	
113-11	10335-10341	palatu	N	NOUN	_	_	palata	_	_	_	ENG30-02980441-n	3	ENG30-02980441-n;ENG30-03719053-n;ENG30-03878066-n	*	simple_wsd - ENG30-02980441-n:0.5434::velika zgrada nekada naseljena od strane vladara i utvrđena protiv napada - ENG30-03719053-n:0.4635::Velika i impozantna kuća. - ENG30-03878066-n:0.4591::velika i svečana vila	
113-12	10342-10349	Tiljeri	N	PROPN	http://www.wikidata.org/entity/Q234364	LOC	Tiljeri	_	_	_	_	_	_	_	_	
113-13	10350-10352	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
113-14	10353-10360	velikim	A	ADJ	_	_	velik	_	_	_	ENG30-01278080-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-01278080-a:0.6303::Za osobe, koji stoji iznad drugih po karakteru ili postignućima ili ugledu. - ENG30-01488616-a:0.6174::potpuno razvijen (za ljude i životinje). - ENG30-01386883-a:0.6129::relativno značajan po veličini, broji ili obimu, posebno u odnosu na druge od iste vrste	
113-15	10361-10369	vrtovima	N	NOUN	_	_	vrt	_	_	_	ENG30-03417345-n	1	ENG30-03417345-n	*	simple_wsd - ENG30-03417345-n:0.3642::komad zemlje gde se uzgajaju biljke	
113-16	10370-10371	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
113-17	10372-10379	pećinom	N	NOUN	_	_	pećina	_	_	_	ENG30-09238926-n	3	ENG30-09238926-n;ENG30-09239302-n;ENG30-09239451-n	*	simple_wsd - ENG30-09238926-n:0.5984::Podzemni zatvoreni prostor kome se može prići sa zemljine površine ili sa mora. - ENG30-09239302-n:0.5431::velika pećina ili velika komora u pećini - ENG30-09239451-n:0.5068::bilo koji veliki mračan zatvoreni prostor	
113-18	10379-10380	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Rođen je u siromašnoj porodici.
114-1	10380-10385	Rođen	V	VERB	_	_	roditi	_	_	_	ENG30-00056930-v	5	ENG30-00056930-v;ENG30-01627355-v;ENG30-01629000-v;ENG30-01652139-v;ENG30-01672432-v	*	simple_wsd - ENG30-00056930-v:0.6525::Doneti na svet novorođenče. - ENG30-01652139-v:0.4852::Doneti na svet, kao voće i cveće. - ENG30-01672432-v:0.4739::stvoriti umetničke predmete, kao muziku, slike, poeziju, ples itd.	
114-2	10386-10388	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
114-3	10389-10390	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
114-4	10391-10401	siromašnoj	A	ADJ	_	_	siromašan	_	_	_	ENG30-02022953-a	1	ENG30-02022953-a	*	simple_wsd - ENG30-02022953-a:0.3366::Posedovati malo ili imati malo novca.	
114-5	10402-10410	porodici	N	NOUN	_	_	porodica	_	_	_	ENG30-08078020-n	5	ENG30-07970406-n;ENG30-07970721-n;ENG30-08078020-n;ENG30-08107499-n;ENG30-08110648-n	*	simple_wsd - ENG30-08078020-n:0.5533::Socijalna jedinica koja živi zajedno. - ENG30-07970406-n:0.5318::Osnovna socijalna grupa, koju čine roditelji i deca. - ENG30-08110648-n:0.5070::(biologija) taksonomska grupa koja je podela vrste; obično nastaje kao posledica geografske izolacije unutar vrste	
114-6	10410-10411	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Uprkos svemu tome, Perikle je ostao nepokolebljiv — mada je zaplakao kako bi odbranio Aspasiju kada je bila optužena da kvari atinsko društvo.
115-1	10411-10417	Uprkos	PREP	ADP	_	_	uprkos	_	_	_	_	_	_	_	_	
115-2	10418-10423	svemu	PRO	DET	_	_	sav	_	_	_	_	_	_	_	_	
115-3	10424-10428	tome	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
115-4	10428-10429	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
115-5	10430-10437	Perikle	N	PROPN	http://www.wikidata.org/entity/Q80398	PERS	Perikle	_	_	_	_	_	_	_	_	
115-6	10438-10440	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
115-7	10441-10446	ostao	V	VERB	_	_	ostati	_	_	_	ENG30-02731024-v	4	ENG30-00117985-v;ENG30-02009200-v;ENG30-02727462-v;ENG30-02731024-v	*	simple_wsd - ENG30-02731024-v:0.5778::ostati kao deo nečega štо se troši ili nečega što je u toku - ENG30-00117985-v:0.5419::Ostati isti; zadržati se u izvesnom stanju. - ENG30-02727462-v:0.5393::nastaviti postojati na nekom mestu, položaju ili situaciji	
115-8	10447-10460	nepokolebljiv	A	ADJ	_	_	nepokolebljiv	_	_	_	ENG30-01024812-a	1	ENG30-01024812-a	*	simple_wsd - ENG30-01024812-a:0.6935::koji se ne može pokolebati ili skrenuti sa kursa; nepodložan ubeđivanju	
115-9	10461-10462	—	PUNCT	PUNCT	_	_	—	_	_	_	_	_	_	_	_	
115-10	10463-10467	mada	CONJ	SCONJ	_	_	mada	_	_	_	_	_	_	_	_	
115-11	10468-10470	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
115-12	10471-10479	zaplakao	V	VERB	_	_	zaplakati	_	_	_	DRJ0-242663/2	2	DRJ0-242663/1;DRJ0-242663/2	*	simple_wsd - DRJ0-242663/2:0.5935::rasplakati (nekoga).; početi plakati, rasplakati se. - DRJ0-242663/1:0.4798::početi plakati; progovoriti plačući.	
115-13	10480-10484	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	
115-14	10485-10487	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
115-15	10488-10496	odbranio	V	VERB	_	_	odbraniti	_	_	_	ENG30-00896141-v	2	ENG30-00896141-v;ENG30-01149138-v	*	simple_wsd - ENG30-00896141-v:0.5789::pokazati da si u pravu pružanjem objašnjenja ili potvrda - ENG30-01149138-v:0.5627::koga štititi ili se za koga boriti kao pokrovitelj	
115-16	10497-10505	Aspasiju	N	PROPN	http://www.wikidata.org/entity/Q228564	PERS	Aspasija	_	_	_	_	_	_	_	_	
115-17	10506-10510	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
115-18	10511-10513	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
115-19	10514-10518	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
115-20	10519-10527	optužena	V	VERB	_	_	optužiti	_	_	_	ENG30-00843959-v	2	ENG30-00843468-v;ENG30-00843959-v	*	simple_wsd - ENG30-00843959-v:0.6005::izneti optužujuću tvrdnju - ENG30-00843468-v:0.5979::kriviti za, izneti tvrdnju o pogrešnom postupanju ili lošem ponašanju nekoga	
115-21	10528-10530	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
115-22	10531-10536	kvari	V	VERB	_	_	kvariti	_	_	_	ENG30-02570267-v	4	ENG30-00203081-v;ENG30-00477941-v;ENG30-02558172-v;ENG30-02570267-v	*	simple_wsd - ENG30-02570267-v:0.5219::Ponašati se prema nekome sa preteranom popustljivošću. - ENG30-02558172-v:0.4746::ometati ili sprečiti (napore, planove ili želje) - ENG30-00477941-v:0.4726::Učiniti nešto nesavršenim.	
115-23	10537-10544	atinsko	A	ADJ	_	_	atinski	_	_	_	ENG30-02972499-a	1	ENG30-02972499-a	*	simple_wsd - ENG30-02972499-a:0.6367::koji se odnosi na Atinu i njene stanovnike	
115-24	10545-10552	društvo	N	NOUN	_	_	društvo	_	_	_	ENG30-07966140-n	4	ENG30-07966140-n;ENG30-08184861-n;ENG30-08227214-n;ENG30-13782769-n	*	simple_wsd - ENG30-07966140-n:0.5948::Veća društvena grupa koja ima posebnu kulturnu i ekonomsku organizaciju. - ENG30-13782769-n:0.5612::odnos koji je rezultat interakcije ili zavisnosti - ENG30-08184861-n:0.5326::Socijalno okupljanje gostiju ili drugara.	
115-25	10552-10553	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Iako može da prisluškuje poruke između Alis i Boba, ona ne može da ih menja.
116-1	10553-10557	Iako	CONJ	SCONJ	_	_	iako	_	_	_	_	_	_	_	_	
116-2	10558-10562	može	V	VERB	_	_	moći	_	_	_	CV0071	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	simple_wsd - CV0071:0.5768::biti u mogućnosti, imati prilike za nešto, biti u okolnostima za ostvarivanje nečega - CV0171:0.5712::kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost, uverenje - DRJ0-203294/2b.:0.5201::sadržavati u sebi elemente, osnove za neku tvrdnju, davati povoda za verovanje, uverenost, tvrdnju	
116-3	10563-10565	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
116-4	10566-10577	prisluškuje	V	VERB	_	_	prisluškivati	_	_	_	LLM-0361	1	LLM-0361	*	simple_wsd - LLM-0361:0.7245::Tajno slušati tuđe razgovore ili komunikaciju (ovde: poruke).	
116-5	10578-10584	poruke	N	NOUN	_	_	poruka	_	_	_	ENG30-06253690-n	2	ENG30-06253690-n;ENG30-06598915-n	*	simple_wsd - ENG30-06253690-n:0.5921::Obično kratko saopštenje, koje je zapisano, izgovoreno ili izraženo signalima. - ENG30-06598915-n:0.5319::Ono o čemu se neko saopštenje radi.	
116-6	10585-10591	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
116-7	10592-10596	Alis	N	PROPN	http://www.wikidata.org/entity/Q649676	PERS	Alis	_	_	_	_	_	_	_	_	
116-8	10597-10598	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
116-9	10599-10603	Boba	N	PROPN	http://www.wikidata.org/entity/Q649676	PERS	Bob	_	_	_	_	_	_	_	_	
116-10	10603-10604	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
116-11	10605-10608	ona	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	_	
116-12	10609-10611	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
116-13	10612-10616	može	V	VERB	_	_	moći	_	_	_	CV0171	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*	simple_wsd - CV0171:0.5745::kad se nešto iskazuje, iznosi kao eventualna ili stvarna mogućnost, uverenje - CV0071:0.5728::biti u mogućnosti, imati prilike za nešto, biti u okolnostima za ostvarivanje nečega - DRJ0-203294/2b.:0.5168::sadržavati u sebi elemente, osnove za neku tvrdnju, davati povoda za verovanje, uverenost, tvrdnju	
116-14	10617-10619	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
116-15	10620-10622	ih	PRO	PRON	_	_	one	_	_	_	_	_	_	_	_	
116-16	10623-10628	menja	V	VERB	_	_	menjati	_	_	_	ENG30-00123170-v	4	ENG30-00123170-v;ENG30-00982514-v;ENG30-02405390-v;ENG30-02626934-v	*	simple_wsd - ENG30-00123170-v:0.6131::Učiniti da nešto postane drukčije na neki određeni način, a da se ne izgube trajno bivše karakteristike ili suština. - ENG30-00982514-v:0.5713::manjati oblik reči u skladu sa gramatičkim pravilima datog jezika - ENG30-02405390-v:0.5510::čije mesto zauzeti ili se na čiju poziciju pomeriti	
116-17	10628-10629	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kraljevska porodica se iz palate Vila Visosa vratila u Lisabon.
117-1	10629-10639	Kraljevska	A	ADJ	_	_	kraljevski	_	_	_	ENG30-02789798-a	4	ENG30-00654685-a;ENG30-01591394-a;ENG30-01592509-a;ENG30-02789798-a	*	simple_wsd - ENG30-02789798-a:0.6242::koji je kakva kraljevska ličnost osnovala, uspostavila ili dopustila - ENG30-00654685-a:0.5861::sa ovlašnjćenjima kraljevske vlesti koju simbolizuje kruna - ENG30-01591394-a:0.5461::pripada ili priliči vrhovnom vladaru	
117-2	10640-10648	porodica	N	NOUN	_	_	porodica	_	_	_	ENG30-08110648-n	5	ENG30-07970406-n;ENG30-07970721-n;ENG30-08078020-n;ENG30-08107499-n;ENG30-08110648-n	*	simple_wsd - ENG30-08110648-n:0.6341::(biologija) taksonomska grupa koja je podela vrste; obično nastaje kao posledica geografske izolacije unutar vrste - ENG30-07970406-n:0.5938::Osnovna socijalna grupa, koju čine roditelji i deca. - ENG30-08107499-n:0.5524::Taksonomska grupa koja sadrži jedan ili više rodova.	
117-3	10649-10651	se	PAR	PART	_	_	se	1	*	IRV	ENG30-02004874-v[2077]	3[2077]	CVMWE-0498;CVMWE-0499;ENG30-02004874-v[2077]	*[525]	simple_wsd - ENG30-02004874-v:0.5264::Doći nazad na mesto gde se ranije već bilo, ili se vratiti prethodnoj aktivnosti. - CVMWE-0499:0.4878::ponovo se baviti nečim nakon izvesnog prekida, prihvatiti ponovo ono što se napustilo, doći ponovo u ranije stanje, na … - CVMWE-0498:0.4521::doći ponovo onamo odakle se pošlo[2077]	
117-4	10652-10654	iz	PREP	ADP	_	_	iz	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0498[525]	3[525]	CVMWE-0498\;CVMWE-0499\;ENG30-02004874-v[525]	*[525]	U ovom kontekstu, 'vratiti se' znači da se kraljevska porodica ponovo pojavila na mestu odakle je ranije otišla, tj. došla je nazad u Lisabon.[525]	
117-5	10655-10661	palate	N	NOUN	_	_	palata	_	_	_	ENG30-03878066-n	3	ENG30-02980441-n;ENG30-03719053-n;ENG30-03878066-n	*[525]|*[526]	simple_wsd - ENG30-03878066-n:0.6381::velika i svečana vila - ENG30-03719053-n:0.6100::Velika i impozantna kuća. - ENG30-02980441-n:0.5529::velika zgrada nekada naseljena od strane vladara i utvrđena protiv napada	
117-6	10662-10666	Vila	N	NOUN	http://www.wikidata.org/entity/Q4902904[62]	WORK[62]	vila	_	_	_	ENG30-03878066-n	2	ENG30-02980441-n;ENG30-03878066-n	*[525]|*[527]	simple_wsd - ENG30-03878066-n:0.6410::velika i svečana vila - ENG30-02980441-n:0.5519::velika zgrada nekada naseljena od strane vladara i utvrđena protiv napada	
117-7	10667-10673	Visosa	N	PROPN	http://www.wikidata.org/entity/Q4902904[62]	WORK[62]	Visosa	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0498[525]	3[525]	CVMWE-0498\;CVMWE-0499\;ENG30-02004874-v[525]	*[525]	U ovom kontekstu, 'vratiti se' znači da se kraljevska porodica ponovo pojavila na mestu odakle je ranije otišla, tj. došla je nazad u Lisabon.[525]	
117-8	10674-10681	vratila	V	VERB	_	_	vratiti	1	vratiti se	IRV	ENG30-02004874-v[2077]	3[2077]	CVMWE-0498;CVMWE-0499;ENG30-02004874-v[2077]	*[525]	simple_wsd - ENG30-02004874-v:0.5264::Doći nazad na mesto gde se ranije već bilo, ili se vratiti prethodnoj aktivnosti. - CVMWE-0499:0.4878::ponovo se baviti nečim nakon izvesnog prekida, prihvatiti ponovo ono što se napustilo, doći ponovo u ranije stanje, na … - CVMWE-0498:0.4521::doći ponovo onamo odakle se pošlo[2077]	
117-9	10682-10683	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
117-10	10684-10691	Lisabon	N	PROPN	http://www.wikidata.org/entity/Q597	LOC	Lisabon	_	_	_	_	_	_	_	_	
117-11	10691-10692	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Majčino mleko smanjuje i učestalost infekcija i njihovo trajanje.
118-1	10692-10699	Majčino	A	ADJ	_	_	majčin	1[269]	majčino mleko[269]	NID[269]	LLM-0111[2078]	1[2078]	LLM-0111[2078]	*[528]	simple_wsd - LLM-0111:0.6058::Hranljiva tečnost koju proizvode mlečne žlezde žene za ishranu odojčeta.[2078]	
118-2	10700-10705	mleko	N	NOUN	_	_	mleko	1[269]	majčino mleko[269]	NID[269]	LLM-0111[2078]	1[2078]	LLM-0111[2078]	*[528]	simple_wsd - LLM-0111:0.6058::Hranljiva tečnost koju proizvode mlečne žlezde žene za ishranu odojčeta.[2078]	
118-3	10706-10714	smanjuje	V	VERB	_	_	smanjivati	_	_	_	RSSJ-49196/0	1	RSSJ-49196/0	*	simple_wsd - RSSJ-49196/0:0.4975::činiti manjim, umanjivati; opadati u količini, broju ili veličini.	
118-4	10715-10716	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
118-5	10717-10727	učestalost	N	NOUN	_	_	učestalost	_	_	_	ENG30-13816649-n	1	ENG30-13816649-n	*	simple_wsd - ENG30-13816649-n:0.5558::Veličina ili frekvencija, relativno u odnosu na jedinicu vremena.	
118-6	10728-10737	infekcija	N	NOUN	_	_	infekcija	_	_	_	ENG30-13498404-n	2	ENG30-07360647-n;ENG30-13498404-n	*	simple_wsd - ENG30-13498404-n:0.6240::(medicina) invazija tela patogenim mikroorganizmima i njihovo umnožavanje koje može dovesti do oštećenja tkiva i bolesti - ENG30-07360647-n:0.5203::incident u kojem se prenosi zarazna bolest	
118-7	10738-10739	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
118-8	10740-10747	njihovo	PRO	DET	_	_	njihov	_	_	_	_	_	_	_	_	
118-9	10748-10756	trajanje	N	NOUN	_	_	trajanje	_	_	_	ENG30-01017987-n	3	ENG30-01017987-n;ENG30-05051249-n;ENG30-15133621-n	*	simple_wsd - ENG30-01017987-n:0.5646::Čin nastavljanja neke aktivnosti bez prekida. - ENG30-15133621-n:0.4948::Vremenski period tokom koga se nešto odvija. - ENG30-05051249-n:0.4909::nastavak u vremenu	
118-10	10756-10757	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prihvatio je i imenovanje grčkog patrijarha.
119-1	10757-10766	Prihvatio	V	VERB	_	_	prihvatiti	_	_	_	ENG30-02236124-v	11	ENG30-00602112-v;ENG30-00617095-v;ENG30-00668805-v;ENG30-00686447-v;ENG30-00719231-v;ENG30-00797697-v;ENG30-02209936-v;ENG30-02236124-v;ENG30-02236624-v;ENG30-02346724-v;ENG30-02701210-v	*	simple_wsd - ENG30-02236124-v:0.6120::Voljno primiti nešto dato ili ponuđeno. - ENG30-02209936-v:0.5947::iskoristiti ili prihvatiti u neke svrhe - ENG30-02236624-v:0.5937::primiti u grupu ili zajednicu	
119-2	10767-10769	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
119-3	10770-10771	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
119-4	10772-10782	imenovanje	N	NOUN	_	_	imenovanje	_	_	_	ENG30-00163779-n	2	ENG30-00163779-n;ENG30-06338908-n	*	simple_wsd - ENG30-00163779-n:0.4435::Čin stavljanja osobe u neizborni položaj. - ENG30-06338908-n:0.4021::Identifikujuća reč ili reči pomoću kojih se neko ili nešto zove i klasifikuje ili razlikuje od drugih.	
119-5	10783-10789	grčkog	A	ADJ	*	DEMO	grčki	_	_	_	ENG30-03016202-a	1	ENG30-03016202-a	*	simple_wsd - ENG30-03016202-a:0.5476::koji se tiče ili je karakteristično za Grčku	
119-6	10790-10800	patrijarha	N	NOUN	http://www.wikidata.org/entity/Q171692	ROLE	patrijarh	_	_	_	BILI-00000295	1	BILI-00000295	*	simple_wsd - BILI-00000295:0.4914::Vrhovni poglavar u pravoslavnoj crkvi.	
119-7	10800-10801	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Na primer, grupe poreklom iz istočne i južne Evrope uglavnom su slabije prolazile po ovim merilima.
120-1	10801-10803	Na	PREP	ADP	_	_	na	1[270]	na primer[270]	PartID[270]	LLM-0135[2079]	1[2079]	LLM-0135[2079]	*[529]	simple_wsd - LLM-0135:0.5102::Fraza koja uvodi ilustraciju ili objašnjenje; recimo.[2079]	
120-2	10804-10810	primer	N	NOUN	_	_	primer	1[270]	na primer[270]	PartID[270]	LLM-0135[2079]	1[2079]	LLM-0135[2079]	*[529]	simple_wsd - LLM-0135:0.5102::Fraza koja uvodi ilustraciju ili objašnjenje; recimo.[2079]	
120-3	10810-10811	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
120-4	10812-10817	grupe	N	NOUN	_	_	grupa	_	_	_	ENG30-08006094-n	10	ENG30-00031264-n;ENG30-06016853-n;ENG30-07953827-n;ENG30-08006094-n;ENG30-08215044-n;ENG30-08227916-n;ENG30-08240169-n;ENG30-08249038-n;ENG30-08480512-n;ENG30-13782769-n	*	simple_wsd - ENG30-08006094-n:0.5792::Kategorija koja dolazi između nekih određenih granica. - ENG30-08240169-n:0.5597::Nezvanična asocijacija ljudi ili grupa. - ENG30-08215044-n:0.5262::grupa ljudi koji se bave zajedničkom delatnošću	
120-5	10818-10826	poreklom	N	NOUN	_	_	poreklo	_	_	_	ENG30-13813042-n	7	ENG30-04922787-n;ENG30-04923743-n;ENG30-06744154-n;ENG30-08507558-n;ENG30-08510456-n;ENG30-09856671-n;ENG30-13813042-n	*	simple_wsd - ENG30-13813042-n:0.6200::odnos srodstva između pojedinca i njegovih predaka - ENG30-04923743-n:0.6077::svojstva koja se mogu pripisati poreklu - ENG30-08510456-n:0.5899::gde je nešto nastalo ili negovano u ranom periodu svog postojanja	
120-6	10827-10829	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
