#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
47-1	4229-4238	Poslednji	A	ADJ	_	_	poslednji	_	_	_	ENG30-01010025-a	5	ENG30-00004296-a;ENG30-00819235-a;ENG30-01010025-a;ENG30-01013279-a;ENG30-01579128-a	*	simple_wsd - ENG30-01010025-a:0.9099::konačno ili završno - ENG30-01013279-a:0.8031::dolazi posle svih ostalih u vremenu, prostoru ili stepenu ili je jedini preostali - ENG30-01579128-a:0.6396::zaključno u procesu ili napredovanju	
47-2	4239-4244	kralj	N	NOUN	http://www.wikidata.org/entity/Q12097	ROLE	kralj	_	_	_	ENG30-10231515-n	4	ENG30-03618101-n;ENG30-03618219-n;ENG30-09840217-n;ENG30-10231515-n	*	simple_wsd - ENG30-10231515-n:0.8131::muški suveren; vladar kraljevstva - ENG30-09840217-n:0.7639::veoma bogat ili moćan biznismen - ENG30-03618219-n:0.6352::Jedna od četiri karte iz špila na čijem je licu slika kralja.	
47-3	4245-4249	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
47-4	4250-4252	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
47-5	4253-4257	ovde	ADV	ADV	_	_	ovde	_	_	_	ENG30-00108479-b	3	ENG30-00108479-b;ENG30-00109021-b;ENG30-08489497-b	*	simple_wsd - ENG30-00108479-b:0.9226::u ili na ovom mestu; gde je govornik ili pisac - ENG30-08489497-b:0.7852::trenutna lokacija, ovo mesto, trenutna pozicija - ENG30-00109021-b:0.7156::u ovom trenutku; sada	
47-6	4258-4266	krunisan	V	VERB	_	_	krunisati	_	_	_	ENG30-02391193-v	2	ENG30-02390949-v;ENG30-02391193-v	*	simple_wsd - ENG30-02391193-v:0.7890::postaviti monarha na presto - ENG30-02390949-v:0.5630::dodeliti kraljevsku moć; ukrasiti presto	
47-7	4267-4270	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
47-8	4271-4273	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
47-9	4274-4283	Ferdinand	N	PROPN	http://www.wikidata.org/entity/Q150611[30]	PERS[30]	Ferdinand	_	_	_	_	_	_	_	_	
47-10	4284-4285	I	RN	NUM	http://www.wikidata.org/entity/Q150611[30]	PERS[30]	I	_	_	_	_	_	_	_	_	
47-11	4286-4291	1531.	A	ADJ	_	_	1531.	_	_	_	_	_	_	_	_	
47-12	4292-4298	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.8693::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15203791-n:0.8671::Vremenski period od 365 (ili 366) dana. - ENG30-08238660-n:0.8449::Zajednica studenata ili đaka koji zajedno diplomiraju.	
47-13	4298-4299	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Termoregulacija je sposobnost organizma da održava telesnu temperaturu u određenim granicama, čak i kada je spoljna temperatura mnogo drugačija.
48-1	4299-4314	Termoregulacija	N	NOUN	_	_	termoregulacija	_	_	_	DRJ0-180435/0	1	DRJ0-180435/0	*	simple_wsd - DRJ0-180435/0:0.9795::održavanje normalne temperature tela koju organizam ostvaruje nizom fizioloških reakcija.	
48-2	4315-4317	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
48-3	4318-4328	sposobnost	N	NOUN	_	_	sposobnost	_	_	_	ENG30-05200169-n	5	ENG30-05153520-n;ENG30-05190804-n;ENG30-05200169-n;ENG30-05202497-n;ENG30-05643190-n	*	simple_wsd - ENG30-05200169-n:0.8427::Biti u mogućnosti da se deluje; kvalitet koji dozvoljava ili olakšava dostignuća ili usavršavanja. - ENG30-05153520-n:0.8254::kvalitet adekvatne ili dobre fizičke i intelektualne sposobnosti - ENG30-05202497-n:0.7957::kvalitet da bude sposoban - fizički, intelektualno ili zakonski	
48-4	4329-4338	organizma	N	NOUN	_	_	organizam	_	_	_	ENG30-00004475-n	1	ENG30-00004475-n	*	simple_wsd - ENG30-00004475-n:0.8315::Živa stvar koja ima, ili koja može da razvije, sposobnost da nastupa ili funkcioniše nezavisno.	
48-5	4339-4341	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
48-6	4342-4349	održava	V	VERB	_	_	održavati	_	_	_	ENG30-02681795-v	8	ENG30-00118764-v;ENG30-00456937-v;ENG30-00896497-v;ENG30-01065877-v;ENG30-01428011-v;ENG30-02202928-v;ENG30-02283716-v;ENG30-02681795-v	*	simple_wsd - ENG30-02681795-v:0.9317::Držati u određenom stanju, poziciji ili aktivnosti; npr. držati čistim. - ENG30-00118764-v:0.8674::redovno obaveštavati - ENG30-00896497-v:0.7659::pružati podršku protiv protivnika	
48-7	4350-4357	telesnu	A	ADJ	_	_	telesni	1[236]	telesna temperatura[236]	NID[236]	LLM-0262[2037]	1[2037]	LLM-0262[2037]	*[483]	simple_wsd - LLM-0262:0.4602::Stepen zagrejanosti organizma, tipično meren u Celzijusima ili Farenhajtima.[2037]	
48-8	4358-4369	temperaturu	N	NOUN	_	_	temperatura	1[236]	telesna temperatura[236]	NID[236]	LLM-0262[2037]	1[2037]	LLM-0262[2037]	*[483]	simple_wsd - LLM-0262:0.4602::Stepen zagrejanosti organizma, tipično meren u Celzijusima ili Farenhajtima.[2037]	
48-9	4370-4371	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
48-10	4372-4381	određenim	A	ADJ	_	_	određen	_	_	_	ENG30-01339730-a	10	CV0021;ENG30-00252954-a;ENG30-00335768-a;ENG30-00340626-a;ENG30-00550574-a;ENG30-00638396-a;ENG30-00740217-a;ENG30-00941148-a;ENG30-01339730-a;ENG30-02129718-a	*	simple_wsd - ENG30-01339730-a:0.9824::koji je urađen ili napravljen ili izveden sa svrhom i namerom - ENG30-00740217-a:0.8189::U određeno vreme. - ENG30-00550574-a:0.7240::pružiti ili biti konačno rešenje	
48-11	4382-4391	granicama	N	NOUN	_	_	granica	_	_	_	ENG30-08501114-n	6	ENG30-05124057-n;ENG30-08501114-n;ENG30-08512259-n;ENG30-08593130-n;ENG30-13903387-n;ENG30-15268857-n	*	simple_wsd - ENG30-08501114-n:0.8001::međunarodna granica ili područje (često utvrđeno) neposredno unutar granice - ENG30-08512259-n:0.6872::Linija ili ravan koja ukazuje na granicu ili opseg nečega. - ENG30-13903387-n:0.6759::granica ili područje neposredno unutar granice	
48-12	4391-4392	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
48-13	4393-4396	čak	PAR	PART	_	_	čak	_	_	_	_	_	_	_	_	
48-14	4397-4398	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
48-15	4399-4403	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	
48-16	4404-4406	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
48-17	4407-4414	spoljna	A	ADJ	_	_	spoljni	_	_	_	ENG30-01350225-a	4	ENG30-00951163-a;ENG30-01037885-a;ENG30-01350225-a;ENG30-02943303-a	*	simple_wsd - ENG30-01350225-a:0.8021::koji dolazi spolja - ENG30-01037885-a:0.7669::iz ili između drugih zemalja - ENG30-00951163-a:0.7028::smešten izvan	
48-18	4415-4426	temperatura	N	NOUN	_	_	temperatura	_	_	_	ENG30-05011790-n	3	ENG30-05011790-n;ENG30-05725378-n;ENG30-14365356-n	*	simple_wsd - ENG30-05011790-n:0.4928::Stepen zagrejanosti ili hladnoće tela ili sredine. - ENG30-05725378-n:0.2311::osećaj hladnoće ili toplote tela - ENG30-14365356-n:-0.0263::porast temperature tela; često simptom infekcije	
48-19	4427-4432	mnogo	ADV	ADV	_	_	mnogo	_	_	_	ENG30-00145713-b	4	ENG30-00032803-b;ENG30-00059086-b;ENG30-00059413-b;ENG30-00145713-b	*	simple_wsd - ENG30-00145713-b:0.8840::koliko je potrebno - ENG30-00059086-b:0.7886::u velikoj meri ili stepenu - ENG30-00032803-b:0.7016::vrlo	
48-20	4433-4442	drugačija	A	ADJ	_	_	drugačiji	_	_	_	ENG30-02067491-a	3	ENG30-02067491-a;ENG30-02070030-a;ENG30-02070342-a	*	simple_wsd - ENG30-02067491-a:0.8711::koji je izrazito različit ili za razliku od - ENG30-02070030-a:0.8624::jasno različit od nekog sasvim drugog ili prvog - ENG30-02070342-a:0.5441::različit ili odvojen	
48-21	4442-4443	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Zbog siromaštva svojih roditelja Grabovski je morao da počne da radi ubrzo po završetku osnovne škole.
49-1	4443-4447	Zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	
49-2	4448-4458	siromaštva	N	NOUN	_	_	siromaštvo	_	_	_	ENG30-14493145-n	3	ENG30-14493145-n;ENG30-14493426-n;ENG30-14493716-n	*	simple_wsd - ENG30-14493145-n:0.9636::Stanje u kome se malo novca i materijalnih dobara. - ENG30-14493426-n:0.9469::stanje krajnjeg siromaštva - ENG30-14493716-n:0.9333::stanje krajnjeg siromaštva ili nemaštine	
49-3	4459-4465	svojih	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
49-4	4466-4475	roditelja	N	NOUN	_	_	roditelj	_	_	_	ENG30-00006150-n	1	ENG30-00006150-n	*	simple_wsd - ENG30-00006150-n:0.1449::Otac ili majka; neko ko začne ili rodi ili hrani i podiže dete; rođak koji igra ulogu staratelja.	
49-5	4476-4485	Grabovski	N	PROPN	http://www.wikidata.org/entity/Q11847	PERS	Grabovski	_	_	_	_	_	_	_	_	
49-6	4486-4488	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
49-7	4489-4494	morao	V	VERB	_	_	morati	_	_	_	DRJ0-203172/1	5	DRJ0-203172/1;DRJ0-203172/2;DRJ0-203172/3;DRJ0-203172/4a.;DRJ0-203172/4b.	*	simple_wsd - DRJ0-203172/1:0.8525::činiti nešto iz nužde, biti prinuđen, prisiljen, primoran, obavezan (u)činiti nešto: - DRJ0-203172/3:0.1777::osećati potrebu, pobudu, impuls da se nešto (u)čini, (u)radi. - DRJ0-203172/2:0.0662::trebati; treba da, potrebno je da, valja (da), nužno je da:	
49-8	4495-4497	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
49-9	4498-4503	počne	V	VERB	_	_	početi	_	_	_	ENG30-02600948-v	8	ENG30-00345761-v;ENG30-01070777-v;ENG30-02379528-v;ENG30-02600948-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v;ENG30-02679227-v	*	simple_wsd - ENG30-02600948-v:0.5840::započeti događaj koji je impliciran i ograničen prirodom ili inherentnom funkcijom direktnog objekta - ENG30-02608347-v:0.5475::imati početak, u vremenskom, prostornom ili vrednosnom smislu - ENG30-02609203-v:0.1353::imati početak (o vremenskom događaju)	
49-10	4504-4506	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
49-11	4507-4511	radi	V	VERB	_	_	raditi	_	_	_	ENG30-02525447-v	12	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	*	simple_wsd - ENG30-02525447-v:0.6977::imati efekat ili ishod; često onaj željeni ili očekivani - ENG30-02436963-v:0.2193::uzrokovati da šta radi ili funkcioniše - ENG30-01742821-v:0.1378::vršiti ili obavljati neku radnju.	
49-12	4512-4517	ubrzo	ADV	ADV	_	_	ubrzo	_	_	_	DRJ0-182833/0	1	DRJ0-182833/0	*	simple_wsd - DRJ0-182833/0:0.5413::nakon vrlo kratkog vremena.	
49-13	4518-4520	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
49-14	4521-4530	završetku	N	NOUN	_	_	završetak	_	_	_	ENG30-15144178-n	11	ENG30-00209943-n;ENG30-00210518-n;ENG30-05465392-n;ENG30-05868477-n;ENG30-06308765-n;ENG30-06398401-n;ENG30-07291312-n;ENG30-08566554-n;ENG30-15144178-n;ENG30-15266911-n;ENG30-15267536-n	*	simple_wsd - ENG30-15144178-n:0.9377::kraj ili izvršenje nečega - ENG30-00209943-n:0.7341::Čin završavanja nečega. - ENG30-15267536-n:0.3297::vremenski kraj; vreme završetka	
49-15	4531-4538	osnovne	A	ADJ	_	_	osnovni	1[237]	osnovna škola[237]	NID[237]	ENG30-08412749-n[2038]	1[2038]	ENG30-08412749-n[2038]	*[484]	simple_wsd - ENG30-08412749-n:0.0845::škola za malu decu, obično prvih 6 ili 8 razreda[2038]	
49-16	4539-4544	škole	N	NOUN	_	_	škola	1[237]	osnovna škola[237]	NID[237]	ENG30-08412749-n[2038]	1[2038]	ENG30-08412749-n[2038]	*[484]	simple_wsd - ENG30-08412749-n:0.0845::škola za malu decu, obično prvih 6 ili 8 razreda[2038]	
49-17	4544-4545	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Otkrio je vezu između crvenog pomaka galaksije i njene udaljenosti.
50-1	4545-4551	Otkrio	V	VERB	_	_	otkriti	_	_	_	ENG30-02137710-v	14	ENG30-00598954-v;ENG30-00599992-v;ENG30-00721437-v;ENG30-00920336-v;ENG30-00933821-v;ENG30-01036319-v;ENG30-01339505-v;ENG30-01637982-v;ENG30-02129709-v;ENG30-02137710-v;ENG30-02143283-v;ENG30-02197781-v;ENG30-02230022-v;ENG30-02235842-v	*	simple_wsd - ENG30-02137710-v:0.9308::šta otkriti uklanjanjem poklopca - ENG30-00933821-v:0.7148::Učiniti javnom informaciju koja je ranije bila poznata samo nekolicini ljudi ili koja je trebalo da bude tajna. - ENG30-00721437-v:0.6870::napraviti kakvo otkriće	
50-2	4552-4554	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
50-3	4555-4559	vezu	N	NOUN	_	_	veza	_	_	_	ENG30-04181228-n	9	ENG30-03091374-n;ENG30-04181228-n;ENG30-06261260-n;ENG30-09956147-n;ENG30-13780719-n;ENG30-13870805-n;ENG30-13928388-n;ENG30-13928668-n;ENG30-13931436-n	*	simple_wsd - ENG30-04181228-n:0.6099::kaiš koji zadržava ili ograničava slobodu (naročito nešto što se koristi za vezivanje ili zadržavanje zatvorenika) - ENG30-13928388-n:0.2360::Stanje povezanosti među ljudima, posebno emocionalne prirode, - ENG30-03091374-n:0.1909::Nešto što povezuje.	
50-4	4560-4566	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
50-5	4567-4574	crvenog	A	ADJ	_	_	crven	1[238]	crveni pomak[238]	NID[238]	LLM-0027[2039]	1[2039]	LLM-0027[2039]	*[485]	simple_wsd - LLM-0027:0.8634::Pojava pomeranja spektralnih linija objekta prema većim talasnim dužinama.[2039]	
50-6	4575-4581	pomaka	N	NOUN	_	_	pomak	1[238]	crveni pomak[238]	NID[238]	LLM-0027[2039]	1[2039]	LLM-0027[2039]	*[485]	simple_wsd - LLM-0027:0.8634::Pojava pomeranja spektralnih linija objekta prema većim talasnim dužinama.[2039]	
50-7	4582-4591	galaksije	N	NOUN	_	_	galaksija	_	_	_	ENG30-08271042-n	1	ENG30-08271042-n	*	simple_wsd - ENG30-08271042-n:0.7144::Grupa zvezdanih sistema.	
50-8	4592-4593	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
50-9	4594-4599	njene	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	
50-10	4600-4611	udaljenosti	N	NOUN	_	_	udaljenost	_	_	_	ENG30-07505871-n	2	ENG30-05084201-n;ENG30-07505871-n	*	simple_wsd - ENG30-07505871-n:0.4345::emocionalna udaljenost - ENG30-05084201-n:0.3174::Svojstvo koje čine prostor između dva objekta ili tačke.	
50-11	4611-4612	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Proveli su drugi deo godine na turneji sa Aly & AJ i sa The Cheetah Girls.
51-1	4612-4619	Proveli	V	VERB	_	_	provesti	_	_	_	ENG30-02526085-v	5	ENG30-01642924-v;ENG30-01648894-v;ENG30-02526085-v;ENG30-02686625-v;ENG30-02708420-v	*	simple_wsd - ENG30-02526085-v:0.8920::Ostvariti s naporom. - ENG30-01642924-v:0.8769::Načiniti nešto. - ENG30-02708420-v:0.6876::proboraviti neko vreme na određeni način.	
51-2	4620-4622	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
51-3	4623-4628	drugi	A	ADJ	_	_	drugi	_	_	_	ENG30-02070030-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070030-a:0.8508::jasno različit od nekog sasvim drugog ili prvog - ENG30-02202146-a:0.6731::dolazi odmah posle prvog u prostoru ili vremenu ili stepenu ili veličini - ENG30-02070188-a:0.6707::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi.	
51-4	4629-4632	deo	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-05867413-n:0.7074::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu. - ENG30-09385911-n:0.4725::Deo prirodnog objekta. - ENG30-13809207-n:0.3516::Nešto određeno prema nečem drugom što ga sadrži.	
51-5	4633-4639	godine	N	NOUN	_	_	godina	_	_	_	ENG30-08238660-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-08238660-n:0.7826::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15201505-n:0.6659::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15203791-n:0.5222::Vremenski period od 365 (ili 366) dana.	
51-6	4640-4642	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
51-7	4643-4650	turneji	N	NOUN	_	_	turneja	_	_	_	ENG30-00310666-n	1	ENG30-00310666-n	*	simple_wsd - ENG30-00310666-n:0.5497::putovanje ili ruta oko određenog mesta ili područja	
51-8	4651-4653	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
51-9	4654-4657	Aly	N	PROPN	http://www.wikidata.org/entity/Q269646[31]	ORG[31]	Aly	_	_	_	_	_	_	_	_	
51-10	4658-4659	&	PUNCT	SYM	http://www.wikidata.org/entity/Q269646[31]	ORG[31]	&	_	_	_	_	_	_	_	_	
51-11	4660-4662	AJ	ABB	X	http://www.wikidata.org/entity/Q269646[31]	ORG[31]	AJ	_	_	_	_	_	_	_	_	
51-12	4663-4664	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
51-13	4665-4667	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
51-14	4668-4671	The	F	X	http://www.wikidata.org/entity/Q1771590[32]	ORG[32]	The	_	_	_	_	_	_	_	_	
51-15	4672-4679	Cheetah	F	X	http://www.wikidata.org/entity/Q1771590[32]	ORG[32]	Cheetah	_	_	_	_	_	_	_	_	
51-16	4680-4685	Girls	F	X	http://www.wikidata.org/entity/Q1771590[32]	ORG[32]	Girls	_	_	_	_	_	_	_	_	
51-17	4685-4686	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Dao bih generacijama koje dolaze oružje protiv mogućeg ponovnog oživljavanja takvog zla.
52-1	4686-4689	Dao	V	VERB	_	_	dati	_	_	_	ENG30-02339171-v	25	ENG30-00081072-v;ENG30-00673571-v;ENG30-00878876-v;ENG30-01060494-v;ENG30-01069638-v;ENG30-01629000-v;ENG30-01632897-v;ENG30-01647672-v;ENG30-01716112-v;ENG30-01733477-v;ENG30-02199590-v;ENG30-02230022-v;ENG30-02235842-v;ENG30-02255268-v;ENG30-02263346-v;ENG30-02297948-v;ENG30-02309165-v;ENG30-02309374-v;ENG30-02317094-v;ENG30-02324478-v;ENG30-02339171-v;ENG30-02343595-v;ENG30-02348568-v;ENG30-02349212-v;ENG30-02621853-v	*	simple_wsd - ENG30-02339171-v:0.9015::Biti uzrok ili izvor nečega. - ENG30-02348568-v:0.8886::uzrokovati da neko bude primljen; za osobe koje se primaju u institucije - ENG30-02199590-v:0.8329::Prebaciti svojinu nečeg konkretnog ili apstraktnog na nekog drugog.	
52-2	4690-4693	bih	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
52-3	4694-4706	generacijama	N	NOUN	_	_	generacija	_	_	_	ENG30-00849982-n	5	ENG30-00849982-n;ENG30-08238660-n;ENG30-08368907-n;ENG30-08369406-n;ENG30-15290930-n	*	simple_wsd - ENG30-00849982-n:0.7086::čin dobijanja potomstva ili umnožavanje takvim stvaranjem - ENG30-08369406-n:0.6006::svi ljudi koji žive u isto vreme ili oni koji su približno istih godina - ENG30-15290930-n:0.5940::stanje tehnološkog razvoja ili inovacije	
52-4	4707-4711	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
52-5	4712-4718	dolaze	V	VERB	_	_	dolaziti	_	_	_	ENG30-02108791-v	5	ENG30-01849221-v;ENG30-02006573-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v	*	simple_wsd - ENG30-02108791-v:0.8033::uzrokovati da se nešto iznenada iskusi - ENG30-02737187-v:0.7865::Biti povezan krvnim srodstvom. - ENG30-01849221-v:0.7757::Kretati se prema nekome ili nečemu.	
52-6	4719-4725	oružje	N	NOUN	_	_	oružje	_	_	_	ENG30-02738031-n	5	ENG30-02738031-n;ENG30-02746365-n;ENG30-04565375-n;ENG30-04566257-n;ENG30-07246932-n	*	simple_wsd - ENG30-02738031-n:0.6754::oružje koje koriste vojne ili pomorske snage - ENG30-07246932-n:0.5427::Sredstva za ubeđivanje ili argumentaciju. - ENG30-02746365-n:0.4588::veliko, ali prenosivo naoružanje	
52-7	4726-4732	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	
52-8	4733-4740	mogućeg	A	ADJ	_	_	moguć	_	_	_	ENG30-01821266-a	2	ENG30-00044353-a;ENG30-01821266-a	*	simple_wsd - ENG30-01821266-a:0.5410::Koji može da se desi ili da postoji. - ENG30-00044353-a:0.4862::Koji postoji kao mogućnost.	
52-9	4741-4749	ponovnog	A	ADJ	_	_	ponovan	_	_	_	ENG30-00592880-a	2	CV0188;ENG30-00592880-a	*	simple_wsd - ENG30-00592880-a:0.5203::ponavlja se iznova i iznova - CV0188:0.2938::koji se ponovo dešava ili vrši, ponovljen	
52-10	4750-4762	oživljavanja	N	NOUN	_	_	oživljavanje	_	_	_	ENG30-01047338-n	1	ENG30-01047338-n	*	simple_wsd - ENG30-01047338-n:0.3439::čin vraćanja aktivnosti i značaja nečemu	
52-11	4763-4769	takvog	PRO	DET	_	_	takav	_	_	_	_	_	_	_	_	
52-12	4770-4773	zla	N	NOUN	_	_	zlo	_	_	_	ENG30-04850589-n	6	ENG30-00403092-n;ENG30-00745637-n;ENG30-04842313-n;ENG30-04850589-n;ENG30-04852088-n;ENG30-05144663-n	*	simple_wsd - ENG30-04850589-n:0.7435::kvalitet neusklađenosti sa standardima prava ili dobrog ponašanja - ENG30-04852088-n:0.7307::osobina da se neko ponaša pogrešno kad je reč o principu ili praksi - ENG30-05144663-n:0.7265::ono što nanosi štetu ili uništava ili donosi nesreću	
52-13	4773-4774	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tokom godina Serčuk je nekoliko puta odlazio u Evropu da svedoči na suđenjima nacističkim ratnim zločincima.
53-1	4774-4779	Tokom	PREP	ADP	_	_	tokom	_	_	_	_	_	_	_	_	
53-2	4780-4786	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15204297-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15204297-n:0.2992::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15201505-n:0.2950::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca. - ENG30-15203791-n:0.2940::Vremenski period od 365 (ili 366) dana.	
53-3	4787-4793	Serčuk	N	PROPN	http://www.wikidata.org/entity/Q317738	PERS	Serčuk	_	_	_	_	_	_	_	_	
53-4	4794-4796	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
53-5	4797-4805	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	DRJ0-206395/1	2	DRJ0-206395/1;DRJ0-206395/2	*	simple_wsd - DRJ0-206395/1:0.9081::neodređena, manja količina. - DRJ0-206395/2:0.7885::malo, nešto.	
53-6	4806-4810	puta	PAR	PART	_	_	puta	_	_	_	_	_	_	_	_	
53-7	4811-4818	odlazio	V	VERB	_	_	odlaziti	_	_	_	ENG30-02635659-v	4	ENG30-01848718-v;ENG30-02635659-v;ENG30-02653862-v;ENG30-02661252-v	*	simple_wsd - ENG30-02635659-v:0.9571::proizilaziti u - ENG30-01848718-v:0.8837::udaljavati se s kog mesta u drugom pravcu - ENG30-02661252-v:0.3560::biti u suprotnosti sa; biti van reda sa	
53-8	4819-4820	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
53-9	4821-4827	Evropu	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	_	_	_	_	
53-10	4828-4830	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
53-11	4831-4838	svedoči	V	VERB	_	_	svedočiti	_	_	_	ENG30-01014821-v	3	ENG30-01014821-v;ENG30-01015244-v;ENG30-02128873-v	*	simple_wsd - ENG30-01014821-v:0.8632::svedočiti na sudu - ENG30-01015244-v:0.2743::Obezbediti dokaze za nešto. - ENG30-02128873-v:0.1767::šta videti ili koga, odnosno čega savremenik biti	
53-12	4839-4841	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
53-13	4842-4851	suđenjima	N	NOUN	_	_	suđenje	_	_	_	ENG30-07372959-n	4	ENG30-01129413-n;ENG30-01195867-n;ENG30-05799212-n;ENG30-07372959-n	*	simple_wsd - ENG30-07372959-n:0.9567::neprijatan ili frustrirajući ili katastrofalan događaj - ENG30-01195867-n:0.7232::utvrđivanje nevinosti ili krivice lica po zakonskom postupku (pravilo) - ENG30-01129413-n:0.3204::pravni postupak koji se sastoji od sudskog ispitivanja spornog pitanja od strane nadležnog suda (zakon)	
53-14	4852-4863	nacističkim	A	ADJ	_	_	nacistički	_	_	_	ENG30-02999904-a	1	ENG30-02999904-a	*	simple_wsd - ENG30-02999904-a:0.3384::u vezi sa ili u skladu sa ili tipičan za ideologiju i praksu nacizma ili nacista	
53-15	4864-4870	ratnim	A	ADJ	_	_	ratni	1[239]	ratni zločinac[239]	NID[239]	LLM-0223[2040]	1[2040]	LLM-0223[2040]	*[486]	simple_wsd - LLM-0223:0.9780::Osoba koja je počinila težak prekršaj zakona ratovanja.[2040]	
