#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
67-11	6201-6202	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
67-12	6203-6211	prirodne	A	ADJ	_	_	prirodan	_	_	_	ENG30-01570892-a	2	CV0180;ENG30-01570892-a	*	U frazi 'prirodne opasnosti' reč označava opasnosti koje nastaju prirodnim putem (npr. zemljotresi, poplave), a ne veštačkim ili ljudskim delovanjem. Time se najtačnije uklapa drugo značenje.	
67-13	6212-6221	opasnosti	N	NOUN	_	_	opasnost	_	_	_	ENG30-14541852-n	7	ENG30-05093418-n;ENG30-08644213-n;ENG30-14476852-n;ENG30-14540765-n;ENG30-14541044-n;ENG30-14541677-n;ENG30-14541852-n	*	U kontekstu 'prirodne opasnosti' odnosi se na prirodne hazarde (npr. zemljotrese, poplave) kao izvore opasnosti. To je najbolje pokriveno značenjem 'izvor opasnosti; mogućnost gubitka ili nesreće'.	
67-14	6222-6226	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
67-15	6227-6229	im	PRO	PRON	_	_	one	_	_	_	_	_	_	_	_	
67-16	6230-6235	prete	V	VERB	_	_	pretiti	_	_	_	ENG30-02697120-v	2	ENG30-00871405-v;ENG30-02697120-v	*	U izrazu 'prirodne opasnosti koje im prete' glagol znači da opasnosti predstavljaju rizik ili ugroženje, a ne da neko verbalno objavljuje pretnju.	
67-17	6235-6236	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bah možda nikada nije bio toliko nagrađen za neko svoje delo kao za ovo.
68-1	6237-6240	Bah	N	PROPN	_	_	Bah	_	_	_	_	_	_	_	_	
68-2	6241-6246	možda	PAR	PART	_	_	možda	_	_	_	_	_	_	_	_	
68-3	6247-6253	nikada	ADV	ADV	_	_	nikada	_	_	_	ENG30-00020759-b	1	ENG30-00020759-b	*	Ovde 'nikada' znači 'ni u jednom trenutku', tj. da Bah nijednom u prošlosti nije bio toliko nagrađen kao u ovom slučaju.	
68-4	6254-6258	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
68-5	6259-6262	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
68-6	6263-6269	toliko	ADV	ADV	_	_	toliko	_	_	_	DRJ0-180890/1	5	DRJ0-180890/1;DRJ0-180890/2;DRJ0-180890/3a.;DRJ0-180890/3b.;DRJ0-180890/4	*	'Toliko' ovde označava meru/stepen nagrađenosti ('u toj meri') u strukturi poređenja 'toliko ... kao', a ne posledicu ili određeni broj.	
68-7	6270-6278	nagrađen	V	VERB	_	_	nagraditi	_	_	_	ENG30-02261888-v	3	ENG30-00787660-v;ENG30-02261888-v;ENG30-02344381-v	*	Rečenica govori o tome da je Bah bio najviše nagrađen za jedno delo, što implicira dodelu priznanja ili nagrada. To odgovara značenju ‘davati (dodeljivati), posebno o počastima i nagradama’.	
68-8	6279-6281	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
68-9	6282-6286	neko	PRO	DET	_	_	neki	_	_	_	_	_	_	_	_	
68-10	6287-6292	svoje	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	_	
68-11	6293-6297	delo	N	NOUN	_	_	delo	_	_	_	ENG30-03838535-n	4	ENG30-00036762-n;ENG30-03838535-n;ENG30-03841417-n;ENG30-04599396-n	*	U kontekstu Bahovog nagrađivanja, 'delo' označava konkretno umetničko delo (npr. kompoziciju), a ne celokupan opus ili opšte dostignuće.	
68-12	6298-6301	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
68-13	6302-6304	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
68-14	6305-6308	ovo	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
68-15	6308-6309	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bolest se obično javlja u epidemijama u tropskim regionima podsaharske Afrike.
69-1	6310-6316	Bolest	N	NOUN	_	_	bolest	_	_	_	ENG30-14061805-n	2	ENG30-14061805-n;ENG30-14070360-n	*	Pominju se epidemije, koje se odnose na konkretna oboljenja kao patološke entitete. To odgovara značenju oštećenja normalne fiziološke funkcije, a ne opštem stanju narušenog zdravlja.	
69-2	6317-6319	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0161[2049]	1[2049]	CVMWE-0161[2049]	*[495]	Ovdje 'javljati se' znači da se bolest pojavljuje ili nastaje. Rečenica opisuje pojavu bolesti u epidemijama u određenom geografskom području, što odgovara tom značenju.[2049]	
69-3	6320-6326	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*[495]|*[496]	Ovde 'obično' znači 'po pravilu, tipično', jer označava uobičajen obrazac pojavljivanja bolesti u navedenim regionima, a ne 'u normalnim uslovima'.	
69-4	6327-6333	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	CVMWE-0161[2049]	1[2049]	CVMWE-0161[2049]	*[495]	Ovdje 'javljati se' znači da se bolest pojavljuje ili nastaje. Rečenica opisuje pojavu bolesti u epidemijama u određenom geografskom području, što odgovara tom značenju.[2049]	
69-5	6334-6335	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
69-6	6336-6347	epidemijama	N	NOUN	_	_	epidemija	_	_	_	ENG30-07435533-n	1	ENG30-07435533-n	*	Rečenica opisuje pojavu bolesti u vidu izbijanja sa velikim brojem zaraženih istovremeno, što odgovara rasprostranjenom širenju infektivne bolesti. Plural 'epidemijama' ukazuje na ponovljene takve pojave.	
69-7	6348-6349	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
69-8	6350-6358	tropskim	A	ADJ	_	_	tropski	2[247]	tropski region[247]	NID[247]	CVMWE-0459[2050]	1[2050]	CVMWE-0459[2050]	*[497]	Ovde se misli na područja podsaharske Afrike sa tropskom klimom oko ekvatora, dakle na geografski pojas koji okružuje ekvator.[2050]	
69-9	6359-6368	regionima	N	NOUN	_	_	region	2[247]	tropski region[247]	NID[247]	CVMWE-0459[2050]	1[2050]	CVMWE-0459[2050]	*[497]	Ovde se misli na područja podsaharske Afrike sa tropskom klimom oko ekvatora, dakle na geografski pojas koji okružuje ekvator.[2050]	
69-10	6369-6380	podsaharske	A	ADJ	http://www.wikidata.org/entity/Q132959[45]	LOC[45]	podsaharski	_	_	_	CVDf-149/0	1	CVDf-149/0	*	Ovde 'podsaharski' označava tropske regione Afrike južno od Sahare. Reč se koristi upravo u značenju koje se odnosi na područje južno od Sahare.	
69-11	6381-6387	Afrike	N	PROPN	http://www.wikidata.org/entity/Q132959[45]	LOC[45]	Afrika	_	_	_	_	_	_	_	_	
69-12	6387-6388	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=SAD i Jugoslavija izgubile su u polufinalu.
70-1	6389-6392	SAD	ABB	X	http://www.wikidata.org/entity/Q30	LOC	SAD	_	_	_	_	_	_	_	_	
70-2	6393-6394	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
70-3	6395-6406	Jugoslavija	N	PROPN	http://www.wikidata.org/entity/Q36704	LOC	Jugoslavija	_	_	_	_	_	_	_	_	
70-4	6407-6415	izgubile	V	VERB	_	_	izgubiti	_	_	_	ENG30-01099592-v	8	ENG30-01099592-v;ENG30-01795082-v;ENG30-02287618-v;ENG30-02287789-v;ENG30-02288155-v;ENG30-02288828-v;ENG30-02303331-v;ENG30-02385153-v	*	Radi se o sportskom ishodu u polufinalu: timovi nisu ostvarili pobedu, tj. izgubili su meč.	
70-5	6416-6418	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
70-6	6419-6420	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
70-7	6421-6431	polufinalu	N	NOUN	_	_	polufinale	_	_	_	ENG30-07467393-n	1	ENG30-07467393-n	*	U kontekstu sportskog takmičenja 'polufinale' označava fazu eliminacionog turnira koja prethodi finalu; rečenica govori da su dve ekipe poražene u toj rundi.	
70-8	6431-6432	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Tuberkuloza je izazvala sveopštu zabrinutost javnosti u XIX i ranom XX veku pošto je bolest postala uobičajena među siromasima u gradskim sredinama.
71-1	6433-6444	Tuberkuloza	N	NOUN	_	_	tuberkuloza	_	_	_	ENG30-14143415-n	2	ENG30-14143415-n;ENG30-14144064-n	*	Rečenica govori o tuberkulozi kao zaraznoj bolesti koja se širila u populaciji; ne navodi isključivo plućnu formu niti simptome progresivnog oduzimanja snage, pa odgovara opštem opisu infekcije bacilom tuberkuloze.	
71-2	6445-6447	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
71-3	6448-6456	izazvala	V	VERB	_	_	izazvati	_	_	_	ENG30-01703701-v	11	ENG30-00503164-v;ENG30-00794079-v;ENG30-00868591-v;ENG30-01079480-v;ENG30-01629403-v;ENG30-01703701-v;ENG30-01760300-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02157100-v;ENG30-02554647-v	*	Ovdje 'izazvala' znači da je tuberkuloza prouzrokovala (dovela do) sveopštu zabrinutost javnosti, tj. uzrokovala nastanak tog stanja.	
71-4	6457-6465	sveopštu	A	ADJ	_	_	sveopšti	_	_	_	ENG30-01102876-a	3	CV0191;ENG30-01102876-a;ENG30-01426077-a	*	U izrazu 'sveopšta zabrinutost javnosti' pridev označava raširenu, široko rasprostranjenu zabrinutost u društvu, a ne nešto što pogađa baš svakoga niti deluje na celo telo.	
71-5	6466-6477	zabrinutost	N	NOUN	_	_	zabrinutost	_	_	_	ENG30-07524529-n	2	ENG30-07504841-n;ENG30-07524529-n	*	Odnosi se na sveopšti osećaj brige javnosti zbog širenja tuberkuloze, a ne na saosećanje.	
71-6	6478-6486	javnosti	N	NOUN	_	_	javnost	_	_	_	ENG30-08179689-n	1	ENG30-08179689-n	*	U ovom kontekstu 'javnost' označava ljude uopšte, odnosno društvo kao celinu koje je bilo zabrinuto zbog tuberkuloze. To odgovara značenju 'ljudi uopšte posmatrani kao celina'.	
71-7	6487-6488	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
71-8	6489-6492	XIX	RN	NUM	_	_	XIX	_	_	_	_	_	_	_	_	
71-9	6493-6494	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
71-10	6495-6500	ranom	A	ADJ	_	_	ran	_	_	_	ENG30-00812952-a	2	ENG30-00812952-a;ENG30-00819852-a	*	Ovde 'ranom' označava početni deo XX veka, tj. dešavanje na početku vremenskog perioda. Ne odnosi se na razvoj jezika ili književnosti.	
71-11	6501-6503	XX	RN	NUM	_	_	XX	_	_	_	_	_	_	_	_	
71-12	6504-6508	veku	N	NOUN	_	_	vek	_	_	_	ENG30-15205532-n	3	ENG30-15140744-n;ENG30-15140892-n;ENG30-15205532-n	*	U izrazu 'XIX i ranom XX veku' reč 'vek' označava stoleće, tj. period od sto godina, što odgovara definiciji 'Sto godina.'	
71-13	6509-6514	pošto	CONJ	SCONJ	_	_	pošto	_	_	_	_	_	_	_	_	
71-14	6515-6517	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
71-15	6518-6524	bolest	N	NOUN	_	_	bolest	_	_	_	ENG30-14061805-n	2	ENG30-14061805-n;ENG30-14070360-n	*	Reč 'bolest' ovde označava konkretnu patologiju (tuberkulozu) koja pogađa organizam, a ne opšte stanje narušenog zdravlja. Formulacija 'bolest je postala uobičajena' upućuje na specifičnu bolest rasprostranjenu u populaciji.	
71-16	6525-6532	postala	V	VERB	_	_	postati	_	_	_	ENG30-00149583-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*	Ovde 'postala' znači da je bolest došla u stanje u kojem je uobičajena među siromasima, tj. stekla je taj status.	
71-17	6533-6543	uobičajena	A	ADJ	_	_	uobičajen	_	_	_	ENG30-00489491-a	8	ENG30-00485711-a;ENG30-00489491-a;ENG30-00970610-a;ENG30-01046226-a;ENG30-01584674-a;ENG30-01593079-a;ENG30-01673815-a;ENG30-02297664-a	*	U kontekstu bolesti, „uobičajena među siromasima” znači da je bila česta/rasprostranjena u toj populaciji. To najbliže odgovara značenju „uobičajeno korišćen/praktikovan; uobičajen”, tj. često prisutan.	
71-18	6544-6548	među	PREP	ADP	_	_	među	_	_	_	_	_	_	_	_	
71-19	6549-6559	siromasima	N	NOUN	_	_	siromah	_	_	_	ENG30-10409011-n	1	ENG30-10409011-n	*	Reč 'siromasi' u kontekstu označava ljude koji su veoma siromašni u gradskim sredinama, među kojima je bolest bila uobičajena. To se direktno poklapa sa datim značenjem.	
71-20	6560-6561	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
71-21	6562-6570	gradskim	A	ADJ	_	_	gradski	_	_	_	ENG30-02865172-a	2	BILI-00000177;ENG30-02865172-a	*	U izrazu 'gradske sredine' 'gradski' znači urban, tj. ono što je karakteristično za gradove, nasuprot ruralnim sredinama.	
71-22	6571-6580	sredinama	N	NOUN	_	_	sredina	_	_	_	ENG30-14513259-n	6	ENG30-05868272-n;ENG30-06254475-n;ENG30-08521816-n;ENG30-14513259-n;ENG30-15225668-n;ENG30-15266685-n	*	Izraz 'u gradskim sredinama' označava urbana okruženja/miljee. Ovde 'sredina' znači društveno i prostorno okruženje u kojem se nešto odvija.	
71-23	6580-6581	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Njihov brak je otkrio činjenicu da Vulstonkraftova nikada nije bila udata za Imleja i zbog toga su ona i Godvin izgubili mnogo prijatelja.
72-1	6582-6588	Njihov	PRO	DET	_	_	njihov	_	_	_	_	_	_	_	_	
72-2	6589-6593	brak	N	NOUN	_	_	brak	_	_	_	ENG30-13963970-n	1	ENG30-13963970-n	*	Ovde 'brak' označava bračnu zajednicu/stanje muža i žene između Vulstonkraftove i Godvina, čije je sklapanje dovelo do otkrivanja sporne činjenice.	
72-3	6594-6596	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
72-4	6597-6603	otkrio	V	VERB	_	_	otkriti	_	_	_	ENG30-00933821-v	14	ENG30-00598954-v;ENG30-00599992-v;ENG30-00721437-v;ENG30-00920336-v;ENG30-00933821-v;ENG30-01036319-v;ENG30-01339505-v;ENG30-01637982-v;ENG30-02129709-v;ENG30-02137710-v;ENG30-02143283-v;ENG30-02197781-v;ENG30-02230022-v;ENG30-02235842-v	*	Njihov brak učinio je javnom dotad skrivenu činjenicu da ona nije bila udata za Imleja, što je izazvalo posledice. To odgovara značenju ‘učiniti javnom informaciju koja je ranije bila tajna’.	
72-5	6604-6613	činjenicu	N	NOUN	_	_	činjenica	_	_	_	ENG30-05817396-n	3	ENG30-05817396-n;ENG30-05889896-n;ENG30-06636259-n	*	Reč označava konkretnu informaciju o stvarnom stanju (da ona nikada nije bila udata za Imleja) koju je njihov brak otkrio. Dakle, radi se o podatku o okolnostima koje su postojale.	
72-6	6614-6616	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
72-7	6617-6632	Vulstonkraftova	A	ADJ	http://www.wikidata.org/entity/Q101638	PERS	Vulstonkraftov	_	_	_	CVDf-395/0	1	CVDf-395/0	*	Ovde „Vulstonkraftova” je prisvojni pridev izveden od prezimena Vulstonkraft (Wollstonecraft) i odnosi se na Meri Vulstonkraft, tj. znači ‘Vulstonkraftova’. Reč je upotrebljena kao substantivirani prisvojni pridev.	
72-8	6633-6639	nikada	ADV	ADV	_	_	nikada	_	_	_	ENG30-00020759-b	1	ENG30-00020759-b	*	Reč 'nikada' znači da Vulstonkraftova ni u jednom trenutku ranije nije bila udata za Imleja. To odgovara značenju 'ni u jednom trenutku u prošlosti ili budućnosti'.	
72-9	6640-6644	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
72-10	6645-6649	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
72-11	6650-6655	udata	V	VERB	_	_	udati	_	_	_	ENG30-02489456-v	1	ENG30-02489456-v	*	Ovde 'udata' znači 'stupiti u brak (za ženu), biti venčana', tj. da Vulstonkraftova nije bila udata za Imleja. To nije značenje 'izvršiti ceremoniju braka', koje se odnosi na službenika koji venča druge.	
72-12	6656-6658	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
72-13	6659-6665	Imleja	N	PROPN	http://www.wikidata.org/entity/Q1371964	PERS	Imlej	_	_	_	_	_	_	_	_	
72-14	6666-6667	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
72-15	6668-6672	zbog	PREP	ADP	_	_	zbog	1[248]	zbog toga[248]	AdvID[248]	LLM-0336[2051]	1[2051]	LLM-0336[2051]	*[498]	Izražava uzročno-posledičnu vezu: otkrivanje činjenice je dovelo do toga da su izgubili prijatelje. Značenje 'iz tog razloga; posledično' se precizno uklapa.[2051]	
72-16	6673-6677	toga	PRO	DET	_	_	taj	1[248]	zbog toga[248]	AdvID[248]	LLM-0336[2051]	1[2051]	LLM-0336[2051]	*[498]	Izražava uzročno-posledičnu vezu: otkrivanje činjenice je dovelo do toga da su izgubili prijatelje. Značenje 'iz tog razloga; posledično' se precizno uklapa.[2051]	
72-17	6678-6680	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
72-18	6681-6684	ona	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	_	
72-19	6685-6686	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
72-20	6687-6693	Godvin	N	PROPN	http://www.wikidata.org/entity/Q188569	PERS	Godvin	_	_	_	_	_	_	_	_	
72-21	6694-6702	izgubili	V	VERB	_	_	izgubiti	_	_	_	ENG30-01795082-v	8	ENG30-01099592-v;ENG30-01795082-v;ENG30-02287618-v;ENG30-02287789-v;ENG30-02288155-v;ENG30-02288828-v;ENG30-02303331-v;ENG30-02385153-v	*	U izrazu 'izgubili mnogo prijatelja' radi se o gubitku ljudi jer su se prijatelji udaljili/napustili ih zbog otkrivene činjenice. To odgovara značenju pretrpeti gubitak osobe zbog odlaska.	
72-22	6703-6708	mnogo	ADV	ADV	_	_	mnogo	_	_	_	ENG30-00059413-b	4	ENG30-00032803-b;ENG30-00059086-b;ENG30-00059413-b;ENG30-00145713-b	*	'Mnogo' ovde kvantifikuje imenicu 'prijatelja' i označava veliki broj/količinu izgubljenih prijatelja, tj. 'u velikim količinama'.	
72-23	6709-6719	prijatelja	N	NOUN	_	_	prijatelj	_	_	_	ENG30-10112591-n	2	BILI-00000025;ENG30-10112591-n	*	Ovdje se 'prijatelji' odnosi na osobe sa kojima su imali bliske i poverljive odnose. Nema veze sa srodstvom, pa značenje o ocu supružnika nije primenljivo.	
72-24	6719-6720	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Frenklinovi ljudi su proveli zimu između 1845. i 1846. na ostrvu Biči, na kom su tri člana posade umrla i sahranjena.
73-1	6721-6732	Frenklinovi	A	ADJ	_	_	Frenklinov	_	_	_	CVDf-338/0	1	CVDf-338/0	*	Upotrebljeno je kao prisvojni pridev koji označava pripadnost: 'Frenklinovi ljudi' znači ljudi koji pripadaju Frenklinu (Franklinu).	
73-2	6733-6738	ljudi	N	NOUN	_	_	ljudi	_	_	_	ENG30-10289176-n	3	ENG30-07942152-n;ENG30-08208016-n;ENG30-10289176-n	*	U izrazu 'Frenklinovi ljudi' reč označava njegove podređene/posadu ('men'), tj. ljude pod njegovom komandom. To odgovara značenju 'muški podređeni'.	
73-3	6739-6741	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
73-4	6742-6749	proveli	V	VERB	_	_	provesti	_	_	_	ENG30-02708420-v	5	ENG30-01642924-v;ENG30-01648894-v;ENG30-02526085-v;ENG30-02686625-v;ENG30-02708420-v	*	'Provesti' ovde znači proboraviti određeni period na mestu — oni su zimu proveli na ostrvu Biči.	
73-5	6750-6754	zimu	N	NOUN	_	_	zima	_	_	_	ENG30-15237782-n	3	ENG30-05015117-n;ENG30-05725676-n;ENG30-15237782-n	*	Rečenica se odnosi na period između 1845. i 1846. proveden na ostrvu, što označava godišnje doba. Ovde 'zima' znači najhladnije godišnje doba.	
73-6	6755-6761	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
73-7	6762-6767	1845.	A	ADJ	_	_	1845.	_	_	_	_	_	_	_	_	
73-8	6768-6769	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
73-9	6770-6775	1846.	A	ADJ	_	_	1846.	_	_	_	_	_	_	_	_	
73-10	6776-6778	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
73-11	6779-6785	ostrvu	N	NOUN	_	_	ostrvo	_	_	_	ENG30-09316454-n	3	ENG30-03587318-n;ENG30-09316454-n;ENG30-09319456-n	*	Reč se odnosi na konkretno geografsko Ostrvo Biči, tj. kopnenu masu okruženu vodom. Nema nagoveštaja da je reč o metafori ili naglašeno malom ostrvu.	
73-12	6786-6790	Biči	N	PROPN	http://www.wikidata.org/entity/Q741133	LOC	Biči	_	_	_	_	_	_	_	_	
73-13	6790-6791	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
73-14	6792-6794	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
73-15	6795-6798	kom	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
73-16	6799-6801	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
73-17	6802-6805	tri	NUM	NUM	_	_	tri	_	_	_	_	_	_	_	_	
73-18	6806-6811	člana	N	NOUN	_	_	član	1[249]	član posade[249]	NID[249]	LLM-0025[2052]	1[2052]	LLM-0025[2052]	*[499]	Odnosi se na pripadnike posade broda iz Franklinove ekspedicije, tj. osobe koje su deo tima zaduženog za upravljanje brodom.[2052]	
73-19	6812-6818	posade	N	NOUN	_	_	posada	1[249]	član posade[249]	NID[249]	LLM-0025[2052]	1[2052]	LLM-0025[2052]	*[499]	Odnosi se na pripadnike posade broda iz Franklinove ekspedicije, tj. osobe koje su deo tima zaduženog za upravljanje brodom.[2052]	
73-20	6819-6824	umrla	V	VERB	_	_	umreti	_	_	_	ENG30-00358431-v	3	ENG30-00358431-v;ENG30-00427683-v;ENG30-02109818-v	*	Rečenica opisuje doslovnu smrt trojice članova posade — prestanak života, nakon čega su sahranjeni. Ne implicira izumiranje populacije niti nužno patnju pri smrti.	
73-21	6825-6826	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
73-22	6827-6837	sahranjena	V	VERB	_	_	sahraniti	_	_	_	ENG30-02456493-v	1	ENG30-02456493-v	*	Rečenica opisuje da su umrli članovi posade bili položeni u grobove, tj. sahranjeni. To odgovara značenju 'smestiti u grob ili grobnicu'.	
73-23	6837-6838	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ovaj efekat je Ajnštajn nazvao „sablasnom akcijom na daljinu“.
74-1	6839-6843	Ovaj	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
74-2	6844-6850	efekat	N	NOUN	_	_	efekt	_	_	_	DRS0-136658/4	6	DRS0-136658/1 a.;DRS0-136658/1b.;DRS0-136658/2;DRS0-136658/3;DRS0-136658/4;DRS0-136658/5	*	Ovde 'efekat' označava posebnu fizičku pojavu/fenomen (ono što je Ajnštajn nazvao 'sablasnom akcijom na daljinu'), a ne učinak, utisak ili scenske efekte.	
74-3	6851-6853	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
74-4	6854-6862	Ajnštajn	N	PROPN	http://www.wikidata.org/entity/Q937	PERS	Ajnštajn	_	_	_	_	_	_	_	_	
74-5	6863-6869	nazvao	V	VERB	_	_	nazvati	_	_	_	ENG30-01028748-v	5	ENG30-00645552-v;ENG30-00691516-v;ENG30-00753881-v;ENG30-00789448-v;ENG30-01028748-v	*	Ajnštajn je ovom efektu dodelio naziv „sablasna akcija na daljinu“. Reč je o davanju imena nečemu.	
74-6	6870-6871	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
74-7	6871-6880	sablasnom	A	ADJ	_	_	sablastan	_	_	_	ENG30-01575299-a	1	ENG30-01575299-a	*	U izrazu 'sablasna akcija na daljinu' Ajnštajn metaforički opisuje pojavu kao misterioznu, gotovo natprirodnu. To odgovara značenju 'koji sugeriše natprirodno; misteriozan'.	
74-8	6881-6888	akcijom	N	NOUN	_	_	akcija	_	_	_	ENG30-00037396-n	9	ENG30-00037396-n;ENG30-00801125-n;ENG30-00941140-n;ENG30-01182312-n;ENG30-02677718-n;ENG30-07456906-n;ENG30-13333833-n;ENG30-13342135-n;ENG30-13417071-n	*	U izrazu „sablasna akcija na daljinu“ reč „akcija“ označava delovanje/učinak—nešto što se dešava ili je učinjeno—na udaljenim sistemima. To je opšte značenje, a ne kampanja, pravni čin, sportski ili finansijski pojam.	
74-9	6889-6891	na	PREP	ADP	_	_	na	1[250]	na daljinu[250]	AdvID[250]	CVMWE-0212[2053]	1[2053]	CVMWE-0212[2053]	*[500]	Ovde 'na daljinu' označava delovanje koje se odvija preko prostorne udaljenosti, tj. efekat koji se manifestuje između razdvojenih sistema.[2053]	
74-10	6892-6899	daljinu	N	NOUN	_	_	daljina	1[250]	na daljinu[250]	AdvID[250]	CVMWE-0212[2053]	1[2053]	CVMWE-0212[2053]	*[500]	Ovde 'na daljinu' označava delovanje koje se odvija preko prostorne udaljenosti, tj. efekat koji se manifestuje između razdvojenih sistema.[2053]	
74-11	6899-6900	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	
74-12	6900-6901	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pohađala je i srednju školu za scenske i vizuelne umetnosti (High School for the Performing and Visual Arts), a kasnije i srednju školu Alief Elsik.
75-1	6902-6910	Pohađala	V	VERB	_	_	pohađati	_	_	_	DRJ0-215085/2	2	DRJ0-215085/1;DRJ0-215085/2	*	Rečenica navodi da je bila učenica navedenih srednjih škola, tj. da ih je redovno posećivala i pratila nastavu.	
75-2	6911-6913	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
75-3	6914-6915	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
75-4	6916-6923	srednju	A	ADJ	_	_	srednji	1[251]	srednja škola[251]	NID[251]	ENG30-08284481-n[2054]	2[2054]	ENG30-08284481-n;ENG30-08409617-n[2054]	*[501]	Označava opštu kategoriju srednjeg obrazovanja (high school) između osnovne škole i fakulteta. U rečenici se ne naglašava da je reč o javnoj školi, pa opšti smisao najbolje odgovara.[2054]	
75-5	6924-6929	školu	N	NOUN	_	_	škola	1[251]	srednja škola[251]	NID[251]	ENG30-08284481-n[2054]	2[2054]	ENG30-08284481-n;ENG30-08409617-n[2054]	*[501]	Označava opštu kategoriju srednjeg obrazovanja (high school) između osnovne škole i fakulteta. U rečenici se ne naglašava da je reč o javnoj školi, pa opšti smisao najbolje odgovara.[2054]	
75-6	6930-6932	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
