#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
103-3	9580-9587	verzija	N	NOUN	_	_	verzija	_	_	_	ENG30-05840650-n	1	ENG30-05840650-n	*	U ovom kontekstu, 'verzija' se odnosi na konkretan oblik ili varijantu programa ili servisa, što odgovara značenju 'varijacija tipa ili originala'.	
103-4	9588-9595	postala	V	VERB	_	_	postati	_	_	_	ENG30-00149583-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*	U ovom kontekstu, 'postala' znači da je onlajn verzija došla u određeno stanje, tj. stanje delimične dostupnosti javnosti, što precizno odgovara ovom značenju.	
103-5	9596-9598	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
103-6	9599-9603	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00004722-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	*	U ovom kontekstu 'samo' znači 'i ništa više' ili 'ne više nego', jer rečenica izražava ograničenje dostupnosti onlajn verzije.	
103-7	9604-9613	delimično	ADV	ADV	_	_	delimično	_	_	_	ENG30-00007703-b	1	ENG30-00007703-b	*	U ovom kontekstu, 'delimično' znači da verzija nije u potpunosti dostupna javnosti, već samo u određenoj meri, što precizno odgovara ponuđenom značenju.	
103-8	9614-9622	dostupna	A	ADJ	_	_	dostupan	_	_	_	ENG30-00183053-a	5	ENG30-00019131-a;ENG30-00134251-a;ENG30-00183053-a;ENG30-00184363-a;ENG30-00533221-a	*	U ovom kontekstu, 'dostupna' označava da javnost može da pristupi onlajn verziji, čak iako samo delimično, što odgovara značenju 'koji se može dobaviti, kome se može pristupiti ili koji je spreman za korišćenje'.	
103-9	9623-9631	javnosti	N	NOUN	_	_	javnost	_	_	_	ENG30-08179689-n	1	ENG30-08179689-n	*	U ovom kontekstu, 'javnost' označava ljude uopšte kao celinu, kojima je nešto omogućeno ili uskraćeno, što odgovara ponuđenom značenju.	
103-10	9631-9632	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Deo snaga šogunata od 15.000 vojnika obučili su francuski vojni savetnici, ali većinu su činile samurajske snage.
104-1	9633-9636	Deo	N	NOUN	_	_	deo	_	_	_	ENG30-05867413-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	U ovom kontekstu, 'deo' označava jednu od grupa u okviru celokupnih snaga šogunata, odnosno deo koji zajedno sa ostalim delovima čini celinu vojnih snaga.	
104-2	9637-9642	snaga	N	NOUN	_	_	snaga	_	_	_	ENG30-08198398-n	10	ENG30-00103834-n;ENG30-04809642-n;ENG30-05029706-n;ENG30-05034225-n;ENG30-05099796-n;ENG30-05194578-n;ENG30-08198398-n;ENG30-11452079-n;ENG30-11453016-n;ENG30-14050143-n	*	U kontekstu rečenice 'snaga' označava vojnu jedinicu ili grupu vojnika, što se precizno poklapa sa ovim značenjem.	
104-3	9643-9651	šogunata	N	NOUN	_	_	šogunat	_	_	_	CVDf-243/0	1	CVDf-243/0	*	U ovom kontekstu, 'šogunat' se odnosi na vladu šoguna, odnosno instituciju vlasti pod komandom naslednog vojnog diktatora u Japanu, što precizno odgovara ponuđenom značenju.	
104-4	9652-9654	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
104-5	9655-9661	15.000	NUM	NUM	_	_	15.000	_	_	_	_	_	_	_	_	
104-6	9662-9669	vojnika	N	NOUN	http://www.wikidata.org/entity/Q4991371	ROLE	vojnik	_	_	_	ENG30-10622053-n	2	ENG30-02207647-n;ENG30-10622053-n	*	U ovom kontekstu, 'vojnik' se odnosi na osobe koje su deo oružanih snaga šogunata, što odgovara značenju muškarca ili žene koji služi u vojsci.	
104-7	9670-9677	obučili	V	VERB	_	_	obučiti	_	_	_	ENG30-00602805-v	4	ENG30-00602805-v;ENG30-00603298-v;ENG30-02387034-v;ENG30-02553697-v	*	U kontekstu se govori o francuskim savetnicima koji su vojnike šogunata pripremili treningom i obukom za vojnu službu, što najpreciznije odgovara prvom značenju.	
104-8	9678-9680	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
104-9	9681-9690	francuski	A	ADJ	*	DEMO	francuski	_	_	_	ENG30-02958392-a	2	ENG30-02958392-a;ENG30-06964901-n	*	Reč 'francuski' se u ovom kontekstu odnosi na vojno osoblje koje potiče iz Francuske, tj. na ljude povezane sa Francuskom, a ne na jezik.	
104-10	9691-9696	vojni	A	ADJ	http://www.wikidata.org/entity/\*[57]	ROLE[57]	vojni	_	_	_	ENG30-01545149-a	2	ENG30-01545149-a;ENG30-02764251-a	*	Ovde se 'vojni' savetnici odnosi na savetnike koji su karakteristični za vojsku, odnosno specijalizovane za vojsku ili vojne poslove, a ne na proučavanje ratovanja kao nauke.	
104-11	9697-9706	savetnici	N	NOUN	http://www.wikidata.org/entity/\*[57]	ROLE[57]	savetnik	_	_	_	ENG30-00591236-n	2	ENG30-00591236-n;ENG30-09968845-n	*	U ovom kontekstu 'savetnici' označava zvaničnu poziciju francuskih vojnih stručnjaka angažovanih da obučavaju vojsku, što je najbolje obuhvaćeno značenjem 'pozicija savetnika'.	
104-12	9706-9707	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
104-13	9708-9711	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
104-14	9712-9718	većinu	N	NOUN	_	_	većina	1	*	VID	CVMWE-0034[2071]	1[2071]	CVMWE-0034[2071]	*[519]	U kontekstu rečenice, 'većinu su činile samurajske snage' znači da su samuraji predstavljali veći deo ukupnog broja vojnika, što odgovara značenju 'sačinjavati, tvoriti veći deo u nekom skupu'.[2071]	
104-15	9719-9721	su	V	AUX	_	_	jesam	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0034[519]	1[519]	CVMWE-0034[519]	*[519]	U ovom kontekstu, 'činiti većinu' znači da su samurajske snage predstavljale veći deo ukupnih snaga, što odgovara značenju 'sačinjavati, tvoriti veći deo u nekom skupu'.[519]	
104-16	9722-9728	činile	V	VERB	_	_	činiti	1	činiti većinu	VID	CVMWE-0034[2071]	1[2071]	CVMWE-0034[2071]	*[519]	U kontekstu rečenice, 'većinu su činile samurajske snage' znači da su samuraji predstavljali veći deo ukupnog broja vojnika, što odgovara značenju 'sačinjavati, tvoriti veći deo u nekom skupu'.[2071]	
104-17	9729-9739	samurajske	A	ADJ	_	_	samurajski	_	_	_	RSSJ-46954/0	1	RSSJ-46954/0	*	Ovde 'samurajske' označava snage koje se odnose na samuraje, tj. sastavljene su od samuraja, što je u skladu sa ponuđenim značenjem.	
104-18	9740-9745	snage	N	NOUN	_	_	snaga	_	_	_	ENG30-08198398-n	10	ENG30-00103834-n;ENG30-04809642-n;ENG30-05029706-n;ENG30-05034225-n;ENG30-05099796-n;ENG30-05194578-n;ENG30-08198398-n;ENG30-11452079-n;ENG30-11453016-n;ENG30-14050143-n	*	U ovom kontekstu, 'snage' se odnosi na vojne jedinice, odnosno na deo vojske ili oružanih snaga, što tačno odgovara ovom značenju.	
104-19	9745-9746	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Krajem Prvog svetskog rata ušla je u sastav Velike Rumunije.
105-1	9747-9753	Krajem	PREP	ADP	_	_	krajem	_	_	_	_	_	_	_	_	
105-2	9754-9759	Prvog	A	ADJ	http://www.wikidata.org/entity/Q361[58]	EVENT[58]	prvi	_	_	_	ENG30-01012855-a	7	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a;ENG30-02202047-a	*	"Prvi" u izrazu "Prvi svetski rat" označava rat koji je prethodio svim ostalima u vremenu, tj. prvi od ukupno poznatih svetskih ratova.	
105-3	9760-9768	svetskog	A	ADJ	http://www.wikidata.org/entity/Q361[58]	EVENT[58]	svetski	1[265]	svetski rat[265]	NID[265]	ENG30-00996817-n[2072]	1[2072]	ENG30-00996817-n[2072]	*[520]	U ovom kontekstu, 'svetski rat' se odnosi na Prvi svetski rat, što je sukob u koji su bile uključene gotovo sve velike svetske sile, te je ponuđeno značenje najpreciznije.[2072]	
105-4	9769-9773	rata	N	NOUN	http://www.wikidata.org/entity/Q361[58]	EVENT[58]	rat	1[265]	svetski rat[265]	NID[265]	ENG30-00996817-n[2072]	1[2072]	ENG30-00996817-n[2072]	*[520]	U ovom kontekstu, 'svetski rat' se odnosi na Prvi svetski rat, što je sukob u koji su bile uključene gotovo sve velike svetske sile, te je ponuđeno značenje najpreciznije.[2072]	
105-5	9774-9778	ušla	V	VERB	_	_	ući	2	ući u sastav	VID	CVMWE-0468[2073]	1[2073]	CVMWE-0468[2073]	*[521]	Ovde 'ući u sastav' znači da je teritorija postala deo Velike Rumunije, što se precizno poklapa sa značenjem 'postati deo nečega'.[2073]	
105-6	9779-9781	je	V	AUX	_	_	jesam	_	_	_	http://llod.jerteh.rs/WSD/seCVMWE0468[521]	1[521]	CVMWE-0468[521]	*[521]	U ovom kontekstu, 'ući u sastav' znači da je neka teritorija postala deo Velike Rumunije, što odgovara značenju 'postati deo nečega'.[521]	
105-7	9782-9783	u	PREP	ADP	_	_	u	2	*	VID	CVMWE-0468[2073]	1[2073]	CVMWE-0468[2073]	*[521]	Ovde 'ući u sastav' znači da je teritorija postala deo Velike Rumunije, što se precizno poklapa sa značenjem 'postati deo nečega'.[2073]	
105-8	9784-9790	sastav	N	NOUN	_	_	sastav	2	*	VID	CVMWE-0468[2073]	1[2073]	CVMWE-0468[2073]	*[521]	Ovde 'ući u sastav' znači da je teritorija postala deo Velike Rumunije, što se precizno poklapa sa značenjem 'postati deo nečega'.[2073]	
105-9	9791-9797	Velike	A	ADJ	http://www.wikidata.org/entity/Q218[59]	ORG[59]	veliki	_	_	_	ENG30-02163307-a	1	ENG30-02163307-a	*	Ovde se izraz 'Velika Rumunija' odnosi na Rumuniju koja je teritorijalno proširena i uticajna nakon Prvog svetskog rata, što odgovara značenju 'prilično veliki ili važan po svom efektu; uticajan'.	
105-10	9798-9806	Rumunije	N	PROPN	http://www.wikidata.org/entity/Q218[59]	ORG[59]	Rumunija	_	_	_	_	_	_	_	_	
105-11	9806-9807	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Mnogi ga smatraju jednim od najvažnijih vladara u norveškoj istoriji.
106-1	9808-9813	Mnogi	A	ADJ	_	_	mnogi	_	_	_	ENG30-01551633-a	1	ENG30-01551633-a	*	U ovom kontekstu, 'mnogi' označava veliki, ali neodređeni broj ljudi koji ga smatraju važnim vladarom, što odgovara datom značenju.	
106-2	9814-9816	ga	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	
106-3	9817-9825	smatraju	V	VERB	_	_	smatrati	_	_	_	ENG30-00689950-v	6	ENG30-00631737-v;ENG30-00683771-v;ENG30-00689950-v;ENG30-00690614-v;ENG30-00693780-v;ENG30-00727901-v	*	U ovom kontekstu, 'smatraju' znači da ljudi imaju određeno mišljenje o njemu kao jednom od najvažnijih vladara, što direktno odgovara ovom značenju.	
106-4	9826-9832	jednim	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
106-5	9833-9835	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
106-6	9836-9847	najvažnijih	A	ADJ	_	_	važan	_	_	_	ENG30-01275562-a	4	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	*	U ovom kontekstu 'važan' se odnosi na vladara koji ima veliki značaj u istoriji Norveške, što odgovara značenju 'od velikog značaja ili važnosti'.	
106-7	9848-9855	vladara	N	NOUN	http://www.wikidata.org/entity/Q1097498	ROLE	vladar	_	_	_	ENG30-10541229-n	2	ENG30-10231515-n;ENG30-10541229-n	*	U ovom kontekstu 'vladar' označava osobu koja vlada ili komanduje državom, bez nužnog naglašavanja pola ili da je reč baš o kralju, što ovo značenje najpreciznije pokriva.	
106-8	9856-9857	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
106-9	9858-9867	norveškoj	A	ADJ	*	DEMO	norveški	_	_	_	ENG30-02959912-a	1	ENG30-02959912-a	*	Ovde se 'norveškoj' jasno odnosi na istoriju koja je vezana za Norvešku, njene ljude i kulturu, što odgovara ponuđenom značenju.	
106-10	9868-9876	istoriji	N	NOUN	_	_	istorija	_	_	_	ENG30-15121406-n	5	ENG30-06155567-n;ENG30-06156752-n;ENG30-06514093-n;ENG30-15121406-n;ENG30-15123996-n	*	U ovom kontekstu, 'norveška istorija' označava ukupan skup prošlih događaja vezanih za Norvešku; vladar je važan u toj ukupnosti događaja.	
106-11	9876-9877	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Dunavska komisija je odlučila da uništi dva stuba koja su ometala plovidbu.
107-1	9878-9886	Dunavska	A	ADJ	http://www.wikidata.org/entity/Q911204[60]	ORG[60]	dunavski	_	_	_	DRJ0-238799/0	1	DRJ0-238799/0	*	Ovde 'dunavska' znači 'koja se odnosi na Dunav', jer Dunavska komisija upravlja pitanjima vezanim za reku Dunav.	
107-2	9887-9895	komisija	N	NOUN	http://www.wikidata.org/entity/Q911204[60]	ORG[60]	komisija	_	_	_	ENG30-08324514-n	2	ENG30-08324514-n;ENG30-08414807-n	*	U ovom kontekstu, 'Dunavska komisija' je specijalna grupa delegirana da razmatra i rešava pitanja vezana za plovidbu na Dunavu, što odgovara ponuđenom značenju.	
107-3	9896-9898	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
107-4	9899-9907	odlučila	V	VERB	_	_	odlučiti	_	_	_	ENG30-00697589-v	2	ENG30-00697589-v;ENG30-00698855-v	*	U kontekstu, reč 'odlučila' znači da je Dunavska komisija došla do odluke u vezi sa uništavanjem stubova, što precizno odgovara ovom značenju.	
107-5	9908-9910	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
107-6	9911-9917	uništi	V	VERB	_	_	uništiti	_	_	_	ENG30-01564144-v	4	ENG30-00470701-v;ENG30-00471711-v;ENG30-01564144-v;ENG30-01619929-v	*	U kontekstu se radi o potpunom uklanjanju i nepovratnom oštećenju stubova koji ometaju plovidbu, što odgovara značenju 'potpuno uništiti; nepovratno oštetiti'.	
107-7	9918-9921	dva	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	
107-8	9922-9927	stuba	N	NOUN	_	_	stub	_	_	_	ENG30-03988170-n	3	ENG30-03073977-n;ENG30-03074380-n;ENG30-03988170-n	*	U kontekstu rečenice, stubovi ometaju plovidbu, što ukazuje na fizičke, uspravno postavljene potporne strukture (najverovatnije mosta ili slične građevine), što odgovara ovom značenju.	
107-9	9928-9932	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
107-10	9933-9935	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
107-11	9936-9943	ometala	V	VERB	_	_	ometati	_	_	_	ENG30-02557199-v	2	ENG30-02557199-v;ENG30-02558172-v	*	U ovom kontekstu, stubovi su fizički sprečavali napredovanje, odnosno slobodno kretanje brodova po reci, što odgovara značenju 'sprečavati napredovanje ili postizanje nečega'.	
107-12	9944-9952	plovidbu	N	NOUN	_	_	plovidba	_	_	_	DRJ0-212195/0	1	DRJ0-212195/0	*	U ovom kontekstu 'plovidba' označava odvijanje saobraćaja i kretanje brodova po reci, što je ometano stubovima; zato je ovo značenje najpreciznije.	
107-13	9952-9953	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Fermentisani mlečni proizvodi (poput jogurta) korisni su na sličan način.
108-1	9954-9966	Fermentisani	A	ADJ	_	_	fermentisan	_	_	_	ENG30-02287733-a	1	ENG30-02287733-a	*	U ovom kontekstu, 'fermentisani' označava mlečne proizvode koji su prošli proces fermentacije, što tačno odgovara ponuđenom značenju.	
108-2	9967-9973	mlečni	A	ADJ	_	_	mlečan	1[266]	mlečni proizvod[266]	NID[266]	ENG30-07843775-n[2074]	1[2074]	ENG30-07843775-n[2074]	*[522]	U ovom kontekstu, 'mlečni proizvodi' se odnosi na proizvode napravljene od mleka, kao što je jogurt, što je u skladu sa ponuđenim značenjem.[2074]	
108-3	9974-9983	proizvodi	N	NOUN	_	_	proizvod	1[266]	mlečni proizvod[266]	NID[266]	ENG30-07843775-n[2074]	1[2074]	ENG30-07843775-n[2074]	*[522]	U ovom kontekstu, 'mlečni proizvodi' se odnosi na proizvode napravljene od mleka, kao što je jogurt, što je u skladu sa ponuđenim značenjem.[2074]	
108-4	9984-9985	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
108-5	9985-9990	poput	PREP	ADP	_	_	poput	_	_	_	_	_	_	_	_	
108-6	9991-9998	jogurta	N	NOUN	_	_	jogurt	_	_	_	BILI-00000952	1	BILI-00000952	*	U ovom kontekstu, 'jogurt' označava mleko koje je fermentisano posebnim bakterijama, što potpuno odgovara ponuđenom značenju.	
108-7	9998-9999	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
108-8	10000-10007	korisni	A	ADJ	_	_	koristan	_	_	_	ENG30-02495922-a	4	ENG30-00931833-a;ENG30-02273643-a;ENG30-02494923-a;ENG30-02495922-a	*	U ovom kontekstu, 'korisni' označava da fermentisani mlečni proizvodi imaju pozitivne efekte ili donose korist, što se slaže sa značenjem 'biti od koristi ili koji pruža uslugu'.	
108-9	10008-10010	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
108-10	10011-10013	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
108-11	10014-10020	sličan	A	ADJ	_	_	sličan	_	_	_	ENG30-01409581-a	4	ENG30-01409581-a;ENG30-01410606-a;ENG30-02071420-a;ENG30-02381495-a	*	U ovom kontekstu, 'sličan' znači da su načini na koje su fermentisani mlečni proizvodi korisni isti ili imaju neke od istih karakteristika kao drugi načini, što se najpreciznije poklapa sa ovim značenjem.	
108-12	10021-10026	način	N	NOUN	_	_	način	_	_	_	ENG30-00172710-n	5	ENG30-00172710-n;ENG30-04910135-n;ENG30-04928903-n;ENG30-13801424-n;ENG30-13939604-n	*	U ovom kontekstu 'način' označava kako fermentisani mlečni proizvodi doprinose zdravlju, tj. način na koji su korisni, odnosno kako se postiže određeni rezultat ili cilj.	
108-13	10026-10027	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Leže čekajući zatrpani peskom i samo im oči vire.
109-1	10028-10032	Leže	V	VERB	_	_	ležati	_	_	_	ENG30-01547001-v	5	ENG30-01547001-v;ENG30-01985029-v;ENG30-02653381-v;ENG30-02690708-v;ENG30-02734338-v	*	U kontekstu, subjekat se nalazi povaljen, u horizontalnom položaju pod peskom, što je najpreciznije značenje ovog glagola ovde.	
109-2	10033-10041	čekajući	V	VERB	_	_	čekati	_	_	_	ENG30-02637938-v	1	ENG30-02637938-v	*	Ovde 'čekajući' znači da ostaju na mestu pod peskom, očekujući nešto, što se potpuno poklapa sa datim značenjem.	
109-3	10042-10050	zatrpani	A	ADJ	_	_	zatrpan	_	_	_	RSSJ-14608/0	1	RSSJ-14608/0	*	U kontekstu rečenice 'zatrpani' znači da su prekriveni peskom, što odgovara navedenom značenju o prekrivenosti nečim poput zemlje ili drugog materijala.	
109-4	10051-10057	peskom	N	NOUN	_	_	pesak	_	_	_	ENG30-15019030-n	1	ENG30-15019030-n	*	Reč 'pesak' se ovde odnosi na rastresit materijal kojim su ljudi zatrpani, što odgovara ponuđenom značenju.	
109-5	10058-10059	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
109-6	10060-10064	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00004722-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	*	Ovde 'samo' znači 'i ništa više', ukazujući da pored očiju ništa drugo ne viri iz peska, što najpreciznije odgovara ovom značenju.	
109-7	10065-10067	im	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	
109-8	10068-10071	oči	N	NOUN	_	_	oči	_	_	_	DRJ0-210627/0	1	DRJ0-210627/0	*	Ovde se 'oči' koristi kao množina od 'oko', jasno ukazujući na to da su jedini deo tela koji viri iz peska upravo oči.	
109-9	10072-10076	vire	V	VERB	_	_	viriti	_	_	_	DRJ0-230931/2	2	DRJ0-230931/1;DRJ0-230931/2	*	Ovde se oči delimično vide iz peska, odnosno pomaljaju se ili naziru, što odgovara drugom značenju reči 'viriti'.	
109-10	10076-10077	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Prevencija bolesti kod ljudi postiže se vakcinacijom životinja protiv ove bolesti.
110-1	10078-10088	Prevencija	N	NOUN	_	_	prevencija	_	_	_	DRJ0-215648/0	1	DRJ0-215648/0	*	U ovom kontekstu, 'prevencija' označava skup mera koje se preduzimaju radi sprečavanja pojave bolesti, što se poklapa sa značenjem 'preventiva'.	
110-2	10089-10096	bolesti	N	NOUN	_	_	bolest	_	_	_	ENG30-14070360-n	2	ENG30-14061805-n;ENG30-14070360-n	*	U ovom kontekstu 'bolest' označava narušeno zdravstveno stanje koje ljudi mogu dobiti, što se sprečava vakcinacijom životinja. Ovo obuhvata opštu narušenost zdravlja, a ne nužno fiziološko oštećenje kao u prvom značenju.	
110-3	10097-10100	kod	PREP	ADP	_	_	kod	_	_	_	_	_	_	_	_	
110-4	10101-10106	ljudi	N	NOUN	_	_	ljudi	_	_	_	ENG30-07942152-n	3	ENG30-07942152-n;ENG30-08208016-n;ENG30-10289176-n	*	U ovom kontekstu, reč 'ljudi' se odnosi na ljudska bića uopšte, kao na grupu koju treba zaštititi od bolesti, što odgovara značenju 'bilo koja grupa ljudskih bića'.	
110-5	10107-10114	postiže	V	VERB	_	_	postignuti	_	_	_	ENG30-02526085-v	2	ENG30-02355596-v;ENG30-02526085-v	*	U ovom kontekstu, 'postiže' znači da se određeni cilj (prevencija bolesti) ostvaruje kroz određenu akciju (vakcinacija), što odgovara značenju 'Ostvariti s naporom.'	
110-6	10115-10117	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
110-7	10118-10130	vakcinacijom	N	NOUN	_	_	vakcinacija	_	_	_	ENG30-00823884-n	1	ENG30-00823884-n	*	Ovo značenje je primenjivo jer se kontekst odnosi na primenu vakcine (kod životinja) kao zaštite protiv zaraznih bolesti, čime se postiže prevencija bolesti kod ljudi.	
110-8	10131-10140	životinja	N	NOUN	_	_	životinja	_	_	_	ENG30-00015388-n	1	ENG30-00015388-n	*	U ovom kontekstu, 'životinja' se odnosi na živa bića koja nisu ljudi, a koja se vakcinišu kako bi se sprečilo prenošenje bolesti na ljude, što odgovara definiciji o voljnom kretanju.	
110-9	10141-10147	protiv	PREP	ADP	_	_	protiv	_	_	_	_	_	_	_	_	
110-10	10148-10151	ove	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	_	
110-11	10152-10159	bolesti	N	NOUN	_	_	bolest	_	_	_	ENG30-14070360-n	2	ENG30-14061805-n;ENG30-14070360-n	*	U ovom kontekstu 'bolest' se odnosi na narušenost zdravlja koju vakcinacija sprečava, što odgovara širem značenju stanja nenormalnog funkcionisanja iz ponuđenog opisa.	
110-12	10159-10160	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kao prestolonaslednik Danske, dobio je mesto u Državnom savetu i kasnije je pomagao svom ocu u obavljanju vladarskih dužnosti.
111-1	10161-10164	Kao	ADV	ADV	_	_	kao	_	_	_	DRJ0-194033/1a.	5	DRJ0-194033/1a.;DRJ0-194033/1b.;DRJ0-194033/2a.;DRJ0-194033/2b.;DRJ0-194033/2v.	*	Ovde 'kao' stoji ispred imenice 'prestolonaslednik' i bliže određuje u kojoj ulozi ili svojstvu je neko delovao, što odgovara ovom značenju.	
111-2	10165-10182	prestolonaslednik	N	NOUN	http://www.wikidata.org/entity/Q207293	ROLE	prestolonaslednik	_	_	_	DRJ0-216880/0	1	DRJ0-216880/0	*	Reč 'prestolonaslednik' ovde se koristi za osobu koja je naslednik prestola, što je precizno značenje iz ponuđene liste.	
111-3	10183-10189	Danske	N	PROPN	http://www.wikidata.org/entity/Q35	LOC	Danska	_	_	_	_	_	_	_	_	
111-4	10189-10190	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
111-5	10191-10196	dobio	V	VERB	_	_	dobiti	_	_	_	ENG30-02210119-v	19	ENG30-00056930-v;ENG30-00065639-v;ENG30-00087736-v;ENG30-00094460-v;ENG30-00522751-v;ENG30-00524682-v;ENG30-01108148-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02210119-v;ENG30-02238085-v;ENG30-02247390-v;ENG30-02288295-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02315525-v;ENG30-02355596-v;ENG30-02359340-v;ENG30-02611373-v	*	U kontekstu rečenice, 'dobio' znači 'primiti' ili 'doći u posed nečega', konkretno mesto u Državnom savetu, što se poklapa sa ovim značenjem.	
111-6	10197-10199	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
111-7	10200-10205	mesto	N	NOUN	_	_	mesto	_	_	_	ENG30-00586262-n	15	CV0090;ENG30-00027167-n;ENG30-00586262-n;ENG30-00721431-n;ENG30-04286128-n;ENG30-05611822-n;ENG30-06401107-n;ENG30-06483454-n;ENG30-08513718-n;ENG30-08621598-n;ENG30-08664443-n;ENG30-13777764-n;ENG30-13926786-n;ENG30-13947645-n;ENG30-14429985-n	*	U ovom kontekstu 'mesto' označava poziciju ili posao u organizaciji, odnosno funkciju/profesiju u Državnom savetu koju je princ dobio.	
111-8	10206-10207	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
