#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Mnogo je siromaštva i nezaposlenosti.
131-10	10771-10772	i	CONJ	CCONJ	http://www.wikidata.org/entity/Q838486[37]	ROLE[37]	i	_	_	_	_	_	_	_	_	
131-11	10773-10782	Kinghorna	N	PROPN	http://www.wikidata.org/entity/Q838486[37]	ROLE[37]	Kinghorn	_	_	_	_	_	_	_	_	
131-12	10783-10788	1904.	A	ADJ	_	_	1904.	_	_	_	_	_	_	_	_	
131-13	10789-10795	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15202634-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-15202634-n:0.5512::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru. - ENG30-15204297-n:0.4549::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15201505-n:0.4106::Vremenski period koji je potreban planeti (npr, Zemlji ili Marsu) da napravi potpunu revoluciju oko Sunca.	
131-14	10795-10796	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
131-15	10797-10802	nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	_	
131-16	10803-10807	čega	PRO	PRON	_	_	šta	_	_	_	_	_	_	_	_	
131-17	10808-10810	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
131-18	10811-10819	Sesilija	N	PROPN	http://www.wikidata.org/entity/Q238820	PERS	Sesilija	_	_	_	_	_	_	_	_	
131-19	10820-10827	postala	V	VERB	_	_	postati	_	_	_	ENG30-02623529-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*	simple_wsd - ENG30-02623529-v:0.4958::nastati, početi postojati - ENG30-00094460-v:0.4810::promeniti se (u pogledu fizičkih karakteristika i atributa) - ENG30-02381571-v:0.4203::postati kralj ili kraljica	
131-20	10828-10835	grofica	N	NOUN	http://www.wikidata.org/entity/Q838486[38]	ROLE[38]	grofica	_	_	_	DRJ0-234322/0	1	DRJ0-234322/0	*	simple_wsd - DRJ0-234322/0:0.3854::grofova žena ili kći.	
131-21	10836-10838	od	PREP	ADP	http://www.wikidata.org/entity/Q838486[38]	ROLE[38]	od	_	_	_	_	_	_	_	_	
131-22	10839-10848	Stratmora	N	PROPN	http://www.wikidata.org/entity/Q838486[38]	ROLE[38]	Stratmor	_	_	_	_	_	_	_	_	
131-23	10849-10850	i	CONJ	CCONJ	http://www.wikidata.org/entity/Q838486[38]	ROLE[38]	i	_	_	_	_	_	_	_	_	
131-24	10851-10860	Kinghorna	N	PROPN	http://www.wikidata.org/entity/Q838486[38]	ROLE[38]	Kinghorn	_	_	_	_	_	_	_	_	
131-25	10860-10861	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bitka kod Svoldera pominje se u nizu istorijskih izvora.
132-1	10861-10866	Bitka	N	NOUN	http://www.wikidata.org/entity/Q1163186[39]	EVENT[39]	bitka	_	_	_	ENG30-00953559-n	3	ENG30-00953559-n;ENG30-00958896-n;ENG30-01170962-n	*	simple_wsd - ENG30-00953559-n:0.6091::Neprijateljski susret suprotstavljenih vojnih snaga u toku rata. - ENG30-00958896-n:0.5773::otvoreni sukob dve suprotstavljene grupe - ENG30-01170962-n:0.5585::Čin borbe; bilo kakvo nadmetanje ili sukob.	
132-2	10867-10870	kod	PREP	ADP	http://www.wikidata.org/entity/Q1163186[39]	EVENT[39]	kod	_	_	_	_	_	_	_	_	
132-3	10871-10879	Svoldera	N	PROPN	http://www.wikidata.org/entity/Q1163186[39]	EVENT[39]	Svolder	_	_	_	_	_	_	_	_	
132-4	10880-10887	pominje	V	VERB	_	_	pominjati	_	_	_	ENG30-01020005-v	2	ENG30-01020005-v;ENG30-01023071-v	*	simple_wsd - ENG30-01020005-v:0.5214::učiniti pominjanje nečega; govoreći ili pišući dotaći se nekoga ili nečega - ENG30-01023071-v:0.3076::pohvaliti; preporučiti	
132-5	10888-10890	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
132-6	10891-10892	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
132-7	10893-10897	nizu	N	NOUN	_	_	niz	_	_	_	ENG30-08459648-n	5	ENG30-04338359-n;ENG30-06621447-n;ENG30-08376250-n;ENG30-08459648-n;ENG30-08459908-n	*	simple_wsd - ENG30-08459648-n:0.6120::uzastopno poređan skup stvari ili događaja ili ideja u kome je svaki naredni član povezan sa prethodnim - ENG30-04338359-n:0.5367::Zbirka predmeta naredanih na jedno vlakno. - ENG30-08459908-n:0.5095::Grupa ljudi li stvari uređenih tako da slede jedno za drugim.	
132-8	10898-10909	istorijskih	A	ADJ	_	_	istorijski	1[215]	istorijski izvori[215]	NID[215]	LLM-0078[2092]	1[2092]	LLM-0078[2092]	*[472]	simple_wsd - LLM-0078:0.4223::dokumenti ili artefakti koji pružaju informacije o prošlosti.[2092]	
132-9	10910-10916	izvora	N	NOUN	_	_	izvor	1[215]	istorijski izvori[215]	NID[215]	LLM-0078[2092]	1[2092]	LLM-0078[2092]	*[472]	simple_wsd - LLM-0078:0.4223::dokumenti ili artefakti koji pružaju informacije o prošlosti.[2092]	
132-10	10916-10917	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Hrišćanski car Teodosije uveo je zakone po kojima su zabranjivani paganski obredi i zatvarani hramovi.
133-1	10917-10927	Hrišćanski	A	ADJ	_	_	hrišćanski	_	_	_	ENG30-02952275-a	1	ENG30-02952275-a	*	simple_wsd - ENG30-02952275-a:0.7362::koji se odnosi ili je karakterističan za hrišćanstvo	
133-2	10928-10931	car	N	NOUN	http://www.wikidata.org/entity/Q39018	ROLE	car	_	_	_	CV0268	4	CV0268;ENG30-02278839-n;ENG30-02301935-n;ENG30-10053004-n	*	simple_wsd - CV0268:0.5140::onaj ili ono što se ističe u nečemu iznos svih ili svega (snagom lepotom, hrabrošću itd.) - ENG30-02301935-n:0.4731::veliki moljac umerenih šuma Evroazije sa providnim krilima sa velikim krljuštima - ENG30-10053004-n:0.4273::muški valdar imperije, carevine	
133-3	10932-10941	Teodosije	N	PROPN	http://www.wikidata.org/entity/Q46696	PERS	Teodosije	_	_	_	_	_	_	_	_	
133-4	10942-10946	uveo	V	VERB	_	_	uvesti	_	_	_	ENG30-02078591-v	7	ENG30-00189511-v;ENG30-01001467-v;ENG30-01618693-v;ENG30-01662060-v;ENG30-02078591-v;ENG30-02232722-v;ENG30-02449847-v	*	simple_wsd - ENG30-02078591-v:0.5569::Dovesti novog čoveka ili predmet u poznato okruženje. - ENG30-01662060-v:0.5357::uzrokovati da se dogodi ili nastane kao posledica - ENG30-01001467-v:0.5217::staviti šta na početak, najčešće kao vid objašnjenja	
133-5	10947-10949	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
133-6	10950-10956	zakone	N	NOUN	_	_	zakon	_	_	_	ENG30-06532330-n	3	ENG30-05872982-n;ENG30-06532330-n;ENG30-06564387-n	*	simple_wsd - ENG30-06532330-n:0.6704::Zakonski dokument koji uspostavlja pravila koja rukovode određenom vrstom aktivnosti. - ENG30-06564387-n:0.6372::akt koji donosi zakonodavno telo - ENG30-05872982-n:0.5495::Generalizacija koja opisuje činjenica ili događaja u prirodi koji se ponavljaju.	
133-7	10957-10959	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	_	
133-8	10960-10966	kojima	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
133-9	10967-10969	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
133-10	10970-10982	zabranjivani	V	VERB	_	_	zabranjivati	_	_	_	DRJ0-241132/0	1	DRJ0-241132/0	*	simple_wsd - DRJ0-241132/0:0.5594::nesvr. prema zabraniti.	
133-11	10983-10991	paganski	A	ADJ	_	_	paganski	_	_	_	ENG30-01784401-a	1	ENG30-01784401-a	*	simple_wsd - ENG30-01784401-a:0.5825::nepriznavanje Boga hrišćanstva i judaizma i islama	
133-12	10992-10998	obredi	N	NOUN	_	_	obred	_	_	_	ENG30-01030820-n	3	ENG30-01027859-n;ENG30-01030820-n;ENG30-07450842-n	*	simple_wsd - ENG30-01030820-n:0.6581::Propisana procedura za vršenje verskih ceremonija - ENG30-07450842-n:0.6048::Formalan događaj koji se izvodi u posebnoj prilici. - ENG30-01027859-n:0.4925::bilo koje uobičajeno poštovanje ili običaj	
133-13	10999-11000	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
133-14	11001-11010	zatvarani	V	VERB	_	_	zatvarati	_	_	_	DRJ0-243195/0	1	DRJ0-243195/0	*	simple_wsd - DRJ0-243195/0:0.5568::nesvr. prema zatvoriti (se).	
133-15	11011-11018	hramovi	N	NOUN	_	_	hram	_	_	_	ENG30-03028079-n	3	ENG30-03028079-n;ENG30-04407435-n;ENG30-04407686-n	*	simple_wsd - ENG30-03028079-n:0.7077::Mesto za javno bogosluženje (posebno hrišćansko). - ENG30-04407686-n:0.6238::mesto posvećeno za posebne ili uzvišene svrhe - ENG30-04407435-n:0.6161::kultno mesto koje se sastoji od zgrade namenjene obožavanju nekog božanstva	
133-16	11018-11019	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Ako se posmatra s površine Marsa, blizu njegovog ekvatora, puni Fobos izgleda velik otprilike kao jedna trećina punog meseca na Zemlji.
134-1	11019-11022	Ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	_	
134-2	11023-11025	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
134-3	11026-11034	posmatra	V	VERB	_	_	posmatrati	_	_	_	ENG30-00033599-v	8	ENG30-00033599-v;ENG30-00703875-v;ENG30-02118933-v;ENG30-02128653-v;ENG30-02150510-v;ENG30-02150948-v;ENG30-02169352-v;ENG30-02198602-v	*	simple_wsd - ENG30-00033599-v:0.6342::Posmatrati s pažnjom; upraviti nečiji pogled. - ENG30-02169352-v:0.5979::pažljivo posmatrati - ENG30-02128653-v:0.5931::posmatrati pažljivo	
134-4	11035-11036	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	_	
134-5	11037-11045	površine	N	NOUN	_	_	površina	_	_	_	ENG30-05128519-n	4	ENG30-04362025-n;ENG30-05128519-n;ENG30-05853449-n;ENG30-08660339-n	*	simple_wsd - ENG30-05128519-n:0.5983::Dvodimenzionalna površina unutar međa. - ENG30-04362025-n:0.4940::Spoljašnja granica nekog ljudskog proizvoda ili sloj materije koji čini tu granicu ili podseća na nju. - ENG30-05853449-n:0.4906::prividni aspekat suprotan pravoj prirodi nečega	
134-6	11046-11051	Marsa	N	PROPN	http://www.wikidata.org/entity/Q111	LOC	Mars	_	_	_	_	_	_	_	_	
134-7	11051-11052	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
134-8	11053-11058	blizu	PREP	ADP	_	_	blizu	_	_	_	_	_	_	_	_	
134-9	11059-11067	njegovog	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
134-10	11068-11076	ekvatora	N	NOUN	_	_	ekvator	_	_	_	ENG30-08568719-n	2	ENG30-08568719-n;ENG30-13874073-n	*	simple_wsd - ENG30-08568719-n:0.5775::Zamišljena linija oko Zemlje koja tvori veliki krug koji je jednako udaljen od severnog i južnog pola. - ENG30-13874073-n:0.5577::krug koji deli sferu ili drugu površinu na dva obično jednaka i simetrična dela	
134-11	11076-11077	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
134-12	11078-11082	puni	A	ADJ	_	_	pun	_	_	_	ENG30-00528167-a	5	ENG30-00106020-a;ENG30-00522885-a;ENG30-00528167-a;ENG30-01083157-a;ENG30-02304229-a	*	simple_wsd - ENG30-00528167-a:0.5187::potpun u svakom pogledu - ENG30-02304229-a:0.4941::koji je ispunjen do vrha hranom ili pićem - ENG30-01083157-a:0.4896::sadrži onoliko ili koliko je moguće ili normalno	
134-13	11083-11088	Fobos	N	PROPN	http://www.wikidata.org/entity/Q7547	LOC	Fobos	_	_	_	_	_	_	_	_	
134-14	11089-11096	izgleda	V	VERB	_	_	izgledati	_	_	_	ENG30-02133435-v	4	ENG30-02133435-v;ENG30-02134672-v;ENG30-02658447-v;ENG30-2133435-v	*	simple_wsd - ENG30-02133435-v:0.5823::Dati određeni utisak ili imati određeni spoljašnji izgled. - ENG30-02658447-v:0.5439::odgovarati po izgledu - ENG30-2133435-v:0.5304::Imati izvestan vanjski izraz.	
134-15	11097-11102	velik	A	ADJ	_	_	velik	_	_	_	ENG30-01488616-a	11	CV0139;ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01278818-a;ENG30-01375909-a;ENG30-01386883-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	*	simple_wsd - ENG30-01488616-a:0.6141::potpuno razvijen (za ljude i životinje). - ENG30-00579622-a:0.6004::upadljiv po položaju ili značaju - ENG30-01375909-a:0.5801::iznad proseka po veličini ili broju ili količini ili snazi ili iznosu	
134-16	11103-11112	otprilike	ADV	ADV	_	_	otprilike	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	simple_wsd - ENG30-00007015-b:0.4824::(količina) neprecizna, ali prilično blizu tačne	
134-17	11113-11116	kao	CONJ	SCONJ	_	_	kao	_	_	_	_	_	_	_	_	
134-18	11117-11122	jedna	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	
134-19	11123-11130	trećina	N	NOUN	_	_	trećina	_	_	_	ENG30-15258281-n	2	ENG30-13737190-n;ENG30-15258281-n	*	simple_wsd - ENG30-15258281-n:0.4610::jedan od tri perioda igranja u hokejaškim utakmicama - ENG30-13737190-n:0.3313::jedan od tri jednaka dela deljive celine	
134-20	11131-11136	punog	A	ADJ	_	_	pun	1[216]	puni mesec[216]	NID[216]	LLM-0211[2093]	1[2093]	LLM-0211[2093]	*[473]	simple_wsd - LLM-0211:0.6743::Faza satelita Zemlje kada je cela njegova površina obasjana Sunčevom svetlošću, gledano sa Zemlje.[2093]	
134-21	11137-11143	meseca	N	NOUN	_	_	mesec	1[216]	puni mesec[216]	NID[216]	LLM-0211[2093]	1[2093]	LLM-0211[2093]	*[473]	simple_wsd - LLM-0211:0.6743::Faza satelita Zemlje kada je cela njegova površina obasjana Sunčevom svetlošću, gledano sa Zemlje.[2093]	
134-22	11144-11146	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
134-23	11147-11153	Zemlji	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	
134-24	11153-11154	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Primarni sifilis obično se dobija direktnim seksualnim kontaktom sa infektivnim lezijama druge osobe.
135-1	11154-11162	Primarni	A	ADJ	_	_	primaran	1[217]	primarni sifilis[217]	NID[217]	CVMWE-0344[2094]	1[2094]	CVMWE-0344[2094]	*[474]	simple_wsd - CVMWE-0344:0.4484::manifestuje se kao mala bezbolna otvorena ranica 3 do 6 nedelja nakon izlaganja, dok lezija zarasta u roku od 6 do 8 ne…[2094]	
135-2	11163-11170	sifilis	N	NOUN	_	_	sifilis	1[217]	primarni sifilis[217]	NID[217]	CVMWE-0344[2094]	1[2094]	CVMWE-0344[2094]	*[474]	simple_wsd - CVMWE-0344:0.4484::manifestuje se kao mala bezbolna otvorena ranica 3 do 6 nedelja nakon izlaganja, dok lezija zarasta u roku od 6 do 8 ne…[2094]	
135-3	11171-11177	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00041954-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*	simple_wsd - ENG30-00041954-b:0.5286::bez razlike jednog od drugih - ENG30-00155621-b:0.4919::obično; po pravilu - ENG30-00106921-b:0.2949::u normalnim uslovima	
135-4	11178-11180	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
135-5	11181-11187	dobija	V	VERB	_	_	dobijati	_	_	_	ENG30-00524682-v	6	ENG30-00524682-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02355596-v	*	simple_wsd - ENG30-00524682-v:0.5533::preuzeti određeni oblik, atribut ili aspekt - ENG30-02109645-v:0.4704::patiti usled primanja čega - ENG30-02355596-v:0.4023::postići bod ili cilj	
135-6	11188-11197	direktnim	A	ADJ	_	_	direktan	_	_	_	ENG30-01416508-a	5	ENG30-00005473-a;ENG30-00763633-a;ENG30-00914808-a;ENG30-01416508-a;ENG30-01852666-a	*	simple_wsd - ENG30-01416508-a:0.4243::koji je u pravoj, neprekinutoj liniji porekla od roditelja do deteta - ENG30-01852666-a:0.4170::koji je kao neposredan rezultat ili posledica - ENG30-00914808-a:0.3870::koji koristi potpuno iste reči koje koristi pisac ili govornik	
135-7	11198-11208	seksualnim	A	ADJ	_	_	seksualan	_	_	_	ENG30-02132735-a	1	ENG30-02132735-a	*	simple_wsd - ENG30-02132735-a:0.4521::uključen u seksualni odnos	
135-8	11209-11218	kontaktom	N	NOUN	_	_	kontakt	_	_	_	ENG30-00039297-n	6	ENG30-00039297-n;ENG30-00046522-n;ENG30-00124880-n;ENG30-06261260-n;ENG30-07279285-n;ENG30-07339329-n	*	simple_wsd - ENG30-00039297-n:0.4981::Blisko uzajamno delovanje. - ENG30-07279285-n:0.4934::komunikativna interakcija - ENG30-00046522-n:0.4474::Čin postavljanja dve stvari zajedno tako da između njih nema prostora.	
135-9	11219-11221	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
135-10	11222-11233	infektivnim	A	ADJ	_	_	infektivan	_	_	_	ENG30-02114746-a	1	ENG30-02114746-a	*	simple_wsd - ENG30-02114746-a:0.5627::prouzrokovana infekcijom ili sposobna da izazove infekciju	
135-11	11234-11242	lezijama	N	NOUN	_	_	lezija	_	_	_	ENG30-14211294-n	1	ENG30-14211294-n	*	simple_wsd - ENG30-14211294-n:0.4561::svaka vidljiva abnormalna strukturna promena u nekom delu tela	
135-12	11243-11248	druge	A	ADJ	_	_	drugi	_	_	_	ENG30-02070030-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070030-a:0.6489::jasno različit od nekog sasvim drugog ili prvog - ENG30-02070188-a:0.5388::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-02202146-a:0.3964::dolazi odmah posle prvog u prostoru ili vremenu ili stepenu ili veličini	
135-13	11249-11254	osobe	N	NOUN	_	_	osoba	_	_	_	ENG30-00007846-n	1	ENG30-00007846-n	*	simple_wsd - ENG30-00007846-n:0.3996::Ljudsko biće, čovek kao pojedinac	
135-14	11254-11255	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Bilo je mnogo neuspešnih pokušaja da se sumerski jezik poveže sa drugim jezičkim porodicama.
136-1	11255-11259	Bilo	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
136-2	11260-11262	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
136-3	11263-11268	mnogo	ADV	ADV	_	_	mnogo	_	_	_	ENG30-00145713-b	4	ENG30-00032803-b;ENG30-00059086-b;ENG30-00059413-b;ENG30-00145713-b	*	simple_wsd - ENG30-00145713-b:0.5055::koliko je potrebno - ENG30-00059413-b:0.3612::često ili u velikim količinama - ENG30-00059086-b:0.3258::u velikoj meri ili stepenu	
136-4	11269-11279	neuspešnih	A	ADJ	_	_	neuspešan	_	_	_	ENG30-02333453-a	2	ENG30-02253104-a;ENG30-02333453-a	*	simple_wsd - ENG30-02333453-a:0.5312::nije uspešan; nije uspeo ili ima nepovoljan ishod - ENG30-02253104-a:0.5082::koji je nesposoban da izmiri finansijske obaveze	
136-5	11280-11288	pokušaja	N	NOUN	_	_	pokušaj	_	_	_	ENG30-00787061-n	2	ENG30-00786195-n;ENG30-00787061-n	*	simple_wsd - ENG30-00787061-n:0.5437::obično kratak pokušaj - ENG30-00786195-n:0.4762::Ozbiljna i svesna aktivnost s ciljem da se nešto postigne.	
136-6	11289-11291	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
136-7	11292-11294	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
136-8	11295-11303	sumerski	A	ADJ	*	DEMO	sumerski	2[218]	sumerski jezik[218]	NID[218]	LLM-0254[2095]	1[2095]	LLM-0254[2095]	*[475]	simple_wsd - LLM-0254:0.5314::Jezik starog naroda koji je živeo u Mesopotamiji, jedinstven po poreklu.[2095]	
136-9	11304-11309	jezik	N	NOUN	_	_	jezik	2[218]	sumerski jezik[218]	NID[218]	LLM-0254[2095]	1[2095]	LLM-0254[2095]	*[475]	simple_wsd - LLM-0254:0.5314::Jezik starog naroda koji je živeo u Mesopotamiji, jedinstven po poreklu.[2095]	
136-10	11310-11316	poveže	V	VERB	_	_	povezati	_	_	_	ENG30-02622234-v	7	ENG30-00660571-v;ENG30-00713167-v;ENG30-00713818-v;ENG30-01295275-v;ENG30-01304342-v;ENG30-01356370-v;ENG30-02622234-v	*	simple_wsd - ENG30-02622234-v:0.5326::biti ili postati spojen ili ujedinjen ili povezan - ENG30-01295275-v:0.4856::Učiniti da postane spojeno ili povezano. - ENG30-01304342-v:0.4794::vezati ili vezivati zajedno, kao sa trakom	
136-11	11317-11319	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
136-12	11320-11326	drugim	A	ADJ	_	_	drugi	_	_	_	ENG30-02070188-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	*	simple_wsd - ENG30-02070188-a:0.6625::Ne baš onaj koji je prvo pomenut ili koji se podrazumeva; neki drugi. - ENG30-02070030-a:0.5529::jasno različit od nekog sasvim drugog ili prvog - ENG30-02202146-a:0.3746::dolazi odmah posle prvog u prostoru ili vremenu ili stepenu ili veličini	
136-13	11327-11335	jezičkim	A	ADJ	_	_	jezički	1[219]	jezička porodica[219]	NID[219]	CVMWE-0167[2096]	1[2096]	CVMWE-0167[2096]	*[476]	simple_wsd - CVMWE-0167:0.5472::grupa jezika koji potiču od zajedničkog pretka koji se naziva prajezikom te porodice[2096]	
136-14	11336-11346	porodicama	N	NOUN	_	_	porodica	1[219]	jezička porodica[219]	NID[219]	CVMWE-0167[2096]	1[2096]	CVMWE-0167[2096]	*[476]	simple_wsd - CVMWE-0167:0.5472::grupa jezika koji potiču od zajedničkog pretka koji se naziva prajezikom te porodice[2096]	
136-15	11346-11347	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Veliki konvoj oklopnih jedinica JNA krenuo je iz Beograda ujutro 3. jula, navodno ka Sloveniji.
137-1	11347-11353	Veliki	A	ADJ	_	_	veliki	_	_	_	ENG30-02163307-a	1	ENG30-02163307-a	*	simple_wsd - ENG30-02163307-a:0.5872::prilično veliki ili važan po svom efektu; uticajan	
137-2	11354-11360	konvoj	N	NOUN	_	_	konvoj	_	_	_	ENG30-08417801-n	1	ENG30-08417801-n	*	simple_wsd - ENG30-08417801-n:0.5672::povorka kopnenih vozila koja putuju zajedno	
137-3	11361-11369	oklopnih	A	ADJ	_	_	oklopni	1[220]	oklopna jedinica[220]	NID[220]	CVMWE-0260[2097]	1[2097]	CVMWE-0260[2097]	*[477]	simple_wsd - CVMWE-0260:0.6687::borbena jedinica koja u svom sastavu ima motorna vozila zaštićena oklopom i naoružana[2097]	
137-4	11370-11378	jedinica	N	NOUN	_	_	jedinica	1[220]	oklopna jedinica[220]	NID[220]	CVMWE-0260[2097]	1[2097]	CVMWE-0260[2097]	*[477]	simple_wsd - CVMWE-0260:0.6687::borbena jedinica koja u svom sastavu ima motorna vozila zaštićena oklopom i naoružana[2097]	
137-5	11379-11382	JNA	ABB	X	http://www.wikidata.org/entity/Q272110	ORG	JNA	_	_	_	_	_	_	_	_	
137-6	11383-11389	krenuo	V	VERB	_	_	krenuti	_	_	_	ENG30-02608823-v	4	ENG30-01864230-v;ENG30-02608347-v;ENG30-02608823-v;ENG30-02609203-v	*	simple_wsd - ENG30-02608823-v:0.6029::imati početak koji se karakteriše na određeni način - ENG30-02609203-v:0.5303::imati početak (o vremenskom događaju) - ENG30-02608347-v:0.4605::imati početak, u vremenskom, prostornom ili vrednosnom smislu	
137-7	11390-11392	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
137-8	11393-11395	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
137-9	11396-11404	Beograda	N	PROPN	http://www.wikidata.org/entity/Q3711	LOC	Beograd	_	_	_	_	_	_	_	_	
137-10	11405-11411	ujutro	ADV	ADV	_	_	ujutro	_	_	_	DRJ0-183994/0	1	DRJ0-183994/0	*	simple_wsd - DRJ0-183994/0:0.6216::u toku jutra, u jutarnjim časovima; izjutra idućeg dana, posle noći.	
137-11	11412-11414	3.	A	ADJ	_	_	3.	_	_	_	_	_	_	_	_	
137-12	11415-11419	jula	N	NOUN	_	_	jul	_	_	_	DRJ0-193523/0	1	DRJ0-193523/0	*	simple_wsd - DRJ0-193523/0:0.4050::sedmi mesec u godini.	
137-13	11419-11420	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
137-14	11421-11428	navodno	ADV	ADV	_	_	navodno	_	_	_	ENG30-00154307-b	3	ENG30-00039941-b;ENG30-00154307-b;ENG30-00154449-b	*	simple_wsd - ENG30-00154307-b:0.5066::prema onome što je navodno - ENG30-00154449-b:0.5025::veruje se ili pretpostavlja da je tako - ENG30-00039941-b:0.4886::samo na osnovu izgleda	
137-15	11429-11431	ka	PREP	ADP	_	_	ka	_	_	_	_	_	_	_	_	
137-16	11432-11441	Sloveniji	N	PROPN	http://www.wikidata.org/entity/Q215	LOC	Slovenija	_	_	_	_	_	_	_	_	
137-17	11441-11442	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Godine 857. sagrađena je kapela u selu Vlamertinge.
138-1	11442-11448	Godine	N	NOUN	_	_	godina	_	_	_	ENG30-08238660-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	simple_wsd - ENG30-08238660-n:0.6214::Zajednica studenata ili đaka koji zajedno diplomiraju. - ENG30-15204297-n:0.6154::Vremenski period koji zauzima stalni deo kalendarske godine i koristi se za neku određenu aktivnost. - ENG30-15202634-n:0.5669::Godina računata od 1. januara do 31. decembra po Gregorijanskom kalendaru.	
138-2	11449-11453	857.	A	ADJ	_	_	857.	_	_	_	_	_	_	_	_	
138-3	11454-11463	sagrađena	V	VERB	_	_	sagraditi	_	_	_	ENG30-01619014-v	3	ENG30-01619014-v;ENG30-01654628-v;ENG30-01685601-v	*	simple_wsd - ENG30-01619014-v:0.5541::praviti ili dizajnirati nešto, često na određeni način - ENG30-01685601-v:0.4080::biti angažovan u izgradnji - ENG30-01654628-v:0.4005::Proizvesti nešto kombinujući materijale ili delove.	
138-4	11464-11466	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
