#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
32-4	2621-2626	ruski	A	ADJ	*	DEMO	ruski	_	_	_	ENG30-02957276-a	1	ENG30-02957276-a	*	lesk_wsd(score_lesk_overlap) - ENG30-02957276-a:2::koji se tiče Rusije, njenih ljudi i kulture	
32-5	2627-2628	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
32-6	2629-2637	nastanio	V	VERB	_	_	nastaniti	1	nastaniti se	IRV	CVMWE-0229[2018]	3[2018]	CVMWE-0229;ENG30-00413876-v;ENG30-00415044-v[2018]	*[462]	lesk_wsd(score_lesk_overlap) - CVMWE-0229:1::smestiti se negde radi stalnog boravka - ENG30-00413876-v:0::Uzeti kao mesto boravka. - ENG30-00415044-v:0::Formirati naseobinu.[2018]	
32-7	2638-2640	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0229[2018]	3[2018]	CVMWE-0229;ENG30-00413876-v;ENG30-00415044-v[2018]	*[462]	lesk_wsd(score_lesk_overlap) - CVMWE-0229:1::smestiti se negde radi stalnog boravka - ENG30-00413876-v:0::Uzeti kao mesto boravka. - ENG30-00415044-v:0::Formirati naseobinu.[2018]	
32-8	2641-2642	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
32-9	2643-2648	Sankt	N	PROPN	http://www.wikidata.org/entity/Q656[18]	LOC[18]	Sankt	_	_	_	_	_	_	_	_	
32-10	2649-2659	Peterburgu	N	PROPN	http://www.wikidata.org/entity/Q656[18]	LOC[18]	Peterburg	_	_	_	_	_	_	_	_	
32-11	2659-2660	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Završio je i akademske studije istorije, sociologije, političkih nauka, poreskog prava i ekonomije na Univerzitetu u Upsali, a kasnije i ekonomije na Univerzitetu u Stokholmu.
33-1	2660-2667	Završio	V	VERB	_	_	završiti	_	_	_	ENG30-00455750-v	4	ENG30-00455750-v;ENG30-00484166-v;ENG30-02264397-v;ENG30-02735418-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00455750-v:0::dovesti do celovitosti/KRAJA, sa svim potrebnim delovima ili elementima - ENG30-00484166-v:0::Dovesti do završetka ili kraja. - ENG30-02264397-v:0::dobiti akademsko zvanje po svršetku studija	
33-2	2668-2670	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
33-3	2671-2672	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
33-4	2673-2682	akademske	A	ADJ	_	_	akademski	1[222]	akademske studije[222]	NID[222]	LLM-0002[2019]	1[2019]	LLM-0002[2019]	*[463]	lesk_wsd(score_lesk_overlap) - LLM-0002:1::Visokoškolsko obrazovanje na univerzitetima.[2019]	
33-5	2683-2690	studije	N	NOUN	_	_	studije	1[222]	akademske studije[222]	NID[222]	LLM-0002[2019]	1[2019]	LLM-0002[2019]	*[463]	lesk_wsd(score_lesk_overlap) - LLM-0002:1::Visokoškolsko obrazovanje na univerzitetima.[2019]	
33-6	2691-2699	istorije	N	NOUN	_	_	istorija	_	_	_	ENG30-15123996-n	5	ENG30-06155567-n;ENG30-06156752-n;ENG30-06514093-n;ENG30-15121406-n;ENG30-15123996-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15123996-n:2::Kontinuitet događaja koji se sukcesivno dešavaju od prošlosti do sadašnjosti i vode čak u budućnost. - ENG30-06155567-n:1::disciplina koja beleži i tumači prošle događaje koji uključuju ljudska bića - ENG30-06156752-n:1::sve što se iz prošlosti pamti kao sačuvano u pisanoj formi; skup znanja	
33-7	2699-2700	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
33-8	2701-2712	sociologije	N	NOUN	_	_	sociologija	_	_	_	ENG30-06151693-n	1	ENG30-06151693-n	*	lesk_wsd(score_lesk_overlap) - ENG30-06151693-n:1::nauka koja izučava ljudska društva	
33-9	2712-2713	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
33-10	2714-2724	političkih	A	ADJ	_	_	politički	2[223]	političke nauke[223]	NID[223]	ENG30-06148148-n[2020]	1[2020]	ENG30-06148148-n[2020]	*[464]	lesk_wsd(score_lesk_overlap) - ENG30-06148148-n:3::proučavanje upravnih sistema u državama i drugih političkih jedinica[2020]	
33-11	2725-2730	nauka	N	NOUN	_	_	nauka	2[223]	političke nauke[223]	NID[223]	ENG30-06148148-n[2020]	1[2020]	ENG30-06148148-n[2020]	*[464]	lesk_wsd(score_lesk_overlap) - ENG30-06148148-n:3::proučavanje upravnih sistema u državama i drugih političkih jedinica[2020]	
33-12	2730-2731	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
33-13	2732-2740	poreskog	A	ADJ	_	_	poreski	3[224]	poresko pravo[224]	NID[224]	CVMWE-0313[2021]	1[2021]	CVMWE-0313[2021]	*[465]	lesk_wsd(score_lesk_overlap) - CVMWE-0313:3::oblast prava u kojoj javne ili druge vlasti koriste skup pravila i procedura (zakona) za procenu i naplatu poreza u pra…[2021]	
33-14	2741-2746	prava	N	NOUN	_	_	pravo	3[224]	poresko pravo[224]	NID[224]	CVMWE-0313[2021]	1[2021]	CVMWE-0313[2021]	*[465]	lesk_wsd(score_lesk_overlap) - CVMWE-0313:3::oblast prava u kojoj javne ili druge vlasti koriste skup pravila i procedura (zakona) za procenu i naplatu poreza u pra…[2021]	
33-15	2747-2748	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
33-16	2749-2758	ekonomije	N	NOUN	_	_	ekonomija	_	_	_	ENG30-06149484-n	2	ENG30-06149484-n;ENG30-08366753-n	*	lesk_wsd(score_lesk_overlap) - ENG30-06149484-n:2::grana društvenih nauka koja se bavi proizvodnjom i distribucijom i potrošnjom dobara i usluga i njihovim upravljanjem - ENG30-08366753-n:1::Sistem proizvođnje, distribucije i potrošnje.	
33-17	2759-2761	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
33-18	2762-2774	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	univerzitet	_	_	_	ENG30-04511002-n	4	ENG30-04511002-n;ENG30-08274923-n;ENG30-08286163-n;ENG30-08286569-n	*	lesk_wsd(score_lesk_overlap) - ENG30-04511002-n:3::Objekat u kome je sedište visokog obrazovanja, uključujući upravu, smeštaj kao i prostorije za istraživanje i nastavu. - ENG30-08286163-n:3::fakultet i studenti na univerzitetu - ENG30-08286569-n:1::velika ustanova višeg učenja s raznovrsnim usmerenjima koja služi za obrazovanje za život i za struku i za dodelu zvanja	
33-19	2775-2776	u	PREP	ADP	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	u	_	_	_	_	_	_	_	_	
33-20	2777-2783	Upsali	N	PROPN	http://www.wikidata.org/entity/Q185246[19]	ORG[19]	Upsala	_	_	_	_	_	_	_	_	
33-21	2783-2784	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
33-22	2785-2786	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	
33-23	2787-2794	kasnije	ADV	ADV	_	_	kasnije	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00061203-b:1::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00155488-b:1::u nekom budućem trenutku	
33-24	2795-2796	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
33-25	2797-2806	ekonomije	N	NOUN	_	_	ekonomija	_	_	_	ENG30-06149484-n	2	ENG30-06149484-n;ENG30-08366753-n	*	lesk_wsd(score_lesk_overlap) - ENG30-06149484-n:2::grana društvenih nauka koja se bavi proizvodnjom i distribucijom i potrošnjom dobara i usluga i njihovim upravljanjem - ENG30-08366753-n:1::Sistem proizvođnje, distribucije i potrošnje.	
33-26	2807-2809	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
33-27	2810-2822	Univerzitetu	N	NOUN	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	univerzitet	_	_	_	ENG30-04511002-n	4	ENG30-04511002-n;ENG30-08274923-n;ENG30-08286163-n;ENG30-08286569-n	*	lesk_wsd(score_lesk_overlap) - ENG30-04511002-n:3::Objekat u kome je sedište visokog obrazovanja, uključujući upravu, smeštaj kao i prostorije za istraživanje i nastavu. - ENG30-08286163-n:3::fakultet i studenti na univerzitetu - ENG30-08286569-n:1::velika ustanova višeg učenja s raznovrsnim usmerenjima koja služi za obrazovanje za život i za struku i za dodelu zvanja	
33-28	2823-2824	u	PREP	ADP	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	u	_	_	_	_	_	_	_	_	
33-29	2825-2834	Stokholmu	N	PROPN	http://www.wikidata.org/entity/Q221645[20]	ORG[20]	Stokholm	_	_	_	_	_	_	_	_	
33-30	2834-2835	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kasnije je radio kao sekretar Akademije za malteški jezik (Akkademja tal-Malti).
34-1	2835-2842	Kasnije	ADV	ADV	_	_	kasnije	_	_	_	ENG30-00061203-b	2	ENG30-00061203-b;ENG30-00155488-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00061203-b:0::događa se u vreme koje sledi nakon referentnog vremena - ENG30-00155488-b:0::u nekom budućem trenutku	
34-2	2843-2845	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
34-3	2846-2851	radio	V	VERB	_	_	raditi	_	_	_	ENG30-02676054-v	12	ENG30-01525666-v;ENG30-01526290-v;ENG30-01742821-v;ENG30-02367363-v;ENG30-02410855-v;ENG30-02413480-v;ENG30-02436963-v;ENG30-02458822-v;ENG30-02525447-v;ENG30-02594979-v;ENG30-02676054-v;ENG30-02751271-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02676054-v:1::Raditi se o nečemu, biti relevantno za nešto; odnositi se na nešto. - ENG30-01525666-v:0::Kada se primeni, funkcioniše kako se očekuje. - ENG30-01526290-v:0::raditi ili funkcionisati	
34-4	2852-2855	kao	ADV	ADV	_	_	kao	_	_	_	DRJ0-194033/1а.	5	DRJ0-194033/1а.;DRJ0-194033/1б.;DRJ0-194033/2а.;DRJ0-194033/2б.;DRJ0-194033/2в.	*	lesk_wsd(score_lesk_overlap) - DRJ0-194033/1а.:0::ispred imenice sa kojom bliže određuje ono na šta se ta imenica odnosi. – - DRJ0-194033/1б.:0::s prilogom „još“ i rečima koje znače uzrast, vremenski određuje pojam na koji se odnose. – - DRJ0-194033/2а.:0::ističe približnost: izgleda, reklo bi se. –	
34-5	2856-2864	sekretar	N	NOUN	http://www.wikidata.org/entity/Q80687	ROLE	sekretar	_	_	_	ENG30-10521928-n	4	ENG30-01618503-n;ENG30-10521928-n;ENG30-10569744-n;ENG30-10570019-n	*	lesk_wsd(score_lesk_overlap) - ENG30-10521928-n:1::lice kome je poverena tajna - ENG30-10569744-n:1::Pomoćnik koji obavlja korespondenciju i činovnički rad za šefa ili organizaciju. - ENG30-10570019-n:1::osoba koja je na čelu nekog administrativnog odeljenja ili vlade	
34-6	2865-2874	Akademije	N	NOUN	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	akademija	_	_	_	ENG30-08277805-n	3	ENG30-08274923-n;ENG30-08277805-n;ENG30-08287436-n	*	lesk_wsd(score_lesk_overlap) - ENG30-08277805-n:1::škola za specijalnu obuku - ENG30-08287436-n:1::fakultet i studenti škole koja se specijalizira za jednu od lepih umetnosti - ENG30-08274923-n:0::akademski svet	
34-7	2875-2877	za	PREP	ADP	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	za	_	_	_	_	_	_	_	_	
34-8	2878-2886	malteški	A	ADJ	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	malteški	_	_	_	ENG30-03083842-a	1	ENG30-03083842-a	*	lesk_wsd(score_lesk_overlap) - ENG30-03083842-a:0::koji se tiče ostrva ili države Malte i njenih ljudi	
34-9	2887-2892	jezik	N	NOUN	http://www.wikidata.org/entity/Q4701306[21]	ORG[21]	jezik	_	_	_	ENG30-04378123-n	5	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	*	lesk_wsd(score_lesk_overlap) - ENG30-04378123-n:1::kratka traka materijala pričvršćena za nešto ili izbočena iz nečega radi olakšavanja otvaranja, identifikacije ili ruko… - ENG30-05301072-n:1::Pokretna masa mišićnog tkiva pokrvena sluzavom opnom koja je smeštena u usnoj šupljini. - ENG30-07652995-n:1::jezik životinja koji se koristi u ishrani	
34-10	2893-2894	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
34-11	2894-2903	Akkademja	N	PROPN	http://www.wikidata.org/entity/Q4701306[22]	ORG[22]	Akkademja	_	_	_	_	_	_	_	_	
34-12	2904-2913	tal-Malti	N	PROPN	http://www.wikidata.org/entity/Q4701306[22]	ORG[22]	tal-Malti	_	_	_	_	_	_	_	_	
34-13	2913-2914	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
34-14	2914-2915	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Pošto je njen otac nasledio titulu grofa Spensera, postala je poznata kao Lejdi Dajana Spenser.
35-1	2915-2920	Pošto	CONJ	SCONJ	_	_	pošto	_	_	_	_	_	_	_	_	
35-2	2921-2923	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
35-3	2924-2928	njen	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	
35-4	2929-2933	otac	N	NOUN	_	_	otac	_	_	_	ENG30-10080869-n	2	ENG30-10080869-n;ENG30-10107303-n	*	lesk_wsd(score_lesk_overlap) - ENG30-10080869-n:0::Muški roditelj, koristi se i za obraćanje sopstevnom roditelju. - ENG30-10107303-n:0::osoba koja osniva ili uspostavlja neku instituciju	
35-5	2934-2942	nasledio	V	VERB	_	_	naslediti	_	_	_	ENG30-02315525-v	3	ENG30-02315525-v;ENG30-02406585-v;ENG30-02625339-v	*	lesk_wsd(score_lesk_overlap) - ENG30-02315525-v:0::dobiti od nekoga nakon njegove smrti - ENG30-02406585-v:0::čiji naslednik biti - ENG30-02625339-v:0::biti proizvod ili rezultat	
35-6	2943-2949	titulu	N	NOUN	_	_	titula	_	_	_	ENG30-06339416-n	2	ENG30-06339416-n;ENG30-13948912-n	*	lesk_wsd(score_lesk_overlap) - ENG30-06339416-n:0::Obraćanje koje označava status ili funkciju, npr. Gospođa ili General. - ENG30-13948912-n:0::status šampiona	
35-7	2950-2955	grofa	N	NOUN	http://www.wikidata.org/entity/Q1277180[23]	ROLE[23]	grof	_	_	_	ENG30-10271677-n	1	ENG30-10271677-n	*	lesk_wsd(score_lesk_overlap) - ENG30-10271677-n:0::titulirani pripadnik plemstva	
35-8	2956-2964	Spensera	N	PROPN	http://www.wikidata.org/entity/Q1277180[23]	ROLE[23]	Spenser	_	_	_	_	_	_	_	_	
35-9	2964-2965	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
35-10	2966-2973	postala	V	VERB	_	_	postati	_	_	_	ENG30-00094460-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00094460-v:0::promeniti se (u pogledu fizičkih karakteristika i atributa) - ENG30-00149583-v:0::Ući ili poprimiti određeno stanje. - ENG30-02381571-v:0::postati kralj ili kraljica	
35-11	2974-2976	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
35-12	2977-2984	poznata	A	ADJ	_	_	poznat	_	_	_	ENG30-00970249-a	3	ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	lesk_wsd(score_lesk_overlap) - ENG30-00970249-a:0::u okviru normalnog svakodnevnog iskustva; obično nije čudan - ENG30-01375174-a:0::identifikovan sa sigurnošću - ENG30-01375831-a:0::opšte prihvaćen i uvažen	
35-13	2985-2988	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	
35-14	2989-2994	Lejdi	N	NOUN	http://www.wikidata.org/entity/Q9685[24]	PERS[24]	lejdi	_	_	_	CVDf-210/0	1	CVDf-210/0	*	lesk_wsd(score_lesk_overlap) - CVDf-210/0:0::žena višeg društvenog položaja	
35-15	2995-3001	Dajana	N	PROPN	http://www.wikidata.org/entity/Q9685[24]	PERS[24]	Dajana	_	_	_	_	_	_	_	_	
35-16	3002-3009	Spenser	N	PROPN	http://www.wikidata.org/entity/Q9685[24]	PERS[24]	Spenser	_	_	_	_	_	_	_	_	
35-17	3009-3010	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Shodno tome, Frederik je postao princ Danske 1853.
36-1	3010-3016	Shodno	PREP	ADP	_	_	shodno	_	_	_	_	_	_	_	_	
36-2	3017-3021	tome	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
36-3	3021-3022	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
36-4	3023-3031	Frederik	N	PROPN	http://www.wikidata.org/entity/Q94941	PERS	Frederik	_	_	_	_	_	_	_	_	
36-5	3032-3034	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
36-6	3035-3041	postao	V	VERB	_	_	postati	_	_	_	ENG30-00094460-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	*	lesk_wsd(score_lesk_overlap) - ENG30-00094460-v:0::promeniti se (u pogledu fizičkih karakteristika i atributa) - ENG30-00149583-v:0::Ući ili poprimiti određeno stanje. - ENG30-02381571-v:0::postati kralj ili kraljica	
36-7	3042-3047	princ	N	NOUN	http://www.wikidata.org/entity/Q2747456	ROLE	princ	_	_	_	ENG30-10472799-n	1	ENG30-10472799-n	*	lesk_wsd(score_lesk_overlap) - ENG30-10472799-n:0::muški član kraljevske porodice osim suverena (posebno sin suverena)	
36-8	3048-3054	Danske	N	PROPN	http://www.wikidata.org/entity/Q35	LOC	Danska	_	_	_	_	_	_	_	_	
36-9	3055-3060	1853.	A	ADJ	_	_	1853.	_	_	_	_	_	_	_	_	

#Text=Ako se implantacija ne dogodi u roku od otprilike dve nedelje, žuto telo će se smanjiti, izazivajući oštar pad nivoa i progesterona i estrogena.
37-1	3060-3063	Ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	_	
37-2	3064-3066	se	PAR	PART	_	_	se	3	*	IRV	CVMWE-0067[2022]	4[2022]	CVMWE-0067;ENG30-00339934-v;ENG30-02593912-v;ENG30-02594102-v[2022]	*[466]	lesk_wsd(score_lesk_overlap) - CVMWE-0067:1::zbiti se, obično iznenada - ENG30-00339934-v:1::Zbiti se. - ENG30-02593912-v:0::slučajno šta biti ili uraditi, bez namere ili uzroka[2022]	
37-3	3067-3079	implantacija	N	NOUN	_	_	implantacija	_	_	_	ENG30-13496286-n	1	ENG30-13496286-n	*[466]|*[467]	lesk_wsd(score_lesk_overlap) - ENG30-13496286-n:2::(embriologija) organski proces kojim se oplođeno jaje usađuje u sluzokožu materice placentnih sisara	
37-4	3080-3082	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	*[466]	_	
37-5	3083-3089	dogodi	V	VERB	_	_	dogoditi	3	dogoditi se	IRV	CVMWE-0067[2022]	4[2022]	CVMWE-0067;ENG30-00339934-v;ENG30-02593912-v;ENG30-02594102-v[2022]	*[466]	lesk_wsd(score_lesk_overlap) - CVMWE-0067:1::zbiti se, obično iznenada - ENG30-00339934-v:1::Zbiti se. - ENG30-02593912-v:0::slučajno šta biti ili uraditi, bez namere ili uzroka[2022]	
37-6	3090-3091	u	PREP	ADP	_	_	u	1[225]	u roku od[225]	AdpID[225]	LLM-0287[2023]	1[2023]	LLM-0287[2023]	*[468]	lesk_wsd(score_lesk_overlap) - LLM-0287:0::Unutar definisanog vremenskog perioda.[2023]	
37-7	3092-3096	roku	N	NOUN	_	_	rok	1[225]	u roku od[225]	AdpID[225]	LLM-0287[2023]	1[2023]	LLM-0287[2023]	*[468]	lesk_wsd(score_lesk_overlap) - LLM-0287:0::Unutar definisanog vremenskog perioda.[2023]	
37-8	3097-3099	od	PREP	ADP	_	_	od	1[225]	u roku od[225]	AdpID[225]	LLM-0287[2023]	1[2023]	LLM-0287[2023]	*[468]	lesk_wsd(score_lesk_overlap) - LLM-0287:0::Unutar definisanog vremenskog perioda.[2023]	
37-9	3100-3109	otprilike	ADV	ADV	_	_	otprilike	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	lesk_wsd(score_lesk_overlap) - ENG30-00007015-b:0::(količina) neprecizna, ali prilično blizu tačne	
37-10	3110-3113	dve	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	
37-11	3114-3121	nedelje	N	NOUN	_	_	nedelja	_	_	_	ENG30-15136147-n	3	ENG30-15135996-n;ENG30-15136147-n;ENG30-15169873-n	*	lesk_wsd(score_lesk_overlap) - ENG30-15136147-n:2::period od sedam uzastopnih dana koji počinje u nedelju - ENG30-15135996-n:1::radni sati ili dani tokom kalendarske nedelje - ENG30-15169873-n:1::bilo koji period od sedam uzastopnih dana	
37-12	3121-3122	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
37-13	3123-3127	žuto	A	ADJ	_	_	žut	2[226]	žuto telo[226]	NID[226]	LLM-0344[2024]	1[2024]	LLM-0344[2024]	*[469]	lesk_wsd(score_lesk_overlap) - LLM-0344:1::Privremena žlezda nastala u jajniku nakon ovulacije (Corpus luteum).[2024]	
37-14	3128-3132	telo	N	NOUN	_	_	telo	2[226]	žuto telo[226]	NID[226]	LLM-0344[2024]	1[2024]	LLM-0344[2024]	*[469]	lesk_wsd(score_lesk_overlap) - LLM-0344:1::Privremena žlezda nastala u jajniku nakon ovulacije (Corpus luteum).[2024]	
37-15	3133-3135	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	
37-16	3136-3138	se	PAR	PART	_	_	se	4	*	IRV	ENG30-00151689-v[2025]	4[2025]	CVMWE-0406;CVMWE-0407;ENG30-00151689-v;ENG30-00431826-v[2025]	*[470]	lesk_wsd(score_lesk_overlap) - ENG30-00151689-v:2::Smanjiti se po veličini, opsegu ili rastojanju. - CVMWE-0406:0::postati ograničeniji, manje snažan - CVMWE-0407:0::postati manji po veličini[2025]	
37-17	3139-3147	smanjiti	V	VERB	_	_	smanjiti	4	smanjiti se	IRV	ENG30-00151689-v[2025]	4[2025]	CVMWE-0406;CVMWE-0407;ENG30-00151689-v;ENG30-00431826-v[2025]	*[470]	lesk_wsd(score_lesk_overlap) - ENG30-00151689-v:2::Smanjiti se po veličini, opsegu ili rastojanju. - CVMWE-0406:0::postati ograničeniji, manje snažan - CVMWE-0407:0::postati manji po veličini[2025]	
37-18	3147-3148	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
37-19	3149-3160	izazivajući	V	VERB	_	_	izazivati	_	_	_	ENG30-01156406-v	8	ENG30-00503164-v;ENG30-00794079-v;ENG30-01156406-v;ENG30-01789270-v;ENG30-02116118-v;ENG30-02116980-v;ENG30-02374924-v;ENG30-02554647-v	*	lesk_wsd(score_lesk_overlap) - ENG30-01156406-v:1::ponuditi na višem nivou ("odelo jednog partnera"); u bridžu - ENG30-02374924-v:1::Ponašati se osiono, raditi naglo, bez dozvole. - ENG30-00503164-v:0::delovati kao stimulans	
37-20	3161-3166	oštar	A	ADJ	_	_	oštar	_	_	_	ENG30-01144230-a	4	ENG30-00800826-a;ENG30-01144230-a;ENG30-01511387-a;ENG30-01810189-a	*	lesk_wsd(score_lesk_overlap) - ENG30-01144230-a:2::veoma iznenadan i u velikoj meri ili stepenu - ENG30-00800826-a:1::onaj koji ima tanku ivicu ili završetak; koristi se za sečenje ili probadanje; - ENG30-01511387-a:1::intenzivan ili oštar	
37-21	3167-3170	pad	N	NOUN	_	_	pad	_	_	_	ENG30-07478531-n	10	ENG30-00067707-n;ENG30-00076884-n;ENG30-00756919-n;ENG30-05111835-n;ENG30-07361128-n;ENG30-07478531-n;ENG30-13456567-n;ENG30-13457378-n;ENG30-14422488-n;ENG30-14489113-n	*	lesk_wsd(score_lesk_overlap) - ENG30-07478531-n:3::Pad čovečanstva u greh zbog greha Adama i Eve. - ENG30-05111835-n:2::nagli oštar pad neke količine - ENG30-14422488-n:2::stanje lošije od ranijeg stanja; postepeni pad iz boljeg stanja	
37-22	3171-3176	nivoa	N	NOUN	_	_	nivo	_	_	_	ENG30-13939892-n	6	ENG30-03365991-n;ENG30-05093890-n;ENG30-05131902-n;ENG30-06246896-n;ENG30-13939892-n;ENG30-14428160-n	*	lesk_wsd(score_lesk_overlap) - ENG30-13939892-n:3::Specifična pozicija koja se može identifikovati u kontinuumu, nizu i posebno procesu. - ENG30-06246896-n:1::apstraktno mesto koje se obično zamišlja kao da ima dubinu - ENG30-14428160-n:1::relativna pozicija ili stepen vrednosti u ocenjivanoj grupi	
37-23	3177-3178	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
37-24	3179-3191	progesterona	N	NOUN	_	_	progesteron	_	_	_	ENG30-14746048-n	1	ENG30-14746048-n	*	lesk_wsd(score_lesk_overlap) - ENG30-14746048-n:3::steroidni hormon (trgovački naziv Lipo-Lutin) koji se proizvodi u jajniku; priprema i održava matericu za trudnoću	
37-25	3192-3193	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
37-26	3194-3203	estrogena	N	NOUN	_	_	estrogen	_	_	_	ENG30-14749794-n	1	ENG30-14749794-n	*	lesk_wsd(score_lesk_overlap) - ENG30-14749794-n:1::opšti naziv za ženski polni hormon koji luče ženske jajne ćelije i koji je zadužen za tipične ženske karakteristike	
37-27	3203-3204	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Izveštaj se nastavlja do 1305. godine, ali godine 898–922, 1263–1283. i 1288–1294. nedostaju iz nepoznatih razloga.
38-1	3204-3212	Izveštaj	N	NOUN	_	_	izveštaj	_	_	_	ENG30-06508112-n	5	ENG30-06508112-n;ENG30-06681551-n;ENG30-07217924-n;ENG30-07218470-n;ENG30-07220300-n	*	lesk_wsd(score_lesk_overlap) - ENG30-06508112-n:1::pisani prikaz o tome šta se dogodilo na sastanku - ENG30-07220300-n:1::pisana evaluacija akademskog uspeha i ponašanja studenta - ENG30-06681551-n:0::kratak opis nekih vesti	
38-2	3213-3215	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0230[2026]	1[2026]	CVMWE-0230[2026]	*[471]	lesk_wsd(score_lesk_overlap) - CVMWE-0230:1::slediti jedno za drugim, nadovezivati se[2026]	
38-3	3216-3225	nastavlja	V	VERB	_	_	nastavljati	1	nastavljati se	IRV	CVMWE-0230[2026]	1[2026]	CVMWE-0230[2026]	*[471]	lesk_wsd(score_lesk_overlap) - CVMWE-0230:1::slediti jedno za drugim, nadovezivati se[2026]	
38-4	3226-3228	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
38-5	3229-3234	1305.	A	ADJ	_	_	1305.	_	_	_	_	_	_	_	_	
